,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
4128,"KKBOX,網站,無法,存取,,,中午,前,皆,,,是否,公司,block,詢問,是否,公司,目前,限制,存取,網站,list,,,提供,參考",8,8,10,"[0.05208052 0.02349699 0.05571343 0.16393802 0.06314458 0.00988515
 0.01529919 0.04019235 0.49934736 0.00823187 0.05971874 0.0089519 ]"
9881,"內外,網都,上網",3,3,8,"[0.00371369 0.01750824 0.01019895 0.7549135  0.07120823 0.001076
 0.01377319 0.00621023 0.09832092 0.00089273 0.01107549 0.01110882]"
2639,"本機,outlook,當掉,,,點擊,更新,outlook,,,出現,update,to,WIN10,訊息",3,3,0,"[9.8997925e-04 8.5952291e-03 5.8825696e-03 8.4441739e-01 6.5723851e-02
 5.0962827e-04 9.6089523e-03 3.2941264e-03 4.3490015e-02 5.4290687e-04
 6.0633742e-03 1.0881913e-02]"
4036,"登不,進,QCO,遠端,桌面,閘道,伺服器,位址,無法,連線,正確",8,8,1,"[0.01342109 0.00398872 0.02863563 0.07049552 0.02418836 0.002122
 0.00267597 0.01778478 0.8033787  0.00194868 0.02982537 0.00153523]"
11401,"北棟,3F,網路,孔,PD06,失效,工號,93031515",8,8,3,"[1.4042744e-03 3.7970499e-04 8.5737621e-03 2.7794540e-02 7.0348140e-03
 2.1885717e-04 2.9529026e-04 4.3694759e-03 9.4074380e-01 2.3749245e-04
 8.7634791e-03 1.8452536e-04]"
29565,"印表機,無法,安裝,成功",0,0,3,"[7.9946518e-01 1.5998393e-01 1.1828378e-03 4.5314468e-03 2.5447723e-03
 7.9232240e-03 6.8287700e-03 1.8520411e-03 1.0865588e-02 6.4110145e-04
 2.4172890e-03 1.7638810e-03]"
7286,"使用,本機,outlook",3,3,1,"[1.0752202e-03 2.0042507e-02 3.4918028e-03 8.5172880e-01 6.1727941e-02
 6.4798392e-04 2.0386487e-02 2.2087863e-03 1.1903663e-02 5.8658188e-04
 3.8180791e-03 2.2382224e-02]"
14475,"電腦,名稱,AN990109247",8,8,3,"[5.8841007e-03 2.0574455e-03 1.5342899e-02 6.9401823e-02 1.6136788e-02
 7.3588936e-04 1.2657584e-03 8.9451028e-03 8.6233431e-01 6.3042896e-04
 1.6571118e-02 6.9426198e-04]"
3035,"詢問,windows,是否,加,網域,分機,15425",0,0,3,"[0.26943216 0.2118356  0.02365323 0.17425    0.05516587 0.02274677
 0.05800281 0.0254155  0.09483562 0.00797042 0.03215799 0.02453402]"
24398,"無線,無法,上網",3,3,8,"[0.04753587 0.09305111 0.03018995 0.4557946  0.09527181 0.00937651
 0.04910667 0.02348778 0.1297197  0.00575208 0.03339633 0.02731763]"
23896,"outlook,收不到,信",8,8,0,"[0.02558416 0.01685585 0.03255656 0.23212616 0.05300044 0.00363504
 0.00949145 0.02175152 0.56149083 0.00267241 0.03568266 0.00515288]"
14068,"電腦,無法,登入",8,8,3,"[5.8037778e-03 2.3008927e-03 1.6719932e-02 8.3496422e-02 1.8923065e-02
 7.9490006e-04 1.4915431e-03 9.5919054e-03 8.4156507e-01 7.0511032e-04
 1.7757852e-02 8.4957288e-04]"
18735,"登入,作業,系統,後,無法,正常,使用,按鍵,分機,16768",8,8,3,"[0.07992393 0.05549142 0.04645097 0.26116234 0.07901212 0.01194278
 0.02839208 0.03574033 0.32723516 0.00765037 0.0519618  0.01503671]"
16147,"印表機,列印,佇列,無法,刪除,ext,12259",8,8,3,"[0.19671361 0.11480775 0.03424242 0.20910892 0.06311589 0.01712292
 0.03787357 0.03224968 0.22696057 0.00735568 0.04390046 0.01654851]"
409,"電腦,開機,後,輸入,帳號,密碼,後,停到,歡迎,畫面",8,8,3,"[2.01749871e-03 9.17914149e-04 1.25026405e-02 7.52824843e-02
 1.54731777e-02 3.71437898e-04 7.70151499e-04 6.40941830e-03
 8.72612417e-01 4.06446285e-04 1.27140693e-02 5.22419752e-04]"
19290,"本機,outlook,點不開,使用,未,使用,QCO",3,3,0,"[8.9256366e-04 1.2592754e-02 4.0322663e-03 8.6441588e-01 6.1918721e-02
 5.1289797e-04 1.3570092e-02 2.3894852e-03 1.9356614e-02 5.0715276e-04
 4.2767413e-03 1.5534851e-02]"
3827,"電話,work,,,通話",8,8,3,"[2.2978487e-03 5.9271517e-04 1.1044811e-02 3.1871423e-02 8.5969958e-03
 3.3527054e-04 4.3861844e-04 5.7124607e-03 9.2744642e-01 3.4881991e-04
 1.1055313e-02 2.5926053e-04]"
3350,"CAMP,會員,中心,裡面,專案,管理,無法,顯示,畫面",0,0,8,"[0.77328455 0.12449175 0.00428986 0.01281981 0.00689507 0.01320063
 0.01110654 0.00584263 0.03493591 0.00195941 0.00780946 0.00336438]"
9880,"內外,網都,上網",3,3,8,"[0.00371369 0.01750824 0.01019895 0.7549135  0.07120823 0.001076
 0.01377319 0.00621023 0.09832092 0.00089273 0.01107549 0.01110882]"
4152,"無法,使用,網路,,,請,協助,處理",0,0,8,"[0.7199307  0.12819701 0.00646709 0.02159394 0.01021142 0.01445217
 0.01375397 0.00861548 0.05848043 0.00251564 0.01149926 0.00428295]"
15760,"無法,收到,QSMC,郵件",1,1,0,"[0.10812982 0.7625688  0.00116505 0.031959   0.00982283 0.00797648
 0.0502446  0.00206386 0.00377348 0.00094704 0.00211381 0.01923523]"
28886,"NB,密碼,變更,之後,桌上,PC,無法,更新",3,3,8,"[7.0140179e-04 7.8289807e-03 4.5350692e-03 8.6650366e-01 6.0483508e-02
 3.9081002e-04 8.9172823e-03 2.5267894e-03 3.2411538e-02 4.1887886e-04
 4.6806550e-03 1.0601478e-02]"
23765,"無法,使用,IE",0,0,8,"[0.2305538  0.11823612 0.03118813 0.18847303 0.05656201 0.0168352
 0.03516283 0.03048053 0.22974634 0.00667921 0.04144843 0.01463428]"
7839,"選擇,使用,本機,Outlook",3,3,1,"[8.56020837e-04 1.23742139e-02 3.74419801e-03 8.70047092e-01
 5.89071736e-02 4.64966608e-04 1.29050342e-02 2.21494236e-03
 1.96022242e-02 4.46782331e-04 4.02890798e-03 1.44083705e-02]"
221,"無法,登入",8,8,2,"[0.1339672  0.09671192 0.03265485 0.26064706 0.06632143 0.0124349
 0.03317907 0.02946268 0.27289978 0.00557924 0.04141308 0.01472877]"
1107,"應用,程式,安裝,失敗,分機,17909",8,8,3,"[0.20945334 0.09435148 0.0334817  0.1805102  0.05546903 0.0153721
 0.0292957  0.0314384  0.28790602 0.00643032 0.04391633 0.01237537]"
26638,"無法,連到,公司,ftp,ftp01,quantatw,com,,,顯示,access,denied,SAP,登入,後,使用,時,出現,權限,不足,分機,16538",3,3,8,"[0.13370088 0.1019264  0.05356145 0.22254053 0.09122831 0.02609511
 0.05490786 0.04540694 0.16381809 0.0166734  0.05907886 0.03106214]"
7745,"NB3,RD,5100,無法,連線",8,8,3,"[6.6587543e-03 1.9939938e-03 1.6988814e-02 5.8480725e-02 1.5553747e-02
 8.5372868e-04 1.2604243e-03 9.8964730e-03 8.6890197e-01 7.5444329e-04
 1.7966893e-02 6.9002353e-04]"
9329,"無法,連到,下列,Link,請,協助,處理,https,bjplmapp,lenovo,com,Windchill,ext,17598",0,0,8,"[0.7033679  0.22357361 0.00241194 0.00967145 0.00543707 0.01315589
 0.01425221 0.00354618 0.01440902 0.00144608 0.00446646 0.00426218]"
32131,"會議,中,QCO,連線,穩定,,,收信,太慢",8,8,1,"[2.3948957e-04 2.4428333e-05 2.5402512e-03 2.5131982e-03 9.6151367e-04
 3.4294586e-05 2.0338683e-05 1.1836378e-03 9.8993367e-01 4.2730553e-05
 2.4940087e-03 1.2338811e-05]"
6594,"OUTLOOK,打開,出現,允許,網站,設定,Benjamin,Chen,quantatw,com,伺服器,設定,訊息",8,8,0,"[0.02064984 0.01522717 0.04303859 0.25210184 0.06737878 0.00458606
 0.01155861 0.02725139 0.5027612  0.00427372 0.04380041 0.00737237]"
7229,"無法,收到,mail",3,3,0,"[2.0672102e-03 2.4386246e-02 5.5368445e-03 8.2184249e-01 6.8871938e-02
 9.6081698e-04 2.1979040e-02 3.4923009e-03 2.2910232e-02 8.1676879e-04
 6.0010585e-03 2.1135110e-02]"
16747,"Pro,e,跑,不太動,,,重灌,OS,軟體",1,1,3,"[0.01676314 0.3037746  0.00542729 0.29172397 0.06482814 0.00901734
 0.16241279 0.0051755  0.00519445 0.00435694 0.00671413 0.1246117 ]"
380,15419,0,0,3,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
24589,"突然,拔除,網路線,後,QCO,登入,Outlook,問題",3,3,1,"[0.07258493 0.09984607 0.03557509 0.37451622 0.09232238 0.01256206
 0.04885014 0.02900847 0.16093342 0.00728382 0.0404692  0.02604819]"
649,"無法,設定,Printer,列印,大小",8,8,3,"[0.10571483 0.06491841 0.03862225 0.24104641 0.06719483 0.01136652
 0.0264491  0.03224324 0.3470922  0.00604503 0.04674502 0.01256211]"
12798,"找不到,A8150,印表機",8,8,3,"[0.09119136 0.04035444 0.03292961 0.18408847 0.04912565 0.0076177
 0.01498629 0.02698042 0.50108004 0.0038767  0.04110125 0.00666804]"
8351,"信件,無法,收發,修復",1,1,0,"[0.07888643 0.5795576  0.00446487 0.11638722 0.03183936 0.01271179
 0.10179286 0.00586817 0.00920692 0.00302557 0.00664683 0.04961244]"
13744,"人,QCA,出差,密碼,過期,無法,收發,Mail,請,協助,處理",1,1,3,"[0.1259416  0.72399527 0.001708   0.03483715 0.01200197 0.01054683
 0.05665609 0.00283368 0.00461458 0.00141759 0.00291861 0.02252865]"
26496,17371,0,0,3,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
2152,"詢問,LYNC,版本,升級,問題",8,8,6,"[1.0942939e-03 9.4076357e-04 1.0522502e-02 1.5957995e-01 2.2156758e-02
 2.4927160e-04 9.2105597e-04 5.1486390e-03 7.8778344e-01 2.9014100e-04
 1.0583087e-02 7.3001668e-04]"
12378,"登入,後,畫面,字型,跑掉,重新,設定為,Clear,Type,之後,重新,登入,記住,設定,16171",3,3,1,"[0.00314326 0.00829794 0.01558666 0.61867416 0.07217399 0.00098575
 0.00790591 0.00865328 0.24070567 0.00101639 0.01593345 0.0069235 ]"
22845,"無法,登入",8,8,2,"[0.1339672  0.09671192 0.03265485 0.26064706 0.06632143 0.0124349
 0.03317907 0.02946268 0.27289978 0.00557924 0.04141308 0.01472877]"
13810,"無法,登入,PLM,系統",3,3,4,"[0.12639193 0.13692993 0.03390019 0.29711175 0.08069631 0.01651979
 0.0539474  0.03023288 0.14988832 0.00799307 0.04041381 0.02597453]"
31396,"密碼,過期,無法,變更,15236",3,3,8,"[1.6363825e-03 1.2274368e-02 6.6708811e-03 8.2506514e-01 6.5673023e-02
 6.4449420e-04 1.1548514e-02 3.8294294e-03 5.3839602e-02 6.0064584e-04
 7.0514372e-03 1.1166159e-02]"
12578,"OUTLOOK,去",3,3,1,"[0.0480882  0.12373424 0.02410802 0.4715176  0.0911039  0.00945324
 0.05941609 0.01993757 0.08741289 0.0052366  0.02757043 0.03242127]"
28672,"無線,網路,無法,使用,請,幫忙,謝謝",1,1,8,"[0.11221901 0.75508994 0.00126057 0.03161364 0.01015223 0.00860839
 0.05165755 0.00221287 0.0038463  0.00105266 0.00225771 0.0200291 ]"
22310,"User,反應,AD,資料,QSMC,World,Wide,到,QCI,卻,查到,請,MIS,人員,協助,解決",1,1,3,"[0.05160744 0.5320384  0.00466743 0.10813798 0.03755041 0.01530873
 0.143728   0.00548712 0.00491031 0.00477529 0.00634761 0.08544137]"
10727,"詢問,公司,防毒,軟體,安全性,規則,ext,13120",0,0,11,"[0.79779637 0.12458882 0.00304128 0.00921387 0.00515829 0.01152169
 0.00932391 0.00425593 0.0251819  0.0014848  0.00570299 0.00273002]"
6133,"outlook,收到,本機,18420",3,3,0,"[0.00149798 0.0304405  0.00389787 0.8138404  0.06768622 0.00099768
 0.03102918 0.0026387  0.0095449  0.00087787 0.00429893 0.03324981]"
3421,"北棟,4F,N426,polycomm,concall,機,無法,接發,電話,已,確認,上電,,,煩請,處理,,,謝謝",8,8,9,"[1.0964376e-03 1.7414454e-04 7.7673285e-03 1.0226326e-02 3.8506715e-03
 1.8586236e-04 1.4557858e-04 3.8911086e-03 9.6478224e-01 2.2299294e-04
 7.5663389e-03 9.0935479e-05]"
5548,"加入,網域,設定,Outlook",1,1,8,"[0.03486187 0.4980928  0.00401391 0.1511675  0.04158898 0.01123663
 0.14869203 0.00451612 0.0047115  0.00365207 0.00551432 0.09195229]"
22585,"Android,手機,使用,Lync,FAQ,無,文件",3,3,6,"[1.0522255e-03 6.6612675e-03 6.6689933e-03 8.1608665e-01 6.1107613e-02
 4.2584911e-04 6.9020754e-03 3.5737457e-03 8.3000921e-02 4.3916216e-04
 6.9105099e-03 7.1710576e-03]"
5449,"網路,安裝,win7,,,連到,安裝,server,後,,,key,帳號,密碼,依然,無法,登入",0,0,8,"[9.0414006e-01 7.4985921e-02 6.1361928e-04 1.3026459e-03 9.8769227e-04
 5.3760442e-03 2.6299166e-03 9.9591841e-04 6.6066496e-03 3.8044917e-04
 1.3444963e-03 6.3665112e-04]"
31233,"ext,16026,外部,網路,無法,連線,block,住",8,8,10,"[1.1051397e-03 1.3823794e-04 5.2998541e-03 7.1225674e-03 2.4796221e-03
 1.2887971e-04 9.3769675e-05 2.7773168e-03 9.7515273e-01 1.3111868e-04
 5.5197948e-03 5.1016948e-05]"
12426,"OUTLOOK,無法,開啟,郵件,中,連結",1,1,0,"[0.10836314 0.74841285 0.00137975 0.03345015 0.01102389 0.00914291
 0.05619342 0.00233485 0.00376223 0.00118732 0.00240641 0.02234302]"
2862,"部門,更換,印表機,無法,雙面,列印,能否,幫忙,開啟,功能,Thanks,印表機,IP,10.241,40.149,型號,HP,LaserJet,5200,PCL,原本,HP,5100",0,0,3,"[0.29274088 0.19352144 0.03132569 0.1258402  0.05873488 0.03658362
 0.06930418 0.03264272 0.07044489 0.01589437 0.0395503  0.03341679]"
23732,12691,0,0,8,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
6939,"外部,網頁,無法,連上,包含,客戶,網站,連絡,分機,13349",3,3,8,"[0.04337007 0.04524279 0.04265265 0.35172275 0.08901504 0.00839784
 0.02755729 0.03054381 0.29346284 0.00620122 0.04582163 0.01601211]"
11388,"IP,PHONE,插,網孔,B026,時,無,畫面,,,換到,網孔,user,說,電腦,接在,網孔,B026,,,連線,收信,TEL,15941",8,8,3,"[1.7171457e-03 3.3886184e-04 1.1085452e-02 1.7128099e-02 6.3930983e-03
 3.2908344e-04 2.9184666e-04 5.7588746e-03 9.4553238e-01 3.9605916e-04
 1.0838674e-02 1.9038371e-04]"
27790,"連絡,電話,16563,問題,描述,windows,顯示,版本,非,正版,軟體,請,協助,更新為,正版,謝謝",8,8,3,"[0.05267952 0.01880397 0.05431275 0.11970292 0.05177767 0.00938346
 0.01177665 0.03947182 0.5692291  0.007728   0.05835494 0.00677919]"
30586,"user,反應,無法,開啟,網頁,,,MSN,連線,,,更改,Proxy,10.243,17.26,則一切,正常,使用,,,請,協助,檢視",0,0,8,"[0.74868846 0.16891754 0.00332006 0.00859966 0.0059506  0.01694954
 0.01416384 0.00470529 0.01583541 0.00233656 0.00591153 0.00462156]"
5455,"user,人,qsmc,電腦,硬碟,壞掉,重換,一顆,硬碟,重新,安裝,系統,之後,需作,網域,設定,連絡,方式,38281252,mvpn,218367",1,1,8,"[0.25514075 0.6148111  0.00255631 0.02544005 0.01086867 0.01497008
 0.04259118 0.00410651 0.00802673 0.00184878 0.00422472 0.01541519]"
30204,"換,電腦",8,8,3,"[3.5586476e-03 1.9984602e-03 1.4906927e-02 1.2232338e-01 2.2172378e-02
 5.6829967e-04 1.4642733e-03 8.0395984e-03 8.0790550e-01 5.4786145e-04
 1.5596483e-02 9.1812375e-04]"
13758,"領到,電腦,,,操作,時,發生,電腦,畫面,先,變色,當住,,,有時,跳到,防止,系統,damage,藍,畫面,,,有時,直接,當住,,,需,手動,開機,08,15,08,19,開機,,,08,20,今天,開機,時,直接,跳,防止,系統,damage,藍,畫面,,,說,系統,還原,,,結過,跳回,防止,系統,damage,藍,畫面,,,早上,重複,開機,到,中午,時才,系統,還原,成功,還原,成功,後,跳出,非,正版,windows,警告,請,幫忙",8,8,3,"[0.04279482 0.03361108 0.08738411 0.1718339  0.10182924 0.0229325
 0.03294945 0.06426671 0.305619   0.0255203  0.0829179  0.028341  ]"
30763,"QCO,無法,登入,分機,12015",8,8,1,"[0.10375046 0.07688623 0.03684464 0.27315855 0.07169277 0.01154936
 0.0307433  0.03100626 0.299387   0.0059587  0.04444092 0.01458177]"
22513,"PR23,,,A407,12723",0,0,8,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
327,"無法,收到,廠商,litepoint,com,信件",3,3,0,"[0.0968383  0.0754857  0.04115628 0.27869752 0.07829039 0.01274075
 0.03392771 0.03363404 0.27731523 0.00722222 0.04775756 0.01693431]"
25907,"已,請,葉,小布,處理完",0,0,1,"[8.9052087e-01 7.9041049e-02 9.0507645e-04 2.4597084e-03 1.4778835e-03
 5.3969622e-03 3.1432202e-03 1.4149799e-03 1.2504685e-02 4.2539832e-04
 1.9582801e-03 7.5187982e-04]"
5860,"目前,大陸,出差,,,欲,變更,密碼,卻,無法,成功,,,請,協助,處理,手機,13764768793",3,3,8,"[0.00322396 0.03230357 0.00860465 0.7636221  0.08670592 0.00179534
 0.03207358 0.00550104 0.02363342 0.00166041 0.00879862 0.03207734]"
23519,"大陸,MVPN,628001,QSMC,microsoft,office,communicato,ocs,r,時,無法,看到,大陸,同事,狀態,只,看到,台灣,同事,狀態",8,8,3,"[0.0850373  0.04672621 0.06624048 0.18908852 0.08313023 0.01855566
 0.03033566 0.05103575 0.32700744 0.01476662 0.06990973 0.0181664 ]"
32163,"outlook,標記,未,處理,郵件,,,設定,遺失,無法,顯示,全部,訊息,381,15800",1,1,0,"[0.20045733 0.7085605  0.00119581 0.01850942 0.00690382 0.0094648
 0.033677   0.00219547 0.00467184 0.00089849 0.00217953 0.01128593]"
25647,"port,第三次,shut,down,請,協助,處理,南棟,樓,C423",0,0,8,"[0.7562855  0.1471827  0.00391841 0.01289566 0.00697252 0.01364987
 0.01259929 0.0053645  0.02823703 0.0019384  0.00708931 0.00386687]"
75,"User,反應,S510,會議室,網路,孔,不穩,請,幫忙,處理,謝謝,分機,15987",1,1,8,"[1.9247329e-01 7.2942263e-01 9.1875758e-04 1.5728489e-02 5.7230135e-03
 8.1434567e-03 2.9770877e-02 1.7755945e-03 3.9436049e-03 6.9604343e-04
 1.7347566e-03 9.6695935e-03]"
1108,"目前,提供,廠商,專案,設計,資料,電子,郵件,ftp,sftp,提供,客人,認為,電子,郵件,ftp,sftp,提供,產品,設計,資料,,,保密性,不足,,,建議,sharepoint,提供,,,詢問,公司,sharepoint,網站,是否,設定,帳戶,供給,廠商,取得,專案,設計,資料",1,1,4,"[0.11048096 0.5031056  0.00833541 0.08652394 0.03834091 0.02572063
 0.12144554 0.01023405 0.00992452 0.00788801 0.01112357 0.06687693]"
24614,"華亞,廠,無線,網路,,,訪客,反應,10,分鐘,斷線,一次,TEL,11532",3,3,8,"[0.01495021 0.04572888 0.02242273 0.6083578  0.09960051 0.00435005
 0.03357293 0.01519835 0.10492335 0.00348078 0.02352701 0.02388738]"
2209,"需要,使用,客戶,線上,系統,填寫,測試,報告,客戶,說會,開放,權限,外部,使用,需要,提供,能連,外網,IP,address,需請,MIS,幫忙,謝謝",3,3,4,"[0.05627964 0.10882401 0.04499173 0.3435049  0.11946952 0.02100596
 0.08353939 0.03468414 0.06885971 0.01696761 0.0446478  0.05722555]"
21496,"12381,網孔,PU19,B499",3,3,8,"[0.18018194 0.1433265  0.02740311 0.25010988 0.06272952 0.01478394
 0.04216119 0.02720876 0.19205749 0.00568821 0.03664252 0.01770694]"
748,"已經,Brenda,Yeh,處理,完成",8,8,1,"[0.07497247 0.03190751 0.03842859 0.1733025  0.05174707 0.00777264
 0.01407318 0.02975928 0.52122533 0.00464293 0.0453753  0.00679325]"
24167,"使用,反應,安裝,應用,程式,後,無法,正常,使用,請,協助,處理",0,0,3,"[0.8323741  0.1210001  0.00165516 0.00426132 0.00288233 0.00995415
 0.00686132 0.00247373 0.01233964 0.00101912 0.00324573 0.00193333]"
19442,"網路,不通,,,請,撥,11427,連絡",0,0,8,"[0.71773577 0.16102391 0.00466779 0.01928031 0.00885278 0.0132664
 0.01425927 0.00638009 0.03976765 0.00194157 0.00848152 0.00434285]"
22753,"開機,後,桌面,不見,,,Outlook,打不開,,,請,撥,分機,18910",1,1,3,"[0.1341844  0.7350028  0.00144985 0.03080082 0.01027805 0.00954171
 0.04929015 0.00251697 0.00458018 0.00115112 0.00256317 0.01864071]"
5937,"您好,KB4012215,此更,新,無法,成功,安裝,下載,路徑,qrdcfs01,Patch,MS17,010,輸入,電腦,密碼,顯示,錯誤,謝謝,Dowdow",8,8,11,"[0.01813743 0.00568691 0.03242927 0.08367946 0.02914426 0.00292287
 0.0037782  0.02138906 0.7629965  0.00260519 0.03505982 0.00217105]"
30430,"使用,IE,網頁,中毒,綁架,首頁,請,協助,處理",0,0,11,"[8.6207688e-01 1.0114666e-01 1.2286989e-03 3.0985286e-03 2.0744165e-03
 7.8240074e-03 4.8920130e-03 1.8841722e-03 1.1257710e-02 7.1207603e-04
 2.5127626e-03 1.2920477e-03]"
1261,"填寫,訪客,網路,需求,表,出現,異常,,,無法,申請,,,請,協住,處理,12726",3,3,8,"[0.00251127 0.01652603 0.00896564 0.7905986  0.07673982 0.00104717
 0.01564696 0.0053351  0.0571973  0.00098403 0.00938941 0.01505877]"
2359,"郵件,超,連結,無法,打開",1,1,0,"[0.06680196 0.693667   0.00200996 0.05983234 0.0190656  0.01031671
 0.09224027 0.00290462 0.00357838 0.00194359 0.00320663 0.04443297]"
14070,"開機,出現,錯誤,訊息",8,8,3,"[1.0108093e-03 3.0112651e-04 7.8246929e-03 2.9926648e-02 6.9407639e-03
 1.6854961e-04 2.5450523e-04 3.7938298e-03 9.4163179e-01 1.9378122e-04
 7.7879084e-03 1.6560909e-04]"
11932,AN990104405,0,0,3,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
28931,"執行,後,反應",8,8,1,"[0.06902143 0.03228052 0.03281009 0.18744741 0.04893881 0.00643106
 0.01307727 0.02601275 0.53418094 0.00354784 0.04018364 0.00606819]"
21154,"請,幫忙,移除,機器,電腦,帳戶,Q97040122,Windows,企業,版,6.1,7601,謝謝",1,1,3,"[0.11205858 0.72471243 0.00172384 0.037049   0.0130158  0.01077784
 0.06292195 0.00281382 0.00421512 0.00154965 0.00293589 0.02622598]"
259,"電腦,開機,後,出現,警告,訊息,cannot,import,blocklist,reg,and,replyall,ce1,reg,,,this,i,not,a,register,script,file,請,協助,處以",8,8,3,"[0.02459387 0.01557623 0.04912689 0.20346306 0.06597736 0.00584325
 0.01168386 0.03134104 0.5300545  0.0054561  0.04920354 0.00768029]"
24986,"該員,使用,網線,插,位子,旁,網孔,無法,上網,使用,網孔,上網,該員,網孔,編碼,PH07,A151,煩請,協助,處理,該員,分機,12875",3,3,8,"[0.00821244 0.02971488 0.0199712  0.65891814 0.10266931 0.00317361
 0.02746355 0.01272334 0.09058129 0.00300541 0.02025038 0.02331642]"
27969,"上海,出差,無法,開啟,網頁",0,0,10,"[0.61100227 0.18091287 0.00953752 0.03937386 0.01756945 0.01935455
 0.02488363 0.01191405 0.05739096 0.003998   0.01549656 0.00856625]"
5045,"outlook,需要,重複,認證,無法,進入,信箱",3,3,0,"[0.00740323 0.03798381 0.01449061 0.70367974 0.09274513 0.00270124
 0.03142979 0.00934343 0.05773848 0.00226118 0.0149347  0.02528861]"
7175,"User,電腦,重新,安裝,OS,失敗,請,協助,處理",0,0,3,"[8.4852034e-01 1.0611528e-01 1.5541014e-03 4.3798485e-03 2.6814027e-03
 8.3337864e-03 5.6905276e-03 2.3256284e-03 1.4906595e-02 8.2047633e-04
 3.1363696e-03 1.5355357e-03]"
29688,"adrms,intel,com,報名,課程,需要,裝,intel,憑證,後,裝了,後,公司,內部,薪資,單打,不開,報名,網頁,認證,不開",1,1,5,"[0.13925935 0.5818587  0.00526397 0.07675446 0.02676835 0.01763933
 0.08431567 0.00717018 0.01131117 0.00367434 0.00781063 0.03817393]"
6428,"ALEGRO,free,免費,軟體,無法,安裝,使用",0,0,3,"[9.0563285e-01 7.7967316e-02 4.2803871e-04 1.0774689e-03 7.5775437e-04
 4.2475332e-03 2.2038873e-03 7.1437116e-04 5.2553499e-03 2.5236243e-04
 9.6703175e-04 4.9612444e-04]"
3537,"PDM,系統,檔案,無法,下載",8,8,4,"[4.6417802e-03 1.3632149e-03 1.7925996e-02 5.0838508e-02 1.4902443e-02
 7.5154536e-04 1.0272035e-03 9.7343130e-03 8.7958342e-01 7.7727588e-04
 1.7837280e-02 6.1705697e-04]"
27379,"電話,不通,213033",8,8,3,"[2.1769376e-03 7.9573650e-04 1.2520908e-02 5.5393085e-02 1.2686811e-02
 3.6408132e-04 6.3888880e-04 6.2808674e-03 8.9599979e-01 3.9590630e-04
 1.2340045e-02 4.0693168e-04]"
10877,"User,反應,Printer,名稱,ESHP4300,無法,連線,,,qrdcprt01,不到,此筆,Printer,連結,,,煩請,協助,處理",8,8,3,"[0.06409365 0.02571171 0.05212285 0.14829107 0.05777288 0.01019174
 0.01490392 0.03921416 0.5136836  0.00774062 0.05800081 0.00827295]"
9334,"PG04C124,電話,不通",8,8,3,"[2.1769376e-03 7.9573650e-04 1.2520908e-02 5.5393085e-02 1.2686811e-02
 3.6408132e-04 6.3888880e-04 6.2808674e-03 8.9599979e-01 3.9590630e-04
 1.2340045e-02 4.0693168e-04]"
24165,"詢問,公司,內部,是否,比對,資料夾,檔案,軟體",8,8,3,"[0.03589863 0.01291071 0.03784052 0.12342474 0.0402179  0.00475917
 0.00719966 0.02605047 0.6626742  0.00361301 0.04157666 0.0038343 ]"
7907,"有線,無線,無法,上網",3,3,8,"[0.03239069 0.04466995 0.03509931 0.43021515 0.08973778 0.00633708
 0.02721591 0.024507   0.25171646 0.00459854 0.03759121 0.01592094]"
7665,"通訊錄,無法,中文,名稱,搜尋",8,8,0,"[0.10410512 0.04020534 0.03995473 0.16180293 0.05211546 0.00995647
 0.01653363 0.03250181 0.48122317 0.0055549  0.04831836 0.00772806]"
11993,"雲端,跳掉,,,造成,未,儲存,資料,不見,12355",0,0,1,"[0.4658536  0.24272875 0.01323038 0.07049148 0.02896733 0.02401191
 0.04302826 0.01547188 0.05419568 0.00588195 0.01970658 0.01643224]"
18750,"週三,信件,無法,寄出,麻煩,協助,處理,分機,15813",3,3,0,"[0.00430697 0.02905091 0.01046265 0.7589627  0.08393751 0.00172677
 0.02538    0.00651839 0.04509435 0.00149036 0.01083284 0.02223651]"
4455,"信箱,快滿,無法,收,加密,信件",8,8,0,"[3.4175362e-04 3.9803035e-05 3.2125593e-03 3.8330955e-03 1.3622637e-03
 4.8142752e-05 3.2520202e-05 1.5089628e-03 9.8638123e-01 5.8259509e-05
 3.1619044e-03 1.9592477e-05]"
