,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
2973,"SAP,168,QCI, ,user,無法,登入,SAP, ,密碼,無法,使用",0,BPM平台系統,4,"[9.3579513e-01 3.7515638e-06 8.6978271e-06 2.7109613e-03 6.1162267e-02
 2.6126974e-04 6.5645622e-06 5.1336978e-05]"
20100,"BPM,平台,系統, ,先前,經由,MIS,後,已經,Mac, ,BookPro,工作,機,出差,時,做,線上,簽核,返家時,經由,VPN,做,線上,簽核, ,卻,不行, ,需要,MIS,問題",2,GOC,0,"[6.6921675e-05 3.6946580e-01 5.6803113e-01 1.2979312e-03 5.1798794e-05
 3.0341826e-02 3.0485813e-02 2.5871923e-04]"
2306,"SAP,168,QCI, ,user,無法,logon, ,SAP",0,BPM平台系統,4,"[9.9679464e-01 1.4073325e-06 4.3624682e-06 1.1657149e-03 1.8919498e-03
 1.3160361e-04 2.3563821e-06 7.8817257e-06]"
1838,"SAP,168,QCI, ,無法,聯接,SapLogo36",0,BPM平台系統,4,"[9.9857128e-01 1.1189067e-06 3.8448061e-06 9.0572645e-04 3.9932868e-04
 1.1372566e-04 1.7460854e-06 3.2545229e-06]"
26768,"網管, ,出差,大陸,撥",6,內部資訊系統,7,"[3.38780192e-05 3.81425559e-03 7.20835757e-04 8.06275875e-06
 1.47826495e-05 1.20629978e-04 8.35836172e-01 1.59451395e-01]"
34233,"網管, ,user,大陸,出差,密碼,到期,無法,變更, , ,連絡,電話, , ,136,8169,0100",6,內部資訊系統,7,"[1.2900642e-04 4.7104731e-03 1.2558543e-03 3.2090102e-05 3.2221415e-05
 2.8163544e-04 7.0203090e-01 2.9152784e-01]"
5527,"SAP,168,QCI, ,User,反應,168,系統,裡, ,要句,BOM, ,出現,Cancel,訊息, ,MIS,人員",0,BPM平台系統,4,"[9.9832541e-01 1.5127026e-06 5.2444566e-06 1.1287039e-03 3.8927360e-04
 1.4375774e-04 2.2155109e-06 3.8792418e-06]"
681,"R,D,資訊,系統, ,更新,上傳,檔案,時會,問題, ,程式,直接,結束",6,內部資訊系統,3,"[2.6512153e-06 2.7231665e-03 4.6838596e-04 2.1014462e-06 1.2324512e-06
 8.4359606e-05 9.9633777e-01 3.8035077e-04]"
2927,"SAP,2X8,QSMC, ,申,SAP208,權限",2,GOC,5,"[9.6490367e-05 9.0763003e-02 7.6298666e-01 2.4767041e-03 4.9662831e-05
 1.3711917e-01 6.4252857e-03 8.3013721e-05]"
6863,"SAP,168,QCI, ,同仁,無法,登入,SAP,系統, , ,同仁",0,BPM平台系統,4,"[9.8581833e-01 2.3276293e-06 6.2761069e-06 1.8946239e-03 1.2060788e-02
 1.9176600e-04 4.0350374e-06 2.1861708e-05]"
1491,"BPM,平台,系統, ,有效,日期,無法,變更",1,CAMP,0,"[2.0792884e-05 7.5064814e-01 1.7725496e-01 3.6386013e-04 3.4056888e-05
 5.5803093e-03 6.5709874e-02 3.8800406e-04]"
1458,"SAP,168,QCI, ,FB03, ,T,code, , , ,小映, ,1436",0,BPM平台系統,4,"[9.9826801e-01 1.3707596e-06 4.6170130e-06 1.0305709e-03 5.5826432e-04
 1.3048445e-04 2.1189655e-06 4.4095614e-06]"
7920,"SAP,168,QCI, ,user,交接,時未,舊,user,權限,新增,完整, ,舊,user,帳號,已,關閉, , ,今天,run,一支,ZMB7,報表, ,求開,權限",0,BPM平台系統,4,"[9.8736054e-01 7.0848391e-06 2.7189855e-05 1.1433539e-02 3.6038813e-04
 8.0221047e-04 5.1014267e-06 4.0550080e-06]"
1465,"SAP,168,QCI, ,user,使用,SAP, ,168, ,funtion, ,ZV14, ,想教,SO, ,Type,裡,ZD, ,ZR,代表,意思, ,相關,人員, , , ,1285",0,BPM平台系統,4,"[9.3893617e-01 7.0402812e-06 1.4283183e-05 3.3865524e-03 5.7240583e-02
 3.4577010e-04 9.8663559e-06 5.9656744e-05]"
6494,"SAP,168,QCI, ,登入,my, ,quanta, ,內部,應用,系統, ,看不到,登入,SAP,Icon, ,無法,登入,SAP",0,BPM平台系統,4,"[9.9781334e-01 1.6986198e-06 5.3744607e-06 1.0660235e-03 9.6958590e-04
 1.3453540e-04 2.5548791e-06 6.8781910e-06]"
6848,"SAP,168,QCI, ,家用,ADSL,無法,連上,CSAP32",0,BPM平台系統,4,"[9.9866557e-01 1.2861145e-06 4.5533097e-06 9.5467787e-04 2.4068193e-04
 1.2875283e-04 1.8685748e-06 2.6835671e-06]"
7327,"SAP,168,QCI, ,SAP,安裝",0,BPM平台系統,4,"[9.7354555e-01 2.3569226e-06 5.9982194e-06 2.0426910e-03 2.4173334e-02
 1.9821044e-04 4.2618076e-06 2.7511329e-05]"
2505,"BPM,平台,系統, ,電腦,外帶,証,申, ,保管人,無法,帶入",6,內部資訊系統,0,"[3.3599733e-06 1.1537514e-02 2.2546793e-03 7.6060696e-06 2.2494332e-06
 3.0571147e-04 9.8566043e-01 2.2846083e-04]"
5337,"SAP,168,QCI, ,突然,SAP33,連不",0,BPM平台系統,4,"[9.98601735e-01 1.16102478e-06 4.02734713e-06 9.18788428e-04
 3.52098228e-04 1.17327756e-04 1.78039670e-06 3.10841187e-06]"
5540,"SAP,168,QCI, ,帳號,無法,使用",0,BPM平台系統,4,"[9.9850476e-01 1.2115725e-06 4.1554199e-06 9.5110701e-04 4.1264968e-04
 1.2088891e-04 1.8705470e-06 3.4543959e-06]"
399,"SAP,168,QCI, ,User,進,168,跑,268, ,BOM, ,設定,執行,Background, ,Job, ,出現,異常",0,BPM平台系統,4,"[9.9803895e-01 2.1822673e-06 7.3426477e-06 1.3652433e-03 3.8886137e-04
 1.9047876e-04 2.9150547e-06 4.0858517e-06]"
3941,"SAP,2X8,QSMC, ,轉出,txt,文檔,時,出現,異常",2,GOC,5,"[9.17079087e-05 1.03075735e-01 7.73117363e-01 2.24296167e-03
 5.11422513e-05 1.14299476e-01 7.03090336e-03 9.06268688e-05]"
304,"BPM,平台,系統, ,BPM,介面,變,英文,是否,選項,改回,中文",6,內部資訊系統,0,"[2.07622679e-06 3.60901398e-03 6.53355324e-04 2.33391506e-06
 1.25424708e-06 1.08368346e-04 9.95363355e-01 2.60202243e-04]"
343,"BPM,平台,系統, ,BPM,系統,發票,作業, ,費用,分期付款, , , , ,出現,發票,稅額,需,等於,本次款,稅額, , , ,核對,一下,發現,輸入,稅額,錯誤, , , , , ,PO,單號",6,內部資訊系統,0,"[1.3566547e-05 3.9721970e-02 1.3344904e-02 6.5492102e-05 7.6273041e-06
 2.1252120e-03 9.4437432e-01 3.4697217e-04]"
1741,"R,D,資訊,系統, ,電腦,重灌,完成, ,軟體,需求,申單,簽核,後, ,繪圖,軟體,依舊,無法,打開, , , , , ,繪圖,軟體, ,Siemens, ,UG, ,NX, , , , ,狀況,描述, ,得到,選擇,bundle, ,繪圖,軟體,無法,使用",6,內部資訊系統,3,"[1.2157141e-05 5.9437095e-03 1.3236621e-03 1.0169215e-05 7.2980456e-06
 2.6596378e-04 9.8958111e-01 2.8560308e-03]"
2707,"BPM,平台,系統, ,大量,下載,申單,內容",1,CAMP,0,"[1.92746938e-05 7.46620297e-01 1.22538514e-01 2.64717994e-04
 3.39098297e-05 3.79223586e-03 1.26025185e-01 7.05827842e-04]"
2127,"CAMP, , , , , ,問題, , , ,參予,專案,無法,透過,CAMP, ,WEB,共享,專案,文件",2,GOC,1,"[9.1310329e-05 1.6458163e-01 7.4778914e-01 1.9352142e-03 5.8477741e-05
 7.4422494e-02 1.0986087e-02 1.3569421e-04]"
4252,"SAP,168,QCI, ,USER,表示,SKD,出貨,使用,QSSP,系統,Creat, ,PO,連到,SAP,開,SO,時,出現,錯誤, ,相關,同仁",0,BPM平台系統,4,"[9.9745196e-01 1.8593898e-06 5.9412982e-06 1.3577153e-03 1.0124234e-03
 1.6063161e-04 2.7981273e-06 6.7105593e-06]"
5485,"SAP,168,QCI, ,sap,無法,登入,218",0,BPM平台系統,4,"[8.8620919e-01 3.7464220e-06 8.3674968e-06 2.9941436e-03 1.1044703e-01
 2.6950747e-04 6.7889355e-06 6.1238497e-05]"
2572,"SAP,168,QCI, ,需要,一字,階料號,查詢,權限",3,R&D資訊系統,4,"[3.4773562e-02 5.8723239e-05 2.7394859e-04 9.5622063e-01 6.3382584e-04
 8.0252988e-03 1.2607452e-05 1.4255756e-06]"
1213,"SAP,168,QCI, ,無法,Logon, ,SAP",0,BPM平台系統,4,"[9.9747401e-01 1.2877175e-06 4.0854361e-06 1.0869631e-03 1.3016951e-03
 1.2342734e-04 2.1270635e-06 6.2956551e-06]"
2052,"SAP,168,QCI, , , ,SAP,製作,L11,BOM,時, ,系統,跳出, , ,L07B, ,MOUD, , ,2L07PDU0030, , ,can, ,not, ,be, ,found, ,in, ,ZKBB, , ,導致,順利,產出,L11,料號, , ,想問,應該",0,BPM平台系統,4,"[9.6335042e-01 1.2873759e-05 2.3837772e-05 4.1753706e-03 3.1911109e-02
 4.5586217e-04 1.4328814e-05 5.6175330e-05]"
7178,"SAP,168,QCI, ,無法,登入,SAP, , ,出現, ,檔案,下載, ,訊息",0,BPM平台系統,4,"[9.8215991e-01 2.7495878e-06 7.2939447e-06 2.0672288e-03 1.5517152e-02
 2.1375126e-04 4.7511244e-06 2.7313181e-05]"
2476,"SAP,2X8,QSMC, ,第二次,login,時,出現,錯誤,視窗, ,無法,登入",2,GOC,5,"[1.0330482e-04 9.7036421e-02 7.5843048e-01 2.5769596e-03 5.1091673e-05
 1.3462703e-01 7.0839697e-03 9.0868889e-05]"
5201,"SAP,168,QCI, ,user,反映,說,SAP,無法,登入,使用, ,斷斷續續",0,BPM平台系統,4,"[9.8283708e-01 2.5625377e-06 6.8164200e-06 1.9568999e-03 1.4962861e-02
 2.0370896e-04 4.4708454e-06 2.5561880e-05]"
10171,"SAP,168,QCI, ,雲端,改回,local,端,收信, ,知道,SAP,檔案,存取,路徑",0,BPM平台系統,4,"[9.9452579e-01 1.7658749e-06 5.2968239e-06 1.4196683e-03 3.8751625e-03
 1.5680112e-04 3.0255148e-06 1.2582075e-05]"
4822,"R,D,資訊,系統, ,您好, ,目前,無法,透過,excel,表,上傳, ,Administrator,權限,顯示, ,問是,權限,不足,表格,錯誤,導致,上傳,失敗, , , ,希望,今天,完成,上傳",6,內部資訊系統,3,"[8.0188394e-05 9.2672678e-03 3.0964527e-03 4.1368006e-05 4.6956542e-05
 5.9289689e-04 8.1352133e-01 1.7335352e-01]"
7063,"網管, ,QCMS,出差, ,可用,OCS,聯繫,長號, , ,短號, , , ,問題, ,信箱,已滿,無法,收發,郵件, ,問題, ,修復,好,郵件,檔案,無法,匯入,outlook",6,內部資訊系統,7,"[3.5947654e-04 5.8657276e-03 1.1738652e-03 8.0326565e-05 5.0076171e-05
 4.1049908e-04 8.9822793e-01 9.3832120e-02]"
5886,"SAP,168,QCI, ,無法,登入,SAP, , ,出現,the, ,system, ,has, ,reached, ,its, ,licensed, ,logon, ,limit",0,BPM平台系統,4,"[9.9004489e-01 3.2772070e-06 8.4197054e-06 2.1159200e-03 7.5810831e-03
 2.2134505e-04 4.9061905e-06 2.0139065e-05]"
5035,"SAP,168,QCI, ,T,code, , ,ZN06, ,Fail, , , , , , , ,in, ,QSMC",0,BPM平台系統,4,"[9.9809128e-01 2.0123171e-06 6.6666348e-06 1.2491647e-03 4.7156069e-04
 1.7181611e-04 2.7694864e-06 4.6253358e-06]"
6253,"GOC, ,無法,使用",1,CAMP,2,"[2.2265138e-05 7.3923635e-01 2.1177305e-01 4.1625786e-04 3.8344417e-05
 6.7596743e-03 4.1484773e-02 2.6930249e-04]"
6502,"SAP,168,QCI, ,使用,詢問,每次,登入,需要,輸入,驗證,資訊",3,R&D資訊系統,4,"[5.5518705e-02 8.1256112e-05 3.3991737e-04 9.3556982e-01 1.2302313e-03
 7.2426759e-03 1.5135184e-05 2.3502123e-06]"
7954,"SAP,168,QCI, ,部門,搬遷, ,印表機,變更,需,重新,設定",0,BPM平台系統,4,"[9.9841261e-01 1.7743394e-06 6.3693997e-06 1.2123466e-03 1.8884952e-04
 1.7297115e-04 2.3271307e-06 2.7237545e-06]"
962,"BPM,平台,系統, ,APP,單號,異常",6,內部資訊系統,0,"[8.1295584e-06 3.5068435e-03 6.0894719e-04 3.3937099e-06 4.8305187e-06
 9.7913580e-05 9.8467493e-01 1.1095116e-02]"
575,"CAMP, ,Android, ,手机,下载, ,CAMP, ,APP, ,行动,办公云, , ,安装,完后, , ,无法,登入,CAMP",6,內部資訊系統,1,"[2.1212327e-06 2.8739108e-03 4.1998454e-04 1.5287997e-06 1.2922837e-06
 6.7866349e-05 9.9619424e-01 4.3916918e-04]"
4189,"SAP,168,QCI, ,物流,課,user,反應,昨日,SAP168,速度,正常,後, ,今日,使用,自動,倉,系統,無法,連線,做入,出庫,動作, ,相關,同仁",0,BPM平台系統,4,"[9.9773538e-01 2.2553807e-06 7.2867442e-06 1.5210381e-03 5.3747126e-04
 1.8864351e-04 3.0412393e-06 4.8390284e-06]"
4235,"SAP,2X8,QSMC, ,user,安裝",2,GOC,5,"[1.2406311e-04 8.0456249e-02 7.3687381e-01 3.0538461e-03 6.6924404e-05
 1.7359760e-01 5.7442840e-03 8.3227467e-05]"
3036,"SAP,168,QCI, ,填寫,sap,資訊,需求單",0,BPM平台系統,4,"[9.9840814e-01 1.2081899e-06 4.0533664e-06 9.7941980e-04 4.8358057e-04
 1.1819720e-04 1.8586232e-06 3.6142958e-06]"
5604,"SAP,2X8,QSMC, ,MM,問題",3,R&D資訊系統,5,"[3.8684797e-02 2.1856134e-04 1.5406025e-03 8.3970267e-01 1.0833881e-03
 1.1870860e-01 5.7534908e-05 3.7358404e-06]"
6757,"SAP,168,QCI, ,168,料號,少,一碼",0,BPM平台系統,4,"[9.9857736e-01 1.1475163e-06 3.9815186e-06 9.2269271e-04 3.7299891e-04
 1.1673849e-04 1.7773266e-06 3.1948161e-06]"
850,"R,D,資訊,系統, ,研發類, , ,Team, ,Resource, ,Analysis, , , , ,Sophie, ,lien, ,連芷瑩, , ,FF4, ,project, ,PMA, ,close, , , ,照理,說, ,上面,工作,狀況, ,不應該,project,close,不見, ,麻,check,一下, , , ,照成,老闆,以為,事情",6,內部資訊系統,3,"[8.3340810e-06 5.6039291e-03 1.3148212e-03 8.5019738e-06 4.3673681e-06
 2.5578879e-04 9.9156970e-01 1.2345468e-03]"
4475,"SAP,168,QCI, ,168, ,Delivery, ,COST, ,CENTER,需要,更正, , ,QSMC",0,BPM平台系統,4,"[9.9609452e-01 2.8553159e-06 1.0813621e-05 3.3330540e-03 2.2070887e-04
 3.3248711e-04 2.9182593e-06 2.7000171e-06]"
99,"SAP,2X8,QSMC, ,新增,customer, ,資料, ,送出,後,到,付款,方式",2,GOC,5,"[5.7929738e-05 1.8744417e-01 7.4785924e-01 1.3516647e-03 3.9330189e-05
 5.1054176e-02 1.2067350e-02 1.2612851e-04]"
3510,"BPM,平台,系統, ,出差旅費,申單,無法,列印, , ,單號, ,APP60",6,內部資訊系統,0,"[5.0080116e-06 2.5252253e-02 5.2411645e-03 1.7280565e-05 3.5381163e-06
 6.2072696e-04 9.6859020e-01 2.6979690e-04]"
1260,"BPM,平台,系統, ,送出,申單,發生,錯誤,訊息, ,試,次",6,內部資訊系統,0,"[2.3573928e-06 3.9364551e-03 7.7788072e-04 2.9695439e-06 1.3592608e-06
 1.3717348e-04 9.9489766e-01 2.4416766e-04]"
5321,"SAP,168,QCI, ,168, ,logon, ,fail",0,BPM平台系統,4,"[9.9806374e-01 1.9520812e-06 7.2224575e-06 1.5534636e-03 1.6319199e-04
 2.0566893e-04 2.3634159e-06 2.5148115e-06]"
1103,"SAP,168,QCI",0,BPM平台系統,4,"[9.98653650e-01 1.03574416e-06 3.58892680e-06 8.57070030e-04
 3.72342678e-04 1.07646745e-04 1.63034019e-06 3.00705119e-06]"
32880,"網管, ,問題,現象, ,第一次,開機, ,帳號,密碼,登入, ,一段,時間,使用, ,進到,螢幕,保護,模式,後, ,再,使用,電腦,時, ,打入,密碼, ,會秀,錯誤, ,網路線,拔掉, ,重新,輸入,密碼",6,內部資訊系統,7,"[8.2305714e-06 4.1504409e-03 9.1066078e-04 7.7871391e-06 3.9798351e-06
 2.1890736e-04 9.9376702e-01 9.3308941e-04]"
1610,"BPM,平台,系統, ,無法,使用",6,內部資訊系統,0,"[1.5673160e-05 4.2181832e-01 6.8380527e-02 1.4986064e-04 2.3228886e-05
 2.6806162e-03 5.0547332e-01 1.4584255e-03]"
3772,"R,D,資訊,系統, , ,目前,遇到,問題, , , ,QSIT,update, ,BLX,project,AVL,時, , ,按下去,直接,顯示, ,Data, ,error, , , , ,新,AVL,做,更動, , ,麻煩,一下",6,內部資訊系統,3,"[2.0209603e-05 4.6823882e-02 1.5589475e-02 9.6396972e-05 1.0171723e-05
 2.4843046e-03 9.3451661e-01 4.5902174e-04]"
5155,"SAP,168,QCI, ,新人,168,218,須開,權限, ,聯絡",3,R&D資訊系統,4,"[1.6274025e-01 5.6261342e-05 2.4165775e-04 8.2819110e-01 1.3854718e-03
 7.3645669e-03 1.7483038e-05 3.1839827e-06]"
4399,"R,D,資訊,系統, , , , ,PLM,登入",6,內部資訊系統,3,"[4.6767418e-06 3.0461964e-03 6.1116926e-04 3.3170597e-06 2.1551814e-06
 1.2043994e-04 9.9503458e-01 1.1774200e-03]"
2865,"BPM,平台,系統, ,需,麻煩, ,抽單, ,電腦,申單, ,單號, ,APP72",6,內部資訊系統,0,"[3.6708955e-06 1.1954547e-02 2.3980911e-03 8.2663701e-06 2.4535404e-06
 3.3474923e-04 9.8505878e-01 2.3941002e-04]"
323,"SAP,168,QCI, ,user, ,無法,登入, ,sap168",0,BPM平台系統,4,"[9.9821365e-01 1.3541862e-06 4.5391121e-06 1.0455318e-03 5.9851585e-04
 1.3000127e-04 2.1088329e-06 4.4557987e-06]"
1008,"R,D,資訊,系統, ,詢問,Myquanta,首頁, , , ,organization, , , ,LC,事業部,新增,空間,相關,問題",6,內部資訊系統,3,"[4.9596283e-06 2.5738264e-03 4.2941148e-04 2.3898076e-06 2.1530489e-06
 8.3939849e-05 9.9535900e-01 1.5443157e-03]"
5477,"SAP,168,QCI, ,申,sap,帳號",0,BPM平台系統,4,"[9.4492400e-01 2.8041045e-06 6.8528757e-06 2.4731709e-03 5.2316878e-02
 2.2976840e-04 5.2418250e-06 4.1200903e-05]"
9188,"SAP,168,QCI, ,無法,登錄",0,BPM平台系統,4,"[9.9867404e-01 1.2314488e-06 4.3220393e-06 9.2361314e-04 2.6874675e-04
 1.2354790e-04 1.8291020e-06 2.7829258e-06]"
7780,"SAP,168,QCI, ,sap,32, ,印表機,不知,設定",0,BPM平台系統,4,"[9.93049502e-01 1.88389970e-06 5.40865767e-06 1.57587999e-03
 5.18457964e-03 1.65916033e-04 3.20294680e-06 1.35328355e-05]"
628,"BPM,平台,系統, , , , ,MRO, ,單子,卡住",6,內部資訊系統,0,"[3.0305284e-06 8.3092889e-03 1.6389416e-03 5.6536574e-06 1.9529389e-06
 2.4226247e-04 9.8957026e-01 2.2859906e-04]"
1152,"R,D,資訊,系統, ,早上,開機,一個,license",6,內部資訊系統,3,"[2.44698845e-06 3.27610085e-03 6.39822567e-04 2.68612280e-06
 1.24165206e-06 1.16089104e-04 9.95691001e-01 2.70505901e-04]"
6291,"SAP,168,QCI, ,無法,進入,SAP",0,BPM平台系統,4,"[9.7994965e-01 2.1784983e-06 5.6941253e-06 1.8885753e-03 1.7939659e-02
 1.8619155e-04 3.9315910e-06 2.4114481e-05]"
649,"SAP,2X8,QSMC, ,SAP208,無法,logon",2,GOC,5,"[5.7644775e-05 1.5033288e-01 7.7705401e-01 1.4214795e-03 3.6699650e-05
 6.1391361e-02 9.6021546e-03 1.0380157e-04]"
5144,"SAP,168,QCI, ,User, , , ,反應,ZV24, ,Load, , ,Invoice, ,問題, ,已有,報,QSMC, ,MIS, ,一整天,問題,存在",0,BPM平台系統,4,"[8.12505424e-01 1.05716845e-05 1.73752924e-05 3.24653788e-03
 1.83745161e-01 3.50895163e-04 1.32859268e-05 1.10723500e-04]"
9448,"SAP,168,QCI, ,VL02, ,locked, ,and, ,processing, ,very, ,slowly",0,BPM平台系統,4,"[9.9803513e-01 1.3423996e-06 4.4336025e-06 1.0465599e-03 7.7712483e-04
 1.2810709e-04 2.1378862e-06 5.1477896e-06]"
4181,"SAP,168,QCI, ,SAP,東西,印不",0,BPM平台系統,4,"[9.8448575e-01 2.0143523e-06 5.3923163e-06 1.7999802e-03 1.3504984e-02
 1.7808838e-04 3.6117431e-06 2.0278902e-05]"
7924,"SAP,168,QCI, ,無法,登入,到,舊,SAP,系統, ,SAP, ,IP, ,192, ,168, ,51, ,42",0,BPM平台系統,4,"[9.7935772e-01 3.5849760e-06 8.8518136e-06 2.3401338e-03 1.8016167e-02
 2.3675233e-04 5.6337981e-06 3.1109361e-05]"
243,"SAP,168,QCI, ,作,SAP, ,printer, ,設定, , ,出現,權限,不足",0,BPM平台系統,4,"[9.7764254e-01 2.8524519e-06 7.4816426e-06 2.2442800e-03 1.9843390e-02
 2.2451459e-04 4.9801374e-06 3.0065885e-05]"
4222,"SAP,168,QCI, ,SAP,帳號,無法,使用",0,BPM平台系統,4,"[9.1343737e-01 3.4438815e-06 7.9498477e-06 2.8166012e-03 8.3415739e-02
 2.5886536e-04 6.3074667e-06 5.3729607e-05]"
1219,"SAP,168,QCI, ,Citrix,問題,無法,使用, ,出現,錯誤,畫面, ,Cannot, ,loac, ,the, ,Citrix, ,ICA, ,Client, ,divers",0,BPM平台系統,4,"[8.3759940e-01 7.9422371e-06 1.5704409e-05 4.3252194e-03 1.5753822e-01
 4.0287976e-04 1.2137290e-05 9.8381890e-05]"
7306,"SAP,168,QCI, ,zvtb",0,BPM平台系統,4,"[9.98593152e-01 1.07595883e-06 3.70662974e-06 8.84665176e-04
 4.01753496e-04 1.10706125e-04 1.69321982e-06 3.18807020e-06]"
1859,"CAMP, ,雲端,會議,系統,雲端,會議室,預約,系統, ,預約,會議室, ,系統,顯示,錯誤,會議室, ,EX,預約,N211,預約,完會,顯示,成,N212",2,GOC,1,"[7.9842655e-05 1.6357087e-01 7.3946768e-01 1.9825553e-03 3.4212775e-05
 7.9350039e-02 1.5369552e-02 1.4522475e-04]"
3989,"SAP,2X8,QSMC, ,登不,SAP, , ,382",3,R&D資訊系統,5,"[8.0753397e-03 4.0756451e-04 3.4756488e-03 6.9815701e-01 5.5719574e-04
 2.8925842e-01 6.5524626e-05 3.2648377e-06]"
2498,"BPM,平台,系統",6,內部資訊系統,0,"[1.5039625e-05 4.5693347e-01 6.8011977e-02 1.4089716e-04 2.4142231e-05
 2.4547335e-03 4.7088590e-01 1.5338516e-03]"
5416,"SAP,168,QCI, ,user,欲,查詢,規,承認,書, ,了解,申什麼,權限",0,BPM平台系統,4,"[9.9846691e-01 1.6331131e-06 5.8726255e-06 1.1721938e-03 1.8587010e-04
 1.6261351e-04 2.1711296e-06 2.5732152e-06]"
3294,"BPM,平台,系統, ,同事,已,離職, ,需將,同事,MRO,單子,轉到,簽核",6,內部資訊系統,0,"[3.4402390e-06 3.0131154e-03 5.3707318e-04 2.3570033e-06 1.9519809e-06
 9.5794647e-05 9.9529880e-01 1.0474167e-03]"
7495,"SAP,168,QCI, ,無法,logon, ,SAP",0,BPM平台系統,4,"[9.9747401e-01 1.2877175e-06 4.0854361e-06 1.0869631e-03 1.3016951e-03
 1.2342734e-04 2.1270635e-06 6.2956551e-06]"
4845,"SAP,2X8,QSMC, ,298, ,logon, ,fail,重新,產生,清單",1,CAMP,5,"[2.0285546e-05 6.4994466e-01 9.2091098e-02 2.0691117e-04 3.5493893e-05
 3.0615993e-03 2.5330496e-01 1.3349683e-03]"
2449,"BPM,平台,系統, ,開單,發生,系統,錯誤",6,內部資訊系統,0,"[2.10254711e-06 3.23421136e-03 6.17923506e-04 2.34741810e-06
 1.18504704e-06 1.09215915e-04 9.95774686e-01 2.58267508e-04]"
11212,"SAP,168,QCI, ,人,離職, ,查詢,離職,人手,po, , ,382",0,BPM平台系統,4,"[9.9811590e-01 2.1075066e-06 7.6623382e-06 1.4714797e-03 1.8765479e-04
 2.0977014e-04 2.6132918e-06 2.8466825e-06]"
3427,"SAP,2X8,QSMC, ,User,反應,主管,先前,正常,使用,SAP268, ,今日,使用,系統,時, ,發生,無法,登入,情形",2,GOC,5,"[7.98453329e-05 1.48999542e-01 7.62005806e-01 1.86642015e-03
 4.57723218e-05 7.61624724e-02 1.07190432e-02 1.21132645e-04]"
1406,"R,D,資訊,系統, ,次要,登入,Pro,E,license,必需,透過,MIS,借到,license, ,登入,無法, ,系統,設定,錯誤",6,內部資訊系統,3,"[8.4878637e-05 6.5570460e-03 2.1001473e-03 3.1959185e-05 3.8022499e-05
 3.9098310e-04 6.8664163e-01 3.0415535e-01]"
5504,"SAP,168,QCI, ,SAP, , ,無法,連線",0,BPM平台系統,4,"[8.2830310e-01 4.3024829e-06 9.2087657e-06 3.2210334e-03 1.6808887e-01
 2.8846020e-04 7.7403720e-06 7.7312281e-05]"
4759,"SAP,168,QCI, ,user,查詢,T,code, ,ZCPR,相關,功能",0,BPM平台系統,4,"[9.9837899e-01 1.5793702e-06 5.4764619e-06 1.1238031e-03 3.3346267e-04
 1.5105739e-04 2.2727470e-06 3.3980587e-06]"
5317,"SAP,168,QCI, ,內部,應用,程式,點選,SAP, ,icon,之後,出現,錯誤,訊息, ,ICA, ,file,找不到",0,BPM平台系統,4,"[9.9801135e-01 1.6076646e-06 5.4036427e-06 1.2092170e-03 6.1711652e-04
 1.4783039e-04 2.4054443e-06 5.0166623e-06]"
7080,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
1968,"GOC, ,OS, ,WIN7, ,使用,pro,e, ,出現,無法,上傳,到,server, ,自動,跳出,情況",1,CAMP,2,"[4.0265240e-05 5.5460364e-01 3.9347225e-01 7.8117603e-04 4.5202527e-05
 1.5912453e-02 3.4888946e-02 2.5605166e-04]"
5472,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
5341,"SAP,168,QCI, ,BPM, ,Customer, ,Data,問題, , ,廠商,名稱,長,無法,輸入",0,BPM平台系統,4,"[9.9742812e-01 1.6621667e-06 5.1809211e-06 1.1303489e-03 1.2849836e-03
 1.3966752e-04 2.5986840e-06 7.4556106e-06]"
7917,"SAP,168,QCI, ,ZV17, ,and, ,ZV17i,無法,print",0,BPM平台系統,4,"[9.9697030e-01 1.4024567e-06 4.4044173e-06 1.1670707e-03 1.7137397e-03
 1.3312734e-04 2.3490716e-06 7.5676239e-06]"
5523,"SAP,168,QCI, ,AGILE,中,查詢,BOM,顯示,一個,主力, ,SAP,中,查詢,BOM,卻,出現,兩個,主力",0,BPM平台系統,4,"[9.9788851e-01 1.6179819e-06 5.2796745e-06 1.1341668e-03 8.1955036e-04
 1.4243292e-04 2.4797878e-06 5.9214649e-06]"
4209,"SAP,168,QCI, ,SAP, ,帳號,無法,使用",0,BPM平台系統,4,"[9.1266185e-01 3.5680932e-06 8.2510742e-06 2.8570718e-03 8.4142722e-02
 2.6437975e-04 6.5212575e-06 5.5684806e-05]"
