description,category_a,category_b,category_c,category_d,category,description_clean,category_target
出差申請單按送出會跳出''operation''的alert message (使用IE)  分機: 15873,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,BPM平台系統,申請單按送出會跳出''operation''的alert message 使用ie,0
分機：15911。停車位公告信都會沒有收到，已經好幾次都有這種狀況。,內部資訊系統,總務資訊系統,停車場相關服務,系統無法登入,內部資訊系統,停車位公告信都會沒有收到已經好幾次都有這種狀況,2
"考績表權限問題諮詢,請聯繫#38250921",內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,內部資訊系統,考績表權限問題諮詢,2
請問7/3-7/5考績e-PMD系統是否可由外部網路連線進行填寫? 執行方式是否有sop可參考設定?  謝謝.,內部資訊系統,人資資訊系統,考績相關服務,系統登入問題,內部資訊系統,請問7/37/5考績epmd系統是否可由外部網路連線進行填寫 執行方式是否有sop可參考設定,2
無法登入考績系統，請撥手機的MVPN：15043,內部資訊系統,人資資訊系統,考績相關服務,系統登入問題,內部資訊系統,考績系統的,2
考績系統打開網頁都是空白頁，無法填寫,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,內部資訊系統,考績系統打開網頁都是空白頁,2
無法傳上考績，12919,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,內部資訊系統,無法傳上考績,2
傳送後系統出現Error，QSMC分機41388,內部資訊系統,QUICK,STS/MII,系統資料異常問題,內部資訊系統,傳送後系統,2
同事徐珮雯#91121608請假8/15~8/25，未設BPM代理人簽核，請幫忙設所有單據代理人---楊惠菀#96080612，謝謝。,BPM平台系統,採購類相關服務,218 client (TW/CN),相關操作詢問,BPM平台系統,請假8/158/25未設bpm代理人簽核設所有單據代理人,0
操作上有錯誤 #382-43476,BPM平台系統,採購類相關服務,218 client (TW/CN),系統無法登入,BPM平台系統,操作上有錯誤,0
BPM 價格簽核系統無法使用.   系統出現    ''/BPMPortal'' 應用程式中發生伺服器錯誤。  --------------------------------------------------------------------------------    伺服器無法處理要求。 ---> 999,BPM平台系統,採購類相關服務,218 client (TW/CN),系統無法登入,BPM平台系統,bpm 價格簽核系統.   系統出現    ''/bpmportal'' 應用程式中發生伺服器錯誤      伺服器無法要求  999,0
"反映PLM系統忘記密碼如何處理  因為無法在19999問題酖找到此系統分類, 因此任意選一個",BPM平台系統,採購類相關服務,218 client (TW/CN),系統無法登入,BPM平台系統,反映plm系統忘記密碼  無法在問題酖找到此系統分類 任意選一個,0
無法新增申報費用,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,無法新增申報費用,0
分機: 11732   問題: 表單簽核代理人無法變更,BPM平台系統,人資類相關服務,出差旅費申報單,關卡流程詢問,BPM平台系統,表單簽核代理人無法變更,0
BPM號碼: APP0090363  簽核表單異常，無法正常顯示簽核人員清單    分機19937,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,bpm號碼 app63  簽核表單異常無法正常顯示簽核人員清單,0
BPM系統錯誤,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,bpm系統錯誤,0
BPM系統錯誤,BPM平台系統,人資類相關服務,出差旅費申報單,系統無法登入,BPM平台系統,bpm系統錯誤,0
APP0123922 > 單號   無法順利填寫出差後的資訊!     TKS,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,app22  單號   無法順利填寫後的資訊     tks,0
"出差旅費申請單無法列印, 單號:APP0099660",BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,旅費申請單無法列印 單號app60,0
BPM系統錯誤,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,bpm系統錯誤,0
沒有出差旅費申報單的按鈕可用,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,沒有旅費申報單的按鈕可用,0
增加簽核流程無效#18736,BPM平台系統,人資類相關服務,出差旅費申報單,關卡流程詢問,BPM平台系統,增加簽核流程無效,0
出差旅費有問題想詢問，請協助，謝謝.,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,旅費有問題,0
BPM系統錯誤,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,bpm系統錯誤,0
填寫出差旅費申報單時，選擇按比例分攤，按下新增分攤項目後，系統會出現錯誤。,BPM平台系統,人資類相關服務,出差旅費申報單,系統無法登入,BPM平台系統,填寫旅費申報單時選擇按比例分攤按下新增分攤項目後系統會,0
BPM系統錯誤,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,bpm系統錯誤,0
前和同仁請假申請單時，出現錯誤訊息: 無法取的申請單相關資訊，請假單號: 1300130098,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,內部資訊系統,前和請假申請單時訊息 無法取的申請單相關資訊請假單號,2
myQuick --> quality manager  IQC 禁藥檢驗 料號訊息空白,內部資訊系統,QUICK,IQC-Exam,人員權限問題,內部資訊系統,myquick  quality manager  iqc 禁藥檢驗 料號訊息空白,2
我有加班的事實，但系統不能讓我勾選，請幫忙處理。,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,內部資訊系統,我有加班的事實但系統不能讓我勾選,2
出差申請單編輯完成後 按傳送出現錯誤訊息 #16030,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,內部資訊系統,申請單編輯完成後 按傳送訊息,2
"我的預報加班作業頁面  (http://hrmsap/HRMS_AN/HRMS_AN/Program/Main.aspx) 的 ""送出""按鈕不知為何不見了? (那一列原本有按鈕,現在全都變成空白), 以至於我無法預報加班, 我已試過清除瀏覽器所有快取紀錄但無效果, 請您協助解決此問題, 謝謝.",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,內部資訊系統,我的預報加班作業頁面   的 送出按鈕不知不見了 那一列原本有按鈕現在變成空白 我無法預報加班 我已試過清除瀏覽器所有快取紀錄但無效果 請您此問題,2
10/07~10/08申請補休，主管也已簽核，但系統上還是出現出缺勤異常並寄發信件通知!!,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,內部資訊系統,10/0710/08申請補休也已簽核但系統上出現出缺勤異常並寄發信件通知,2
專案名稱欄位字數限制造成搜尋不到專案。,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,BPM平台系統,專案名稱欄位字數限製造成搜尋不到專案,0
"分機: 13116  問題:  出差旅費申請到最後結算時，都會出現""無此專案名稱""的錯誤，造成費用無法依照專案核報。",BPM平台系統,人資類相關服務,出差旅費申報單,關卡流程詢問,BPM平台系統,旅費申請到最後結算時都會出現無此專案名稱的錯誤造成費用無法專案核報,0
無法送出表單.,BPM平台系統,人資類相關服務,出差旅費申報單,系統無法登入,BPM平台系統,無法送出表單,0
Project Name:BLW   Create C Stage 後選完按Start Project 後顯示 Data Error !!  所有Test Case都沒有出現  重開瀏覽器 試了很多次 都還是Data Error !!,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,project nameblw   create c stage 後選完按start project 後顯示 data error   所有test case都沒有出現  重開瀏覽器  都data error,1
"你好！目前遇到的問題是：  我QSIT要update BLX這個project的AVL時  按下去就會直接顯示""Data error!!""，就算我新的AVL沒做什麼更動也是一樣  麻煩幫我處理一下  謝謝",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,目前遇到的問題是  我qsit要update blxproject的avl時  按下去就會直接顯示data error我新的avl沒做更動也是  幫一下,1
AVL更新及專案啟動問題,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,avl更新及專案啟動問題,1
QSIT 使用權限申請,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,qsit 使用權限申請,1
"QSIT 單獨新增test case後, 系統也show新增成功, 但之後要用add test case的功能時, 卻找不到test case",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,qsit 單獨新增test case後 系統也show新增成功 但之後要用add test case的功能時 卻test case,1
"QSIT BDC(995) project, 沒辦法start project, 老是出現""Data Failed !! 請洽MIS系統管理者!!""",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,qsit bdc995 project 沒辦法start project 出現data failed  請洽mis系統管理者,1
"要從QSIT下載test report, 一直沒辦法下載, 一直show ""Data error""",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,要從qsit下載test report 沒辦法下載 show data error,1
"EE的轉BOM程式""CIS_Bom2PDM_Bom""似乎在64位元系統下無法使用 是否有其他的替代方案?",R&D資訊系統,製造相關服務,【BMS】ODM/EMS BOM自動化管理系統,相關操作詢問,R&D資訊系統,ee的轉bom程式cis_bom2pdm_bom似乎在64位元系統下 是否有的替代方案,1
"你好，在QSIT上的DY1_Win7 (1180) project，當設定完第二個步驟AVL Data之後，要設定第三個步驟Stage data時會出現""Data Eroor !!""  請幫忙排除，謝謝!",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,在qsit上的dy1_win7  project當設定完第二個步驟avl data之後要設定第三個步驟stage data時會出現data eroor   排除,1
無法登入 Agile Products life cycle management ，顯示密碼錯誤  分機：12410,R&D資訊系統,製造相關服務,【BMS】ODM/EMS BOM自動化管理系統,系統無法登入,R&D資訊系統,agile products life cycle management 顯示密碼錯誤,1
無法觀看課程,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,無法觀看課程,2
"您好:我常駐QSMC, 使用QUANTA domain, 廣達菁英學校無法登入",內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,我常駐 使用quanta domain 廣達菁英學校,2
"報名線上課程 * .exe 無法開啟,但之前可以,好像是自從更新acrobat 到最新版本後就變成這樣.",內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,報名線上課程  .exe 但之前可以是更新acrobat 到最新版本後就變成,2
影片無法觀看,內部資訊系統,人資資訊系統,廣達學院相關服務,主管必修查詢問題,內部資訊系統,影片無法觀看,2
點選mail中的連結網址不斷跳出輸入帳號&密碼的畫面    我所點選的課程為2015/6/1 (週一) 下午 04:46 QES(廣達菁英學校)祭出的課程，QEx課程報名網址：NB拆解與結構說明,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,點選mail中的連結網址不斷跳出輸入帳號密碼的畫面    我所點選的課程為/6/1 週一 下午 0446 qes廣達菁英學校祭出的課程qex課程報名網址nb拆解與結構說明,2
PIS課程無法觀看,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,pis課程無法觀看,2
電腦無法撥放上課影片,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,電腦無法撥放上課影片,2
"http://qes/cltcms/play-index-home.do?itemid=64094&TCMSCLASSID=15328  如上述網址的PIS劇場,按播放鍵,但卻無法播放內容,但網頁上也沒有顯示任何錯誤訊息,這是我的電腦設定有問題?或者是廣達菁英學校的影片連結沒有處理好?  煩請幫忙確認一下,感謝",內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,述網址的pis劇場按播放鍵但卻無法播放內容但網頁上也沒有顯示錯誤訊息這是我的電腦設定有問題是廣達菁英學校的影片連結沒有好  一下,2
已加入新人訓練課程，但無法觀看。  ext:12035,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,已加入新人訓練課程但無法觀看,2
申請外訓課程，金額填錯無法砍單,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,內部資訊系統,申請外訓課程金額填錯無法砍單,2
考績IDP無法新增,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,內部資訊系統,考績idp無法新增,2
系統會出現錯誤訊息，無法順利做下一步驟。,內部資訊系統,人資資訊系統,考績相關服務,系統登入問題,內部資訊系統,系統會訊息無法順利做下一步驟,2
考績系統，職能評鑑頁面顯示亂碼，17955,內部資訊系統,人資資訊系統,考績相關服務,資料顯示問題,內部資訊系統,考績系統職能評鑑頁面顯示亂碼,2
想請問考績表已經超過上傳時間是否還可以補上傳資料。,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,內部資訊系統,想請問考績表已經超過上傳時間是否還可以補上傳資料,2
無法上傳附加檔案至考績表裡面...畫面顯示發生伺服器錯誤!,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,內部資訊系統,無法上傳附加檔案至考績表裡面...畫面顯示發生伺服器錯誤,2
幫家屬申請MVPN出現異常訊息,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,幫家屬申請出現異常訊息,2
用IE進入系統修改密碼時會發生錯誤，請盡快修復,內部資訊系統,總務資訊系統,電信業務系統,系統無法登入,內部資訊系統,用ie進入系統密碼時會發生錯誤,2
請求恊助行動BPM簽核,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,請求恊助行動bpm簽核,2
請問PLM系統若要查詢或更換密碼要在哪邊修改?,內部資訊系統,總務資訊系統,電信業務系統,系統無法登入,內部資訊系統,請問plm系統若或更換密碼要在,2
"已經有簽核完成的BPM,但是警衛刷電腦提示:已過期,沒有權限外出,請協助處理   #15543",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,關卡流程詢問,BPM平台系統,已經有簽核完成的bpm警衛刷電腦提示已過期沒有權限外出,0
可以連上VPN 也可以進入My Quanta. 但連不上BPM.,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,系統無法登入,BPM平台系統,可以連上vpn 也可以進入my quanta. 但連不上bpm,0
電腦外帶攜出申請單編號系統沒帶出來!!,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,電腦外帶攜出申請單編號系統沒帶出來,0
"上週已申請了攜出單並簽核完, 但警衛仍查不到, 請協助查詢該單號:APP0027576",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,上週已申請了攜出單並簽核完 但警衛仍查不到 該單號app76,0
"無法 輸入 起始日期,   到期日期  連 此項 19999問題單,  也無法填寫 希望完成日期",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,系統無法登入,BPM平台系統,無法 輸入 起始日期   到期日期  連 此項 問題單  也 希望完成日期,0
"18305, 被說申請單過期了 , 但實際是應該尚未過期",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,被說申請單過期了  但實際是應該尚未過期,0
單子填過不能過,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,系統無法登入,BPM平台系統,單子填過不能過,0
"APP0039307: 20150413 ~ 20151012 APP0042934: 20151013 ~ 20160412 我僅有一台電腦 (990112510), 可以看出攜出並沒有過期, 可是於今日早上刷攜入時, 警衛卻說已經過期, 請查明系統是否異常, 謝謝",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,app07    app34    我僅有一臺電腦  可以看出攜出有過期 於今日早上刷攜入時 警衛卻說已期 請查明系統是否異常,0
"電腦外帶攜出申請單帶出員工舊的資產編號, 需帶出新的資產編號  #16049",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,系統無法登入,BPM平台系統,電腦外帶攜出申請單帶出員工舊的資產編號 需帶出新的資產編號,0
外帶證系統有問題請儘快處理  位置:生產大樓  聯絡窗口EXT:11004,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,外帶證系統有問題  位置生產大樓  窗口,0
簽核完警衛還是刷不到資料,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,簽核完警衛刷不到資料,0
以下單號內的簽核人員[#10404024林盈希]為不相關人員請刪除 APP0002596 APP0002590 APP0002591 APP0002592 APP0002593 APP0002594,BPM平台系統,業務類相關服務,Special Order Application,關卡流程詢問,BPM平台系統,以下單號內的簽核人員為不相關人員請刪除 app96 app90 app91 app92 app93 app94,0
USER和其他同事的NB檢測申請單不會顯示資產編號出來,BPM平台系統,資訊類相關服務,NB檢測申請單,相關操作詢問,BPM平台系統,和的nb檢測申請單顯示資產編號出來,0
"要簽核VNC 單據時, 提示錯誤訊息:發生伺服器錯誤, 無法簽核",BPM平台系統,採購類相關服務,VCN表單,相關操作詢問,BPM平台系統,要簽核vnc 單據時 提示錯誤訊息發生伺服器錯誤 無法簽核,0
電腦可以上網，但無法正常登入公司首頁及內部網站，需要每次重新登錄網域，才行,BPM平台系統,資訊類相關服務,NB檢測申請單,系統無法登入,BPM平台系統,電腦可以上網但無法正常登入公司首頁及內部網站需要每次重新登錄網域才行,0
電腦可以上網，但無法正常登入公司首頁及內部網站，需要每次重新登錄網域，才行,BPM平台系統,資訊類相關服務,NB檢測申請單,系統無法登入,BPM平台系統,電腦可以上網但無法正常登入公司首頁及內部網站需要每次重新登錄網域才行,0
電腦可以上網，但無法正常登入公司首頁及內部網站，需要每次重新登錄網域，才行,BPM平台系統,資訊類相關服務,NB檢測申請單,系統無法登入,BPM平台系統,電腦可以上網但無法正常登入公司首頁及內部網站需要每次重新登錄網域才行,0
"無法進入系統作業, 昨日已有類似問題但今天還是有一樣的情形, 請協助處理.",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,系統作業 昨日已有類似問題但有的情形,0
pdf開啟MRO文件，會跳出阻擋視窗，無法開啟。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,pdf開啟mro文件會跳出阻擋視窗,0
"您好 我在做 MRO2 發票作業時 儲存都會出現 ""輸入字串格式不正確"" 無法作業  上禮拜已發信給Andy Chen 似乎沒有回應  今天系統發信說收料已逾七天尚未進行發票作業 請盡速幫忙解決 謝謝",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,我在做 mro2 發票作業時 儲存都會出現 輸入字串格式不正確 無法作業  已發信給 似乎沒有回應  系統發信說收料已逾七天尚未進行發票作業,0
進行收料簽核時發現問題，Error Message截圖已寄送給Eden Kao。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,進行收料簽核時發現問題error message截圖已寄送給,0
"簽核主管離職,需要修改簽核流程",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,簽核離職簽核流程,0
"#11661, 無法登入MRO系統",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,mro系統,0
MRO收料 無法儲存,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,mro收料 無法儲存,0
由於此表申請流程目前簽核者為Vivian Wu (吳淑郁)，但Vivian目前休假中，由於此申請為急迫任務，因此希望能將下一位簽核者改為 Sally Lee (李春香)。 煩請幫忙。謝謝,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,BPM平台系統,此表申請流程目前簽核者為vivian wu 吳淑鬱但vivian目前休假中此申請為急迫任務希望能將下一位簽核者改為 sally lee 李春香 幫忙,0
"系統目前無法使用中,需要協助.    #381-15317",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,系統目前中需要協助.,0
MRO2系統，列印請款單會出現錯誤訊息  分機:15317,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,mro2系統列印請款單會訊息,0
MRO請款單異常,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,mro請款單異常,0
mro無法簽單。分機：13077,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,mro無法簽單,0
APP0504453  BPM須簽核的表單都出現錯誤,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,app53  bpm須簽核的表單都,0
"更新Java 環境之後, Agile Product Lifecycly Management系統無法登入 (PDM)",R&D資訊系統,製造相關服務,【BMS】ODM/EMS BOM自動化管理系統,系統無法登入,R&D資訊系統,更新java 環境之後 agile product lifecycly management系統 pdm,1
新客戶HAR無法上傳test case,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,新客戶har無法上傳test case,1
"SIT3二課QSIT系統，HKDC(1249)無法正常匯出report，系統顯示""data error"".  有試過其他案子可以正常匯出，只有HKDC有此現象。  請協助解決",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,sit3二課qsit系統hkdc無法正常匯出report系統顯示data error.  有試過案子可以正常匯出hkdc有此現象,1
1285(FU2)無法匯出report. 點擊Print鈕後，頁面出現Data Error訊息,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,fu2無法匯出report. 點擊print鈕後頁面出現data error訊息,1
無法成功上傳test case,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,無法成功上傳test case,1
"在 任用建議表(GWF039)  單號APP0012056 按下簽核同意的按鈕時, 遇到 伺服器錯誤 狀態碼:500!",內部資訊系統,人資資訊系統,招募相關服務,系統無法登入,內部資訊系統,在 任用建議表gwf039  單號app56 按下簽核同意的按鈕時 遇到 伺服器錯誤 狀態碼500,2
分機: 12966  問題: 履歷畫面無法完整顯示。,內部資訊系統,人資資訊系統,招募相關服務,履歷邀約相關問題,內部資訊系統,履歷畫面無法完整顯示,2
"因有換電腦, 已申請過電腦外帶證申請單, 但是在申請攜出申請單時, 發現產編還是為前一台電腦的, 可否協助查看一下, 因為之後會出差, 需要將電腦攜至工廠, 謝謝!    目前所使用筆電的資產編號: 990113653",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,因有換電腦 已申請過電腦外帶證申請單 在申請攜出申請單時 發現產編為前一臺電腦的 可否協助查看一下 之後會 需要將電腦攜至工廠     目前所使用筆電的資產編號,0
"無法申請,系統顯示已有申請單號,但經查詢,申請單號不存在",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,系統顯示已有申請單號但經申請單號不存在,0
16750，快遞申請單，無法使用,內部資訊系統,總務資訊系統,文件收發服務,系統無法登入,內部資訊系統,快遞申請單,2
MRO2: APP0455487 無產生PO單號，請協助處理,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,mro2 app87 無產生po單號,0
請協助將MRO2申請單APP0428424的 Vendor code給為0928095421,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,將mro2申請單app24的 vendor code給為,0
My Quanta無法進入，請盡快幫忙查看是什麼原因，謝謝,內部資訊系統,總務資訊系統,電信業務系統,系統無法登入,內部資訊系統,my quanta請幫忙查看是原因,2
OCS上聯絡電話變更問題，在上面更改了結果系統還是顯示為舊的電話號碼  希望能幫忙查看是否有改或者要如何修改,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,ocs上變更問題在上面更改了系統顯示為舊的號碼  希望能幫忙查看是否有改要,2
早上跟承辦人員通話並重新操作後OCS系統還是出現舊的電話號碼，想請承辦人員察看是不是系統的問題，並且來電告知處理狀況,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,早上跟承辦人員通話並重新操作後ocs系統出現舊的號碼想請承辦人員察看是系統的問題來電告知狀況,2
SIBU將開發電子看板系統，  想要將員工服務處的電信業務系統整合進來。  想請問系統細節。  EXT:17078,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,sibu將開發電子看板系統  將員工服務處的電信業務系統整合進來  想請問系統細節,2
15233  反映BPM很慢,BPM平台系統,管理類相關服務,核示申請單,系統無法登入,BPM平台系統,反映bpm很慢,0
"無法登入BPM,網路正常,其他系統(如出勤系統)可登入",BPM平台系統,管理類相關服務,核示申請單,系統無法登入,BPM平台系統,bpm網路正常系統如出勤系統可登入,0
MRO2: APP0422087 and APP0423860 此兩張採購申請單PO產出不完全，已反應許久，請盡快協助產出PO,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,BPM平台系統,mro2 app87 and app60 此兩張採購申請單po產出不完全已反應許久請協助產出po,0
無法開啟mro2表單,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,mro2表單,0
1900112099無法自動產生驗收單，手動也無法開，請協助謝謝。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,無法自動產生驗收單手動也無法開,0
填一張表單但產生2個收料單及2張發票,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,填一張表單但產生2個收料單及2張發票,0
MRO申請單已簽核完成，其中有附件需查看使用，但點開需求單內容顯示無權限，無法查看等字樣，再煩請幫忙處理,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,mro申請單已簽核完成有附件需查看使用但點開需求單內容顯示無權限無法查看等字樣再,0
"QSMC送出申請的MRO單號#1600008476,無法簽核",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,送出申請的mro單號無法簽核,0
MRO表單1600074447 & 160007444兩張表單目前簽核人Celine Tseng (曾彩蓮) 目前正在請假  表單簽核代理人已轉給我  但我在系統上看不到這兩張表單  請幫忙處理,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,mro表單  兩張表單目前簽核人  目前請假  表單簽核代理人已轉給我  但我在系統上看不到這兩張表單,0
收料與開發票功能都無法使用,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,收料與開發票功能都,0
請問PO展延單要從BPM哪個地方進去? 分機#17544,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,請問po展延單要從bpm地方進去,0
使用者想詢問MRO相關問題  #12811,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,mro相關問題,0
要取消MRO申請單(APP0388623),BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,要取消mro申請單app23,0
換部門之後 簽核流程還停在上一個部門的主管  #382-43379,內部資訊系統,QUICK,SCAR,關卡流程問題,內部資訊系統,換部門之後 簽核流程還停在上一個部門的,2
QDSM借用歸還device，Mail無法收到通知,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,qdsm借用歸還devicemail無法收到通知,1
上傳device excel file到QDSM的時候出現錯誤訊息,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,上傳device excel file到qdsm的訊息,1
無法查看SIT3/SIT4 Device List,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,無法查看sit3/sit4 device list,1
前一陣子開始，設備歸還時，並無收到系統發出的MAIL，只有在一開始借出時才有收到系統發出的MAIL。,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,前一陣子設備歸還時收到系統發出的mail在一借出時才有收到系統發出的mail,1
放行單跟資產外帶證系統，系統跑不出來。  EXT:10556,BPM平台系統,事務類相關服務,電腦外帶證申請單,系統無法登入,BPM平台系統,放行單跟資產外帶證系統系統跑不出來,0
#11025  南棟1樓警衛的資產外帶系統無法開啟,BPM平台系統,事務類相關服務,電腦外帶證申請單,系統無法登入,BPM平台系統,南棟1樓警衛的資產外帶系統,0
382#47940   開放外帶證管理權限,BPM平台系統,事務類相關服務,電腦外帶證申請單,系統無法登入,BPM平台系統,開放外帶證管理權限,0
