description,category_a,category_b,category_c,category_d,category,description_clean,category_target
操作加班系統點選儲存後異常。,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,操作加班系統點選儲存後異常,2
#693127  出差 QCMC  申請加班發生問題,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,出差   申請加班發生問題,2
無法進入HR系統網頁,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,無法進入HR系統網頁,2
請假請錯天且簽核完畢，請問需要如何處理?,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,請假請錯天且簽核完畢 請問需要,2
出勤紀錄跟預報加班作業 頁面無法開啟，會出現 ''/HRMS_AN/HRMS_AN'' 應用程式中發生伺服器錯誤。錯誤訊息,內部資訊系統,人資資訊系統,出勤相關服務,補登問題,人資資訊系統,出勤紀錄跟預報加班作業 頁面無法開啟 會出現 ''/HRMS_AN/HRMS_AN'' 應用程式中發生伺服器錯誤 錯誤訊息,2
無法點選請假作業，上海的MVPN: 648142,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,無法點選請假作業 的,2
申請請假發生錯誤    伺服器無法處理要求。 ---> 999,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,申請請假發生錯誤    伺服器無法要求       999,2
"無法進入出勤系統, 不斷出現要求輸入帳號密碼, 且無法驗證成功. 電腦重新開機也無法.",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,無法進入出勤系統  不斷出現要求輸入帳號密碼  且無法驗證成功. 電腦重新開機也無法,2
出勤網站無法進入，連上會顯示出 請輸入hrmsap.quanta.corp認證。  ERROR 401 - 未經授權: 因為認證無效而拒絕存取。,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,出勤網站無法進入 連上會顯示出 請輸入hrmsap.quanta.corp認證   ERROR 401   未經授權  認證無效而拒絕存取,2
出勤網站無法進入，連上會顯示出 請輸入hrmsap.quanta.corp認證。  ERROR 401 - 未經授權: 因為認證無效而拒絕存取。,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,出勤網站無法進入 連上會顯示出 請輸入hrmsap.quanta.corp認證   ERROR 401   未經授權  認證無效而拒絕存取,2
使用者反應無法填寫資訊需求申請單，請協助處理,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,無法填寫資訊需求申請單,0
加密公告文件於雲端信箱無法開啟。如人事與組織異動。  錯誤顯示：發生了意外的錯誤，請聯絡系統管理員或稍後再試。,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,加密公告文件於雲端信箱無法開啟 如人事與組織異動   錯誤顯示 發生了意外的錯誤 請系統管理員或稍後再試,0
單號APP0109926無法結單，簽核單數double送出 #19853,BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,BPM平台系統,單號APP26無法結單 簽核單數double送出,0
"有幫訪客申請無線網路,但是訪客已經到了卻仍然未簽核完成  分機:15695",BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,BPM平台系統,有幫訪客申請無線網路 訪客已經到了卻未簽核完成,0
"幫訪客申請無線網路帳號密碼的時候，因為系統當機，導致原訪客申請單(訪客申請單通知,單號:APP0153154)失效，請幫忙儘快處理~~ 客戶等候網路使用",BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,幫訪客申請無線網路帳號密碼的 系統當機 導致原訪客申請單 訪客申請單通知 單號 APP54 失效 請幫忙   客戶等候網路使用,0
因同事留職停薪，用同仁的工號登入bpm會有錯誤訊息，無法設定代理人。再請協助。連絡分機：382-14016。,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,因同事留職停薪 用同仁的登入bpm會有錯誤訊息 無法設定代理人 再請協助,0
無法查詢資訊需求申請單，且GAMS也無法使用，分機15925,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,無法資訊需求申請單 且GAMS也無法使用,0
在收發室那邊無法MRO收料. 系統顯示錯誤  分機#18280,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,在收發室無法MRO收料. 系統顯示錯誤,0
MRO Vendor data issue  关联企业Vendor code：GTM_MRO的资料维护系统界面  税务登记号和组织机构代码这两栏是锁定，无法进行更改维护，请帮忙确认是何问题并解决，谢谢！,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,MRO Vendor data   關聯企業Vendor code GTM_MRO的資料維護系統界面  稅務登記號和組織機構代碼這兩欄是鎖定 無法進行更改維護 是何問題,0
有兩年前的MRO都要抽單，請MIS幫忙。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,有兩年前的MRO都要抽單 幫忙,0
分機: 12042 BPM MRO操作問題,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,BPM MRO操作問題,0
(MRO PO)到期通知，已經刪單或展延，但系統還是一直寄mail通知。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,MRO PO 到期通知 已經刪單或展延 但系統寄mail通知,0
同事已離職，需將同事的MRO單子轉到她那邊簽核,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,同事已離職 需將同事的MRO單子轉到她簽核,0
已抽單但仍顯示在系統畫面上 #12487,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,BPM平台系統,已抽單但仍顯示在系統畫面上,0
廠商代碼查詢有問題，分機(382)12182/612182,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,廠商代碼有問題   /2,0
"手機上,是否可以下所有BPM的表單/訂會議室...etc.",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,上 是否可以下所有BPM的表單/訂會議室...etc,0
MRO 1800078257簽核完成，申請費用台幣49600未稅，但產生的PO 1900139644沒有自動加上5%稅；以往的申請單都會自動加上  目前是收料要結發票才發現這點,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,BPM平台系統,MRO 簽核完成 申請費用台幣未稅 但產生的PO 沒有自動5%稅 以往的申請單都會自動  目前是收料要結發票才發現這點,0
"MRO: 1700006469 申請四筆費用共58000未稅，收料PO:1900123078共收料四筆，總金額58000未稅  但是發票作業時，輸入發票總金額58000後，系統卻沒有自動計算稅額(2900元)；出現網頁訊息""請款稅額需等於驗收金額加總*PO稅額(系統計算-0)""  麻煩盡快幫忙看一下這問題",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,MRO   申請四筆費用共未稅 收料PO 共收料四筆 總金額未稅  發票作業時 輸入發票總金額後 系統卻沒有自動計算稅額 2900元  出現網頁訊息 請款稅額需等於驗收金額加總 PO稅額 系統計算   幫忙看一下這問題,0
因組織變更，cost center不一樣，請協助修改 #16181,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,BPM平台系統,因組織變更 cost center不 請協助修改,0
MYBPM > 表單查詢 > 出差申請單查詢，點選後系統沒有反應。,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,MYBPM   表單   出差申請單 點選後系統沒有反應,2
"大陸同事發的出差申請單需要我簽核，但是點入webnotice 發的通知卻無法進入簽核網頁。我現在人在大陸, 手機為132-1054-4864  單號為以下:  主题：出差申请单  单号：AP16060000629  申请人：贲睿  处理此单 或 查看所有待处理表单",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,人資資訊系統,同事發的出差申請單需要我簽核 點入webnotice 發的通知卻無法進入簽核網頁 我現在  132 1054 4864  單號為以下   主題 出差申請單  單號 AP9  申請人 賁睿  此單 或 查看所有待表單,2
"申請了2張相同內容,但現在無法cancel",BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,申請了2張相同內容 但現在無法cancel,2
BPM出差申請單無法使用，分機15233,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,人資資訊系統,BPM出差申請單無法使用,2
key了四筆項目，但最後的分攤金額只會顯示一筆，煩請查看 #18392,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,key了四筆項目 但最後的分攤金額只會顯示一筆 查看,2
出差申請單-主管代理人設定  #15317,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,出差申請單 代理人設定,2
填寫出差申請單  新增加簽關卡有時候網頁會發生錯誤  新增串簽關卡成功但是到下一關簽核關卡人員卻看不到串簽的資訊,BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,人資資訊系統,填寫出差申請單  新增加簽關卡有網頁會發生錯誤  新增串簽關卡成功到下一關簽核關卡人員卻看不到串簽的資訊,2
"[出差申請單]簽核通知,單號:APP0075640, 簽核此單發生Error Message 999",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,人資資訊系統,出差申請單 簽核通知 單號 APP40  簽核此單發生Error Message 999,2
填出差申請單，只填寫一次，系統出現錯誤訊息，去查詢發現出現兩張出差申請單，想要將其中一張cancel，無法cancel  EXT:13527,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,填出差申請單 只填寫一次 系統出現錯誤訊息 去發現出現兩張出差申請單 將一張cancel 無法cancel,2
APP0080637無法帶入表單,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,人資資訊系統,APP37無法帶入表單,2
出差申請單按送出會跳出''operation''的alert message (使用IE)  分機: 15873,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,出差申請單按送出會跳出''operation''的alert message  使用IE,2
分機：15911。停車位公告信都會沒有收到，已經好幾次都有這種狀況。,內部資訊系統,總務資訊系統,停車場相關服務,系統無法登入,內部資訊系統,停車位公告信都會沒有收到 已經好幾次都有這種狀況,3
"考績表權限問題諮詢,請聯繫#38250921",內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,人資資訊系統,考績表權限問題諮詢 請聯繫,2
請問7/3-7/5考績e-PMD系統是否可由外部網路連線進行填寫? 執行方式是否有sop可參考設定?  謝謝.,內部資訊系統,人資資訊系統,考績相關服務,系統登入問題,人資資訊系統,請問7/3 7/5考績e PMD系統是否可由外部網路連線進行填寫  執行方式是否有sop可參考設定,2
無法登入考績系統，請撥手機的MVPN：15043,內部資訊系統,人資資訊系統,考績相關服務,系統登入問題,人資資訊系統,無法登入考績系統 的,2
考績系統打開網頁都是空白頁，無法填寫,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,人資資訊系統,考績系統打開網頁都是空白頁 無法填寫,2
調薪系統無法登入，請協助!  謝謝.,內部資訊系統,人資資訊系統,薪資相關服務,系統操作問題,人資資訊系統,調薪系統無法登入 請協助,2
薪資單郵件無法開啟~  outlook 一點就hang 住~,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,薪資單郵件無法開啟   outlook 一點就hang 住,2
薪資明細 不能開啟  顯示==>嘗試連線到Active Directory Rights Mangement Services 伺服器時發生錯誤,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,薪資明細 開啟  顯示   嘗試連線到Active Directory Rights Mangement Services 伺服器時發生錯誤,2
薪資單無法開啟。出現訊息-次內容無法透過您目前的認證進行存去。您要使用Microsoft帳戶來存取此內容嗎? 當選YES後，出現訊息Server Error in ''/Certification'' Application,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,薪資單無法開啟 出現訊息 次內容無法透過您目前的認證進行存去 您要使用Microsoft帳戶來存取此內容嗎  當選YES後 出現訊息Server Error in ''/Certification'' Application,2
outlook 無法開啟需認證的郵件 (如薪資),內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,outlook 無法開啟需認證的郵件  如薪資,2
傳送後系統出現Error，QSMC分機41388,內部資訊系統,QUICK,STS/MII,系統資料異常問題,內部資訊系統,傳送後系統出現Error,3
同事徐珮雯#91121608請假8/15~8/25，未設BPM代理人簽核，請幫忙設所有單據代理人---楊惠菀#96080612，謝謝。,BPM平台系統,採購類相關服務,218 client (TW/CN),相關操作詢問,BPM平台系統,同事徐珮雯 請假8/15 8/25 未設BPM代理人簽核 請幫忙設所有單據代理人   楊惠菀,0
BPM 價格簽核系統無法使用.   系統出現    ''/BPMPortal'' 應用程式中發生伺服器錯誤。  --------------------------------------------------------------------------------    伺服器無法處理要求。 ---> 999,BPM平台系統,採購類相關服務,218 client (TW/CN),系統無法登入,BPM平台系統,BPM 價格簽核系統無法使用.   系統出現    ''/BPMPortal'' 應用程式中發生伺服器錯誤                                                                                       伺服器無法要求       999,0
"反映PLM系統忘記密碼如何處理  因為無法在19999問題酖找到此系統分類, 因此任意選一個",BPM平台系統,採購類相關服務,218 client (TW/CN),系統無法登入,BPM平台系統,反映PLM系統忘記密碼  無法在問題酖找到此系統分類  任意選一個,0
分機: 11732   問題: 表單簽核代理人無法變更,BPM平台系統,人資類相關服務,出差旅費申報單,關卡流程詢問,人資資訊系統,表單簽核代理人無法變更,2
BPM號碼: APP0090363  簽核表單異常，無法正常顯示簽核人員清單    分機19937,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,人資資訊系統,BPM號碼  APP63  簽核表單異常 無法正常顯示簽核人員清單,2
APP0123922 > 單號   無法順利填寫出差後的資訊!     TKS,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,人資資訊系統,APP22   單號   無法順利填寫出差後的資訊      TKS,2
"出差旅費申請單無法列印, 單號:APP0099660",BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,人資資訊系統,出差旅費申請單無法列印  單號 APP60,2
沒有出差旅費申報單的按鈕可用,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,人資資訊系統,沒有出差旅費申報單的按鈕可用,2
出差旅費有問題想詢問，請協助，謝謝.,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,人資資訊系統,出差旅費有問題 請協助,2
填寫出差旅費申報單時，選擇按比例分攤，按下新增分攤項目後，系統會出現錯誤。,BPM平台系統,人資類相關服務,出差旅費申報單,系統無法登入,人資資訊系統,填寫出差旅費申報單時 選擇按比例分攤 按下新增分攤項目後 系統會出現錯誤,2
無法開啟新資單~~他要我輸入MSN帳號密碼,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,無法開啟新資單  他要我輸入MSN帳號密碼,2
"Hello 我的筆電 outlook 想要開起之前新資的信件，但是跳出 ""選取使用者"" 試窗時，裡面內容完全是白，導致無法開啟      Congo",內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,Hello 我的筆電 outlook 開起之前新資的信件 跳出  選取  試窗時 裡面內容完全是白 導致無法開啟      Congo,2
薪資單的郵件無法開啟。,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,薪資單的郵件無法開啟,2
"點選薪資郵件, outlook 就停止回應,,無法點開",內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,點選薪資郵件  outlook 就停止回應  無法點開,2
"我的outlook 2010無法開啟薪資mail,之前,2月份以前的mail是可以開啟的。後來,發現3月份的無法開啟,再去開啟之前可以開啟的2月份薪資mail,發現也都無法開啟了。  它會出現一直busy的漏斗,outlook就當在那裡了。",內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,我的outlook 2010無法開啟薪資mail 之前 2月份以前的mail是可以開啟的  發現3月份的無法開啟 再去開啟之前可以開啟的2月份薪資mail 發現也都無法開啟了   它會出現busy的漏斗 outlook就當在了,2
你好~我的薪資郵件單無法開啟~每當點到薪資郵件單~Outlook就會當住~沒反應~不知可否幫忙協助處理~~非常感謝,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,我的薪資郵件單無法開啟 點到薪資郵件單 Outlook就會當住 沒反應 不知可否幫忙,2
分機:13475  問題:點選薪資信件時，都會異常緩慢，或者是無法開啟,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,點選薪資信件時 都會異常緩慢 是無法開啟,2
我的 mailbox 跟薪資和公告相關的郵件都無法開啟,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,我的 mailbox 跟薪資和公告相關的郵件都無法開啟,2
"每次試著開啟薪資單outlook就會當掉, 此狀況已有兩三個月了",內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,每次試著開啟薪資單outlook就會當掉  此狀況已有兩三個月了,2
為什麼每次登入公司系統都要再輸入帳號—密碼，且薪資表都不能開， 謝謝!!,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,每次登入公司系統都要再輸入帳號—密碼 且薪資表都開,2
前和同仁請假申請單時，出現錯誤訊息: 無法取的申請單相關資訊，請假單號: 1300130098,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,前和同仁請假申請單時 出現錯誤訊息  無法取的申請單相關資訊 請假單號,2
myQuick --> quality manager  IQC 禁藥檢驗 料號訊息空白,內部資訊系統,QUICK,IQC-Exam,人員權限問題,內部資訊系統,myQuick     quality manager  IQC 禁藥檢驗 料號訊息空白,3
我有加班的事實，但系統不能讓我勾選，請幫忙處理。,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,我有加班的事實 但系統讓我勾選,2
出差申請單編輯完成後 按傳送出現錯誤訊息 #16030,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,出差申請單編輯完成後 按傳送出現錯誤訊息,2
"我的預報加班作業頁面  (http://hrmsap/HRMS_AN/HRMS_AN/Program/Main.aspx) 的 ""送出""按鈕不知為何不見了? (那一列原本有按鈕,現在全都變成空白), 以至於我無法預報加班, 我已試過清除瀏覽器所有快取紀錄但無效果, 請您協助解決此問題, 謝謝.",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,我的預報加班作業頁面    的  送出 按鈕不知不見了   那一列原本有按鈕 現在變成空白   我無法預報加班  我已試過清除瀏覽器所有快取紀錄但無效果  請您此問題,2
10/07~10/08申請補休，主管也已簽核，但系統上還是出現出缺勤異常並寄發信件通知!!,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,10/07 10/08申請補休 也已簽核 但系統上出現出缺勤異常並寄發信件通知,2
專案名稱欄位字數限制造成搜尋不到專案。,BPM平台系統,人資類相關服務,出差旅費申報單,相關操作詢問,人資資訊系統,專案名稱欄位字數限製造成搜尋不到專案,2
"分機: 13116  問題:  出差旅費申請到最後結算時，都會出現""無此專案名稱""的錯誤，造成費用無法依照專案核報。",BPM平台系統,人資類相關服務,出差旅費申報單,關卡流程詢問,人資資訊系統,出差旅費申請到最後結算時 都會出現 無此專案名稱 的錯誤 造成費用無法專案核報,2
Project Name:BLW   Create C Stage 後選完按Start Project 後顯示 Data Error !!  所有Test Case都沒有出現  重開瀏覽器 試了很多次 都還是Data Error !!,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,Project Name BLW   Create C Stage 後選完按Start Project 後顯示 Data Error     所有Test Case都沒有出現  重開瀏覽器 試了次 都Data Error,1
"你好！目前遇到的問題是：  我QSIT要update BLX這個project的AVL時  按下去就會直接顯示""Data error!!""，就算我新的AVL沒做什麼更動也是一樣  麻煩幫我處理一下  謝謝",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,目前遇到的問題是   我QSIT要update BLXproject的AVL時  按下去就會直接顯示 Data error    我新的AVL沒做更動也是  幫一下,1
AVL更新及專案啟動問題,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,AVL更新及專案啟動問題,1
QSIT 使用權限申請,R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,QSIT 使用權限申請,1
"QSIT 單獨新增test case後, 系統也show新增成功, 但之後要用add test case的功能時, 卻找不到test case",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,QSIT 單獨新增test case後  系統也show新增成功  但之後要用add test case的功能時  卻找不到test case,1
"QSIT BDC(995) project, 沒辦法start project, 老是出現""Data Failed !! 請洽MIS系統管理者!!""",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,QSIT BDC 995  project  沒辦法start project  出現 Data Failed    請洽MIS系統管理者,1
"要從QSIT下載test report, 一直沒辦法下載, 一直show ""Data error""",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,要從QSIT下載test report  沒辦法下載  show  Data error,1
"EE的轉BOM程式""CIS_Bom2PDM_Bom""似乎在64位元系統下無法使用 是否有其他的替代方案?",R&D資訊系統,製造相關服務,【BMS】ODM/EMS BOM自動化管理系統,相關操作詢問,R&D資訊系統,EE的轉BOM程式 CIS_Bom2PDM_Bom 似乎在64位元系統下無法使用 是否有的替代方案,1
"你好，在QSIT上的DY1_Win7 (1180) project，當設定完第二個步驟AVL Data之後，要設定第三個步驟Stage data時會出現""Data Eroor !!""  請幫忙排除，謝謝!",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,在QSIT上的DY1_Win7  1180  project 當設定完第二個步驟AVL Data之後 要設定第三個步驟Stage data時會出現 Data Eroor      請幫忙排除,1
無法登入 Agile Products life cycle management ，顯示密碼錯誤  分機：12410,R&D資訊系統,製造相關服務,【BMS】ODM/EMS BOM自動化管理系統,系統無法登入,R&D資訊系統,無法登入 Agile Products life cycle management  顯示密碼錯誤,1
開啟檔案連結出現錯誤 請協助檢查,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,開啟檔案連結出現錯誤 請協助檢查,2
開啟檔案連結 跳出輸入密碼視窗並無個人帳號資訊,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,開啟檔案連結 跳出輸入密碼視窗帳號資訊,2
I cannot open the HR salary E-mail. The system will hang up.,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,I cannot open the HR salary E mail. The system will hang up,2
公司發的薪資單郵件 無法開啟  點選後 OUTLOOK會卡住 無法開啟OUTLOOK,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,公司發的薪資單郵件 無法開啟  點選後 OUTLOOK會卡住 無法開啟OUTLOOK,2
會出現連線道active directory rights management services伺服器時發生錯誤，導致信件無法開啟,內部資訊系統,人資資訊系統,薪資相關服務,薪資單郵件無法開啟,人資資訊系統,會出現連線道active directory rights management services伺服器時發生錯誤 導致信件無法開啟,2
"您好:我常駐QSMC, 使用QUANTA domain, 廣達菁英學校無法登入",內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,我常駐  使用QUANTA domain  廣達菁英學校無法登入,2
"報名線上課程 * .exe 無法開啟,但之前可以,好像是自從更新acrobat 到最新版本後就變成這樣.",內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,報名線上課程   .exe 無法開啟 但之前可以 是更新acrobat 到最新版本後就變成,2
點選mail中的連結網址不斷跳出輸入帳號&密碼的畫面    我所點選的課程為2015/6/1 (週一) 下午 04:46 QES(廣達菁英學校)祭出的課程，QEx課程報名網址：NB拆解與結構說明,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,點選mail中的連結網址不斷跳出輸入帳號 密碼的畫面    我所點選的課程為2015/6/1  週一  下午 04 46 QES 廣達菁英學校 祭出的課程 QEx課程報名網址 NB拆解與結構說明,2
電腦無法撥放上課影片,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,電腦無法撥放上課影片,2
"http://qes/cltcms/play-index-home.do?itemid=64094&TCMSCLASSID=15328  如上述網址的PIS劇場,按播放鍵,但卻無法播放內容,但網頁上也沒有顯示任何錯誤訊息,這是我的電腦設定有問題?或者是廣達菁英學校的影片連結沒有處理好?  煩請幫忙確認一下,感謝",內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,述網址的PIS劇場 按播放鍵 但卻無法播放內容 但網頁上也沒有顯示錯誤訊息 這是我的電腦設定有問題 是廣達菁英學校的影片連結沒有好   一下,2
已加入新人訓練課程，但無法觀看。  ext:12035,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,已加入新人訓練課程 但無法觀看,2
申請外訓課程，金額填錯無法砍單,內部資訊系統,人資資訊系統,廣達學院相關服務,e-Learning系統相關問題,人資資訊系統,申請外訓課程 金額填錯無法砍單,2
系統會出現錯誤訊息，無法順利做下一步驟。,內部資訊系統,人資資訊系統,考績相關服務,系統登入問題,人資資訊系統,系統會出現錯誤訊息 無法順利做下一步驟,2
考績系統，職能評鑑頁面顯示亂碼，17955,內部資訊系統,人資資訊系統,考績相關服務,資料顯示問題,人資資訊系統,考績系統 職能評鑑頁面顯示亂碼,2
想請問考績表已經超過上傳時間是否還可以補上傳資料。,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,人資資訊系統,想請問考績表已經超過上傳時間是否還可以補上傳資料,2
無法上傳附加檔案至考績表裡面...畫面顯示發生伺服器錯誤!,內部資訊系統,人資資訊系統,考績相關服務,系統操作問題,人資資訊系統,無法上傳附加檔案至考績表裡面...畫面顯示發生伺服器錯誤,2
幫家屬申請MVPN出現異常訊息,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,幫家屬申請出現異常訊息,3
用IE進入系統修改密碼時會發生錯誤，請盡快修復,內部資訊系統,總務資訊系統,電信業務系統,系統無法登入,內部資訊系統,用IE進入系統修改密碼時會發生錯誤 請修復,3
請求恊助行動BPM簽核,內部資訊系統,總務資訊系統,電信業務系統,相關操作詢問,內部資訊系統,請求恊助行動BPM簽核,3
請問PLM系統若要查詢或更換密碼要在哪邊修改?,內部資訊系統,總務資訊系統,電信業務系統,系統無法登入,內部資訊系統,請問PLM系統若或更換密碼要在修改,3
"已經有簽核完成的BPM,但是警衛刷電腦提示:已過期,沒有權限外出,請協助處理   #15543",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,關卡流程詢問,BPM平台系統,已經有簽核完成的BPM 警衛刷電腦提示 已過期 沒有權限外出,0
可以連上VPN 也可以進入My Quanta. 但連不上BPM.,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,系統無法登入,BPM平台系統,可以連上VPN 也可以進入My Quanta. 但連不上BPM,0
電腦外帶攜出申請單編號系統沒帶出來!!,BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,電腦外帶攜出申請單編號系統沒帶出來,0
"上週已申請了攜出單並簽核完, 但警衛仍查不到, 請協助查詢該單號:APP0027576",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,上週已申請了攜出單並簽核完  但警衛仍查不到  該單號 APP76,0
"無法 輸入 起始日期,   到期日期  連 此項 19999問題單,  也無法填寫 希望完成日期",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,系統無法登入,BPM平台系統,無法 輸入 起始日期    到期日期  連 此項 問題單   也無法填寫 希望完成日期,0
"18305, 被說申請單過期了 , 但實際是應該尚未過期",BPM平台系統,事務類相關服務,電腦外帶攜出申請單,相關操作詢問,BPM平台系統,被說申請單過期了   但實際是應該尚未過期,0
