id,content,type,date
APP0000326,ZV24 Down load excel  要裝巨集for invocie format,SAP-168(QCI),20050713
APP0031481,user反應MB5E這隻code無法正常運作,SAP-168(QCI),20100426
APP0013287,user想詢問在VA01裡的台幣能否KEY入小數點..,SAP-168(QCI),20070315
APP0001077,該user跑ZMAN的程式都會被Cancel掉...請與之聯繫..,SAP-168(QCI),20050824
APP0001077,該user跑ZMAN的程式都會被Cancel掉...請與之聯繫..,SAP-168(QCI),20050824
APP0025498,ZV17操作問題,SAP-168(QCI),20090514
APP0001960,"達丰user反應SAP 168 ZX07無法使用,煩請Irwin協助處理",SAP-168(QCI),20051003
APP0001666,ZMAW有問題-把程式改好,SAP-168(QCI),20050926
APP0009001,使用ZMI1時 輸入部門代碼JA301無效,SAP-168(QCI),20060815
APP0019557,分機15942 down to excel error open,SAP-168(QCI),20080325
APP0004996,"User(#15732)反應ZV24 Load  Invoice 有問題,已有報請QSMC MIS處理過,但一整天了問題還是存在,煩請協助處理!",SAP-168(QCI),20060105
APP0004996,"User(#15732)反應ZV24 Load  Invoice 有問題,已有報請QSMC MIS處理過,但一整天了問題還是存在,煩請協助處理!",SAP-168(QCI),20060105
APP0000899,"USER反應說在ZV24中的價格看不到,請協助其解決,分機1340",SAP-168(QCI),20050812
APP0000499,user使用ZV33出現沒有被授權但是之前都是正常的 昨天user也是其他function被lock住 想詢問是不是很多功能都被鎖 是不是可以幫他開啟權限,SAP-168(QCI),20050722
APP0000499,user使用ZV33出現沒有被授權但是之前都是正常的 昨天user也是其他function被lock住 想詢問是不是很多功能都被鎖 是不是可以幫他開啟權限,SAP-168(QCI),20050722
APP0005321,"將ZV02的檔案Load下來,但找不到,已請user用搜尋的方式找,仍是找不到",SAP-168(QCI),20060116
APP0009279,密碼無法登入,SAP-168(QCI),20060904
APP0027494,can''t access SAP,SAP-168(QCI),20090915
APP0001989,1416,SAP-168(QCI),20051004
APP0024851,申請進入SAP的權限#13216,SAP-168(QCI),20090402
APP0005449,"Some of the T-Code that user can''t be use, but these T-code can be used before changing to 2 layer login",SAP-168(QCI),20060118
APP0016529,11215  無法登入CITRIX..,SAP-168(QCI),20070906
APP0046833,須開放SAP34權限  EXT: 15098,SAP-168(QCI),20121017
APP0007799,"新人168和218須開權限,請聯絡處理",SAP-168(QCI),20060522
APP0000070,請MIS人員協助在SAP ZP32新增欄位。,SAP-168(QCI),20050704
APP0036113,sap無法登入,SAP-168(QCI),20101209
APP0025205,安裝SAP需求,SAP-168(QCI),20090427
APP0013059,登入Myquanta 內部應用系統 看不見網頁,SAP-168(QCI),20070307
APP0033835,無法登入SAP，顯示”如果要登入這個遠端電腦要有使用者權限”,SAP-168(QCI),20100810
APP0029629,要開ZP70權限，#15646,SAP-168(QCI),20100106
APP0003228,使用者反應要將所需SAP庫存報表upload上QRDCFS02時發生權限不足請協助處理聯絡電話#13622,SAP-168(QCI),20051107
APP0000833,user 反應ZP17 無法使用.,SAP-168(QCI),20050809
APP0039525,"User要加入新的Project,但是不確定SAP Cost ZMBA如何處理  #15719",SAP-168(QCI),20110711
APP0001113,"user之前已經有填申請單申請帳號權限,請幫其查詢是否已經設定好了,分機3591",SAP-168(QCI),20050825
APP0000879,"user 反應ZKD9程式仍有問題,想與您討論.#42650",SAP-168(QCI),20050811
APP0020524,some issue,SAP-168(QCI),20080602
APP0020524,some issue,SAP-168(QCI),20080602
APP0000802,"ECN已經放量了,SAP看不到,E200508-0958,分機13589",SAP-168(QCI),20050808
APP0000802,"ECN已經放量了,SAP看不到,E200508-0958,分機13589",SAP-168(QCI),20050808
APP0009224,user發ecn時簽核主管出差無法簽核請聯絡開user #17669,SAP-168(QCI),20060830
APP0002837,"user表示PDM已經release到SAP168但是未同步到298,煩請相關同仁協助處理",SAP-168(QCI),20051025
APP0001585,ecn問題,SAP-168(QCI),20050921
APP0001625,請協助user 重新update logon file.,SAP-168(QCI),20050922
APP0002900,USER無法LOGIN進SAP,SAP-168(QCI),20051027
APP0058241,無法登入 SAP,SAP-168(QCI),20141226
APP0036582,CSAP26 無法login  分機11457,SAP-168(QCI),20110103
1600003308,連線SAP 10.243.22.90 無法登入,SAP-168(QCI),20161220
1600001637,SAP t-code ZQE2 查詢系統run很久仍然無法有查詢結果,SAP-168(QCI),20160705
1700001962,網路正常，無法使用SAP，顯示無法連線10.243.22.59,SAP-168(QCI),20170802
APP0001407,SAP 資料庫無法查詢,SAP-168(QCI),20050909
APP0000955,upload後就無法登入sap了,SAP-168(QCI),20050816
APP0019211,無法將SAP上資料或檔案，另存到本機的其他folder。,SAP-168(QCI),20080227
APP0001634,"重新安裝後無法logon SAP,請協助處理,user在林口場,分機:2520",SAP-168(QCI),20050923
APP0016426,user反映說SAP無法登入使用，會斷斷續續的,SAP-168(QCI),20070831
APP0018294,無法登入,SAP-168(QCI),20071217
1600002327,分機17571(CSAP36),SAP-168(QCI),20160905
APP0034052,"使用新路徑登入SAP後, 無法使用download功能, 請協助處理",SAP-168(QCI),20100818
APP0006538,sap logon fail the secord level,SAP-168(QCI),20060308
APP0019323,share folder : \\QRDCFS02\SAP share\85110101\  這個folder 被改名為  85110101_will_delete  user 擔心會被adm  刪除這個folder.. 想要詢問 相關問題    功號:85110101  分機: 18327,SAP-168(QCI),20080306
APP0016161,User cannot use SAP.  Error message: CSAP21 error,SAP-168(QCI),20070816
APP0016733,該同仁已多次反應常常連結SAP時都無法連結出現錯誤訊息  請務必協助確認根本原因  避免類似情況再次發生,SAP-168(QCI),20070920
APP0007446,資料鎖定，使用者要求刪除,SAP-168(QCI),20060424
APP0034062,"採購使用T-code:ZML03N修改leadtime資料的一些問題, 請協助處理",SAP-168(QCI),20100818
APP0034062,"採購使用T-code:ZML03N修改leadtime資料的一些問題, 請協助處理",SAP-168(QCI),20100818
APP0001313,GO BOM問題.zkb9/一字階料帶不出來／1EW6000013(只有十碼),SAP-168(QCI),20050906
APP0001042,"USER反應說放量之後,PO不支被誰下掉了,請幫忙其處理,分機大陸25779",SAP-168(QCI),20050822
APP0007757,SAP 印表機選項 未出現,SAP-168(QCI),20060519
APP0000295,"ZMMI create領料單,key部門代碼後出現要check call center",SAP-168(QCI),20050712
APP0007767,SAP printer 無法列印,SAP-168(QCI),20060519
APP0016733,該同仁已多次反應常常連結SAP時都無法連結出現錯誤訊息  請務必協助確認根本原因  避免類似情況再次發生,SAP-168(QCI),20070920
APP0024584,無法login server,SAP-168(QCI),20090316
APP0016427,user反映說連不上SAP,SAP-168(QCI),20070831
APP0019893,can''t login SAP by citrix,SAP-168(QCI),20080418
APP0000760,該user 反應今天168非常慢. #1408,SAP-168(QCI),20050803
APP0001199,User反應無法登入，請協助。分機#3264,SAP-168(QCI),20050830
APP0016734,"Can''t logon SAP now, pls help.  ext 13264",SAP-168(QCI),20070920
APP0018777,使用者報修無法登入SAP作業 (Citrix Server 23),SAP-168(QCI),20080123
APP0000742,無法logon SAP,SAP-168(QCI),20050802
APP0007500,從內部應用程式點選SAP icon之後出現錯誤訊息 ICA file找不到 請協助處理,SAP-168(QCI),20060428
1700000891,log on error #17641,SAP-168(QCI),20170411
APP0028858,請協助幫忙處理,SAP-168(QCI),20091203
APP0018939,無法登入sap系統 (user反應其他人也有一樣的問題) #13591,SAP-168(QCI),20080201
APP0007198,citrix issue,SAP-168(QCI),20060411
APP0006966,168 logon fail,SAP-168(QCI),20060330
APP0008419,"無法logon SAP,顯示登入平衡無法連線帳號到伺服器",SAP-168(QCI),20060710
APP0032851,"無SAP畫面, 無法連線, 無法download 存檔資料",SAP-168(QCI),20100622
APP0015779,User無法login SAP,SAP-168(QCI),20070731
APP0015625,無法登入sap,SAP-168(QCI),20070723
APP0055690,"業務說有同事離職,他想要用他的SAP帳號.   #381-16246",SAP-168(QCI),20140401
APP0056236,"user 反映 登入sap後 不知道按到甚麼功能 會一直呈現搜尋的狀態 , 重新登入也一樣",SAP-168(QCI),20140522
APP0056236,"user 反映 登入sap後 不知道按到甚麼功能 會一直呈現搜尋的狀態 , 重新登入也一樣",SAP-168(QCI),20140522
APP0026485,進入AP25出現SAP資源不足,SAP-168(QCI),20090729
APP0026485,進入AP25出現SAP資源不足,SAP-168(QCI),20090729
APP0000177,"download付款明細時,只能download一筆,其他的download不下來,user是使用ZFT4",SAP-168(QCI),20050707
APP0000177,"download付款明細時,只能download一筆,其他的download不下來,user是使用ZFT4",SAP-168(QCI),20050707
APP0036847,在sap入口的地方. 一key 帳號跟密碼 就被踢出來. 麻煩請解決~,SAP-168(QCI),20110118
1600003219,SAP318卡住無法做任何動作#16928,SAP-168(QCI),20161208
1700001883,列印領料單無法列印　#16283,SAP-168(QCI),20170728
1700001883,列印領料單無法列印　#16283,SAP-168(QCI),20170728
APP0022845,"同仁進入MyQuanta內的Intra-System, 欲使用CSAP21 Icon的功能, 但無法連線成功, 煩請盡快協助處理, 謝謝!",SAP-168(QCI),20081031
APP0022845,"同仁進入MyQuanta內的Intra-System, 欲使用CSAP21 Icon的功能, 但無法連線成功, 煩請盡快協助處理, 謝謝!",SAP-168(QCI),20081031
1900000749,SAP 又再次無法連線登入，請幫忙查明原因,SAP-168(QCI),20190415
1900000741,無法正常開啟和連上SAP系統,SAP-168(QCI),20190415
APP0023295,使用者帳號lock，請幫忙處理,SAP-168(QCI),20081201
1700002815,突然從SAP33連不進去了。,SAP-168(QCI),20171026
APP0026957,user反映在sap上印表機qac4、qac6不能印，印表機狀態顯示waiting。 #11408,SAP-168(QCI),20090819
APP0000463,"作credit有幣別的問題,會計無法沖帳.",SAP-168(QCI),20050720
APP0000773,user想查詢so no.100193306裡頭的價格 是系統自動帶出 還是有被修改過 請協助處理,SAP-168(QCI),20050803
APP0001637,BPM Customer Data問題  廠商名稱過長無法輸入,SAP-168(QCI),20050923
APP0002524,F110 要改總表帳號,SAP-168(QCI),20051018
APP0012689,T-Code ZFAH 使用的問題,SAP-168(QCI),20070216
APP0006274,invoice issue,SAP-168(QCI),20060224
APP0005796,"User希望了解是否有任一支T-code可以協助核對SAP入帳資料與開立給廠商發票之號碼間的關連,煩請予以協助",SAP-168(QCI),20060206
APP0027416,user反應CSAP26無法進入,SAP-168(QCI),20090910
APP0027416,user反應CSAP26無法進入,SAP-168(QCI),20090910
APP0000042,請幫忙刪除168 system 裡的0.26,SAP-168(QCI),20050704
APP0017632,"使用者搜尋Inoice,結果與預期資料不符.急件.",SAP-168(QCI),20071109
APP0001123,"user反應用SAP168 T-code:ME23查詢PO:4510055892,出現的資料有誤,user希望此PO能刪掉重做,煩請相關人員協助處理",SAP-168(QCI),20050826
APP0000963,新人之固定資產無法於SAP 中編列，新人之工號為94081501~94081504，請協助處理。,SAP-168(QCI),20050816
APP0031525,ZV64無法使用,SAP-168(QCI),20100428
APP0031525,ZV64無法使用,SAP-168(QCI),20100428
APP0010502,"SAP 168 & 268 無法logon, 出現IP:QSMCTCLIENT15 / 連絡EXT12387",SAP-168(QCI),20061219
1800001671,CSAP33 無法登入,SAP-168(QCI),20180807
APP0015774,User無法進入SAP,SAP-168(QCI),20070731
APP0018842,SAP安裝問題#16957,SAP-168(QCI),20080128
APP0034547,CSAP31無法登入,SAP-168(QCI),20100910
APP0003911,"安裝好SAP,需要設定連線,請聯絡: #13675  or 0935860215",SAP-168(QCI),20051130
APP0001693,"無法連到SAP(早上還可以,內網也通)",SAP-168(QCI),20050926
APP0001701,"USER反應無法連接SAP168 & 298系統,已協助處理",SAP-168(QCI),20050926
APP0014656,SAP安裝有問題,SAP-168(QCI),20070521
APP0023319,"使用者反應需要新增廠商代碼,請協助處理或是協助轉單給負責的同事處理.",SAP-168(QCI),20081202
APP0023319,"使用者反應需要新增廠商代碼,請協助處理或是協助轉單給負責的同事處理.",SAP-168(QCI),20081202
APP0037751,登入失敗  分機: 13225,SAP-168(QCI),20110317
APP0051526,SAP 32無法登入請協助處理.謝謝。  EXT:13225,SAP-168(QCI),20130625
APP0009842,南棟 6F NB4  分機 18687  需安裝SAP  且 不確定是否要新申請依個USER 帳號,SAP-168(QCI),20061025
APP0036057,無法登入sap,SAP-168(QCI),20101208
APP0034860,#12755 logon SAP時 按下enter鍵或其他鍵都會發出很大聲的嗶嗶警示音，想詢問是否有取消的方法,SAP-168(QCI),20100928
APP0031354,無法登入,SAP-168(QCI),20100416
APP0051470,連不上CAAP34.,SAP-168(QCI),20130620
APP0031097,安裝issue .無法登入或安裝失敗,SAP-168(QCI),20100331
APP0020789,無法登入SAP,SAP-168(QCI),20080620
1700003046,SAP系統因安全性問題無法下載檔案，但不知如何降低安全性,SAP-2X8(QSMC),20171108
APP0000984,"達丰user反應無法開工單,料號:ebf20002265此料號不存在,BOM解不開,煩請相關同仁協助處理.",SAP-2X8(QSMC),20050817
APP0034159,#SAP33 : ZMD5執行有問題  17919,SAP-2X8(QSMC),20100823
APP0034159,#SAP33 : ZMD5執行有問題  17919,SAP-2X8(QSMC),20100823
APP0000851,SPOR10有問題，請盡快回覆  ext.24291,SAP-2X8(QSMC),20050809
APP0000976,"達丰TOP的user反應開工單的job有問題,煩請同仁協助處理",SAP-2X8(QSMC),20050817
APP0000774,user想詢問R10相關問題 請協助解決,SAP-2X8(QSMC),20050803
APP0000388,1.ZP87修改  2.R1R2問題  3.R14問題,SAP-2X8(QSMC),20050715
APP0000388,1.ZP87修改  2.R1R2問題  3.R14問題,SAP-2X8(QSMC),20050715
APP0008436,帳號NB6MC01中的VMGA VPLD MV151等權限遺失,SAP-168(QCI),20060710
APP0005834,User cannot log in to old SAP syste.,SAP-168(QCI),20060207
APP0007834,SAP 權限問題  User人在大陸出差，分機84772,SAP-168(QCI),20060524
APP0001606,採購權限不足 ext. 43156 (In QSMC),SAP-168(QCI),20050922
APP0032765,無使用CSAP22的權限   #18910,SAP-168(QCI),20100617
APP0007130,"ZV29無法download資料,權限不足",SAP-168(QCI),20060407
APP0003993,"SAP T-CODE :ZYRR 權限不足 , 請新增權限.  #17615",SAP-168(QCI),20051202
APP0045159,SAP沒有權限可以登入。分機：16458,SAP-168(QCI),20120717
APP0020172,"在Intra System上看不到SAP系統,請協助處理",SAP-168(QCI),20080506
APP0018360,無法登入 昨天還OK,SAP-168(QCI),20071221
APP0032056,SAP25無法進入,SAP-168(QCI),20100517
APP0040464,需要新增SAP 一個報表的權限(QCI)  CASAP30  EXT: 15987,SAP-168(QCI),20110913
APP0040464,需要新增SAP 一個報表的權限(QCI)  CASAP30  EXT: 15987,SAP-168(QCI),20110913
APP0005255,"無法登入168SAP, 第一道可以登入, 但第二道即無法登入, 分機:12387",SAP-168(QCI),20060112
1500000150,#12387  變更密碼之後，帳號無法進入SAP,SAP-168(QCI),20150120
APP0023670,"user欲查詢規承認書,想了解該申請什麼權限.#12071",SAP-168(QCI),20081230
APP0023670,"user欲查詢規承認書,想了解該申請什麼權限.#12071",SAP-168(QCI),20081230
APP0004501,執行ZAPRQ時出現錯誤訊息 No QM Info Record 請協助處理 急!,SAP-168(QCI),20051221
APP0000489,user有SAP銷貨ZQRR無法帶出的問題 請協助解決,SAP-168(QCI),20050721
APP0056632,#18292  撈不出GR資料,SAP-168(QCI),20140701
APP0008278,SAP process speed slow.,SAP-168(QCI),20060630
APP0000713,無法結單,SAP-168(QCI),20050801
APP0013791,無法登入，分機11475,SAP-168(QCI),20070409
APP0030464,無法登入    TEL:11475,SAP-168(QCI),20100301
APP0030821,sap 帳號無法登入 #11475,SAP-168(QCI),20100322
APP0020505,#11475 CITRIX 無法連上,SAP-168(QCI),20080530
APP0019533,帳號被鎖住,SAP-168(QCI),20080321
APP0008163,申請sap帳號...,SAP-168(QCI),20060621
APP0008163,申請sap帳號...,SAP-168(QCI),20060621
1600002648,"離職人員的帳號已停用, 想要移轉再使用  #11532",SAP-168(QCI),20161006
1700000378,請問要如何建立客人Vendor Code 請協助謝謝  EXT:17124,SAP-168(QCI),20170215
APP0011667,user密碼忘記。,SAP-168(QCI),20070124
APP0019539,"USER新申請使用SAP,無法正常登入",SAP-168(QCI),20080324
APP0039157,SAP無法登入進去.請協助處理  Ext:13230,SAP-168(QCI),20110616
APP0056122,SAP 26、40無法登入。,SAP-168(QCI),20140512
APP0035075,sap-214 (QCH-318)無法登入。分機：13230,SAP-168(QCI),20101011
APP0036645,sap無法登入218  分機:12581,SAP-168(QCI),20110105
1700002728,登入後無法正常使用,SAP-168(QCI),20171019
APP0027135,無法登入citrix 23 (昨天還可以使用),SAP-168(QCI),20090827
1900000161,無法登入,SAP-168(QCI),20190119
APP0046653,已申請帳號但無法登入 #16786,SAP-168(QCI),20121005
APP0031111,無法使用帳號無法登入SAP,SAP-168(QCI),20100331
1500000168,SAP無法登入,SAP-168(QCI),20150121
1800000514,無法連上SAP,SAP-168(QCI),20180315
1800001662,#15912,SAP-168(QCI),20180806
1800001662,#15912,SAP-168(QCI),20180806
APP0037669,98081713  99010411  無法登入,SAP-168(QCI),20110311
APP0057447,TCode ZZL04  要抓Open Order，會出現run time error,SAP-168(QCI),20141006
APP0057447,TCode ZZL04  要抓Open Order，會出現run time error,SAP-168(QCI),20141006
APP0057473,登入SAP時候，數字要一直壓著鍵盤才會出現。,SAP-168(QCI),20141007
APP0057473,登入SAP時候，數字要一直壓著鍵盤才會出現。,SAP-168(QCI),20141007
APP0007292,自從上新系統之後無法從sap上down檔案下來 但是在同事電腦上用自己帳號是可以的 懷疑是該電腦設定問題 請協助設定,SAP-168(QCI),20060418
APP0007292,自從上新系統之後無法從sap上down檔案下來 但是在同事電腦上用自己帳號是可以的 懷疑是該電腦設定問題 請協助設定,SAP-168(QCI),20060418
1800002581,SAP系統 無法從工作列點選.需要回到桌面開啟.,SAP-168(QCI),20181218
APP0008723,遺忘SAP密碼,SAP-168(QCI),20060727
APP0016187,SAP無法複製，請聯絡13465,SAP-168(QCI),20070817
APP0027173,"在家使用VPN, 連SAP失敗  SAP ACCOUT: 93122201  #16482",SAP-168(QCI),20090828
APP0052564,#18937,SAP-168(QCI),20130905
APP0052564,#18937,SAP-168(QCI),20130905
APP0038861,"連線遠端SAP server: 10.243.22.57, 遠端電腦無反應",SAP-168(QCI),20110524
APP0041583,SAP  無法連線進去,SAP-168(QCI),20111123
APP0041657,CSAP 31無法登入使用,SAP-168(QCI),20111129
APP0041657,CSAP 31無法登入使用,SAP-168(QCI),20111129
APP0000225,"AGILE中查詢BOM顯示一個主力,在SAP中查詢BOM卻出現兩個主力",SAP-168(QCI),20050708
APP0018920,抓不到資料   #18913,SAP-168(QCI),20080201
APP0000904,"user反應在ZKD5中看不到資料,但文件中心跟他們說已經送上去了,請與其聯絡幫忙其處理,分機42625",SAP-168(QCI),20050812
APP0000907,"user CTO勾BOM process 詢問,請與user連繫,ENC NO.200508-1444,在168看不到",SAP-168(QCI),20050812
APP0000907,"user CTO勾BOM process 詢問,請與user連繫,ENC NO.200508-1444,在168看不到",SAP-168(QCI),20050812
APP0000474,User反應在168系統裡，要句BOM的時候，一直出現Cancel的訊息。請MIS人員協助幫忙處理。分機#42625,SAP-168(QCI),20050721
APP0003869,User反應SAP裡BOM的資料跟當初在PDM裡creat的不一樣，分機#17552,SAP-168(QCI),20051129
APP0003869,User反應SAP裡BOM的資料跟當初在PDM裡creat的不一樣，分機#17552,SAP-168(QCI),20051129
APP0004536,ext . 12743  無法收到最新的BOM,SAP-168(QCI),20051221
APP0004536,ext . 12743  無法收到最新的BOM,SAP-168(QCI),20051221
APP0007732,"bom無法轉到sap系統, 分機199818",SAP-168(QCI),20060517
APP0008143,user 有相關問題欲詢問,SAP-168(QCI),20060619
APP0001887,user 反應BOM Cost 權限突然無法使用...請協助檢查. #15591,SAP-168(QCI),20050929
APP0000912,"user,反應說COST BOM無法進入,請與其聯絡幫忙處理,分機3591",SAP-168(QCI),20050812
APP0007380,User said that BOM 51D02SS0014 can not be copied to SAP 208  Please help to handle it.  Phone #: 17114,SAP-168(QCI),20060420
APP0008831,是否有multi-source的相關功能可以利用,SAP-168(QCI),20060803
APP0034367,跑出第三層帳號密碼  #12677,SAP-168(QCI),20100901
APP0039777,"上禮拜申請的帳號, 至今還無法使用, 請協助",SAP-168(QCI),20110727
APP0012948,分機12299 CSAP21LOGOIN FAIL,SAP-168(QCI),20070302
APP0018937,user反應無法登入sap系統。#11272,SAP-168(QCI),20080201
APP0034331,帳號無法使用,SAP-168(QCI),20100831
APP0006499,SAP 168 account進不去,SAP-168(QCI),20060307
APP0023901,218的帳號被鎖，聯絡電話：15628,SAP-168(QCI),20090117
1500000654,尋問SAP 34Account 相關問題. 因新人剛報到但登不進去想尋問一下.   EXT:13432,SAP-168(QCI),20150327
1500002569,SAP無法登入。分機：16997,SAP-168(QCI),20150910
APP0005397,USER無法LOGON SAP,SAP-168(QCI),20060117
APP0007751,登入時出現錯誤訊息 (#15899),SAP-168(QCI),20060518
1700002935,SAP系統可登入但無法開啟頁面，會卡在遠端連線頁面,SAP-168(QCI),20171102
APP0027800,"SAP無法選擇下一個畫面,請協助",SAP-168(QCI),20091005
APP0031478,無法登入SAP & 無法列印,SAP-168(QCI),20100426
APP0008000,使用者無法登入系統,SAP-168(QCI),20060606
APP0020534,無法連線  其他人正常,SAP-168(QCI),20080603
APP0022158,無法出現登入畫面,SAP-168(QCI),20080916
APP0021770,account locked,SAP-168(QCI),20080822
APP0010544,登入sap時，有登入介面要使用者輸入帳號跟密碼，但輸入自已的工號和密碼沒有用。,SAP-168(QCI),20061225
APP0001965,SAP無法登入 uer在大陸 #61617,SAP-168(QCI),20051003
APP0001070,user有R10的問題 請協助處理,SAP-2X8(QSMC),20050823
APP0001566,MM問題,SAP-2X8(QSMC),20050921
APP0039539,"User在BPM系統中看不到Vendor code的申請進度,請協助處理.  382-25679",SAP-2X8(QSMC),20110711
APP0000739,R5和R11的同步性,SAP-2X8(QSMC),20050802
APP0000215,應HP要求修改R2,SAP-2X8(QSMC),20050707
APP0000706,User 詢問ZPTD修改進度,SAP-2X8(QSMC),20050801
APP0000843,"該user說之前有跟你連繫,你mail了一個11碼的料號給他,但是他希望用正常方式產生到公用資料夾. #42627",SAP-2X8(QSMC),20050809
APP0000854,"user要將SAP上的資料download到資料匣中,但在ARDCFS02中對資料匣無存取權限",SAP-168(QCI),20050810
APP0025220,無法執行列印功能,SAP-168(QCI),20090427
APP0050134,"請教一下，重慶NB7 Lucky Li(李鑫) 所開立的168 invoice 會對應到兩組218 invoice 如下，問她本人也解釋不清楚，只說是系統重複生成invoice，請問這是正常的現象嗎？可能是發生了什麼狀況？為什麼168和218不是一對一的對應關係？扣帳會不會有問題？Thanks!    (1) 2810381912 & 2810381913 => 對應到 2132081597（客戶說他們隨貨收到的單號）和2132082689（李鑫提供的單號）這兩張  (2) 2810381914 => 對應到 2132081598（客戶說他們隨貨收到的單號）和2132082690（李鑫提供的單號）這兩張    P.S. 系統裡面列入AR應收帳款的是2810381912,  2810381913, 2810381914 這三張。",SAP-168(QCI),20130408
APP0050134,"請教一下，重慶NB7 Lucky Li(李鑫) 所開立的168 invoice 會對應到兩組218 invoice 如下，問她本人也解釋不清楚，只說是系統重複生成invoice，請問這是正常的現象嗎？可能是發生了什麼狀況？為什麼168和218不是一對一的對應關係？扣帳會不會有問題？Thanks!    (1) 2810381912 & 2810381913 => 對應到 2132081597（客戶說他們隨貨收到的單號）和2132082689（李鑫提供的單號）這兩張  (2) 2810381914 => 對應到 2132081598（客戶說他們隨貨收到的單號）和2132082690（李鑫提供的單號）這兩張    P.S. 系統裡面列入AR應收帳款的是2810381912,  2810381913, 2810381914 這三張。",SAP-168(QCI),20130408
APP0001123,"user反應用SAP168 T-code:ME23查詢PO:4510055892,出現的資料有誤,user希望此PO能刪掉重做,煩請相關人員協助處理",SAP-168(QCI),20050826
APP0016982,Background is cancelled.,SAP-168(QCI),20071008
APP0009096,user欲到ZF51裡查詢部門資產，請幫忙處理，謝謝!,SAP-168(QCI),20060821
APP0006438,"USER反應說invoice上的價格有誤,請與其聯絡 382-42602",SAP-168(QCI),20060303
APP0006438,"USER反應說invoice上的價格有誤,請與其聯絡 382-42602",SAP-168(QCI),20060303
APP0002593,欲列印invoice 但是系統說要設定路徑 user不知如何設定 請與其聯絡,SAP-168(QCI),20051019
APP0007999,SAP印表機設定,SAP-168(QCI),20060606
APP0020826,無法logon SAP,SAP-168(QCI),20080624
APP0004182,"USER反應SAP168/298帳號被LOCK住,煩請協助處理.",SAP-168(QCI),20051212
APP0007883,"User反應無法登入使用CSAP２７,經VNC查看畫面發現錯誤訊息為連線數已達上限,煩請協助處理.",SAP-168(QCI),20060529
APP0001510,無法Logon SAP 168.268,SAP-168(QCI),20050915
APP0021869,點ctrix之後跳出大約六七個 critrix的error視窗...無法使用 分機 11186,SAP-168(QCI),20080828
APP0006099,可否寄一份saplogon.ini & service.bak給使用者,SAP-168(QCI),20060217
APP0018004,"SAP 168 Backgroud job delay, job name: ZCE4",SAP-168(QCI),20071203
APP0013081,無法logon SAP,SAP-168(QCI),20070308
APP0013081,無法logon SAP,SAP-168(QCI),20070308
1800001377,SAP連不上,SAP-168(QCI),20180620
APP0001447,"無法logon SAP 168,298",SAP-168(QCI),20050913
1500002934,"更新 Java to 8.0 後,  PDM Java Client  無法使用   已經在例外網站上編輯 , 仍然不行",SAP-168(QCI),20151022
APP0021008,USER CAN''T LOGON SAP,SAP-168(QCI),20080709
APP0033687,CSAP32。#12369,SAP-168(QCI),20100803
APP0032751,諮詢如何安裝SAP軟體  #15927,SAP-168(QCI),20100617
APP0001249,無法登入SAP168,SAP-168(QCI),20050902
APP0010501,user無法登入到SAP,SAP-168(QCI),20061219
APP0011702,無法登入SAP  台北分公司，USER 電腦IP為192.168.56.157,SAP-168(QCI),20070125
APP0010476,"上午還可以登入,但下午登入就出現錯誤訊息",SAP-168(QCI),20061218
APP0001017,user做三張假進假出做不出來 請協助處理,SAP-2X8(QSMC),20050819
APP0000216,for ken packing list and invoice excel 巨集 調整格式,SAP-2X8(QSMC),20050707
APP0000216,for ken packing list and invoice excel 巨集 調整格式,SAP-2X8(QSMC),20050707
APP0000299,想請問MIS人員在SAP208裡的ZVPF中想要Download 多筆invoice的相關問題，分機61586。,SAP-2X8(QSMC),20050712
APP0008205,sap Cirix  issue,SAP-168(QCI),20060626
APP0025831,台北財務反應無法使用168登入 分機66665,SAP-168(QCI),20090605
APP0010483,user反映說無法登入SAP,SAP-168(QCI),20061219
APP0016075,CAN NOT USE ANY SAP CLIENT,SAP-168(QCI),20070813
APP0020206,電腦重灌後 無法login sap,SAP-168(QCI),20080508
APP0008586,重新安裝SAP之後，無法做存檔動作  Ext. 12631,SAP-168(QCI),20060719
APP0006432,298無法登入,SAP-168(QCI),20060303
APP0018003,無法進入SAP 168,SAP-168(QCI),20071203
APP0023602,"SAP problem, error message "" 25 Error. Can''''t find the route.""  #15756",SAP-168(QCI),20081223
APP0030467,"電腦重灌,詢問安裝SAP步驟  TEL:16167",SAP-168(QCI),20100301
APP0034097,SAP 26無法登入,SAP-168(QCI),20100819
APP0013662,無法登入sap,SAP-168(QCI),20070402
APP0013662,無法登入sap,SAP-168(QCI),20070402
APP0001211,TCC Server無法登入,SAP-168(QCI),20050831
APP0026712,SAP進不去。#11664,SAP-168(QCI),20090810
APP0005961,sap logon fail,SAP-168(QCI),20060213
APP0018806,使用者無法正常登入 SAP 使用，煩請協助處理。 ext 17101,SAP-168(QCI),20080124
APP0019062,Can''t login SAP,SAP-168(QCI),20080215
APP0038417,"無法登入SAP, 請協助處理",SAP-168(QCI),20110428
APP0002819,sap 168  logon fail,SAP-168(QCI),20051025
APP0018934,SAP 無法開啟  #18776,SAP-168(QCI),20080201
APP0014085,User反應帳號本來可以使用，但現在確不行，請幫忙解決，分機＃１８８２８,SAP-168(QCI),20070423
