Id,appearedTimeOfDay,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,pressure,weatherIcon,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,class
MTc1OTYxMDk1MTM0MDMzMzg3ODE=,night,12,TRUE,Paris,Europe,Clear,14.3,1.04,1021.64,clear-night,185.23222,FALSE,FALSE,FALSE,TRUE,0.262035,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.262035,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTI5MzA3NzE1MjE4MDcxMTg4Mjk=,night,0,TRUE,New_York,America,Clear,19.8,3.28,1019.28,clear-night,0,FALSE,FALSE,FALSE,TRUE,0.331224,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.143014,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mjg5MjYxNjI4OTA2OTgzMDg5Mw==,evening,1,TRUE,Oslo,Europe,Overcast,17,22.36,1019.1,cloudy,247.57158,FALSE,FALSE,TRUE,FALSE,0.098512,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.006171,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTg3NDc3NTU1ODY0Njk5NTc1Nw==,morning,12,TRUE,London,Europe,Clear,17.5,16.25,1008.3,clear-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.097563,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.109554,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTUyMDQ3MDQ1MDQzMjI5ODA4NDU=,night,13,FALSE,Bangkok,Asia,Clear,32.8,14,1007.96,clear-day,6019.0444,TRUE,TRUE,TRUE,FALSE,0.521515,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.163344,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
NDk1NTk4OTYzMTM3OTk5OTA1Mw==,night,13,TRUE,New_York,America,Clear,29.2,6.49,1016.96,clear-night,2810.7285,TRUE,TRUE,TRUE,FALSE,0.441098,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.441098,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NzM5NjAzNTU5NDg3ODk2MTM4OQ==,night,12,FALSE,Mexico_City,America,Clear,27.6,5.77,1016.2,clear-night,178.6358,FALSE,FALSE,FALSE,TRUE,0.2196,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.087252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTM4NzA0MDQ0Njc5NjMxMDM1MTc=,night,13,TRUE,New_York,America,Clear,27.9,12.84,1016.05,clear-day,3622.8896,TRUE,TRUE,TRUE,FALSE,0.263667,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.050578,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTMyMTI5MzQ5MjgxNDQ0ODg3ODE=,afternoon,13,TRUE,Chicago,America,Clear,23.3,14.07,1011.88,clear-day,0,FALSE,FALSE,FALSE,TRUE,0.152854,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.080324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTEzMzkzODY5MDcxNzA2NDg5MDk=,night,14,FALSE,Mexico_City,America,Clear,27.7,6.27,1016.2,clear-night,2431.2341,TRUE,TRUE,TRUE,FALSE,0.254794,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.051533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
NzM3ODA3MDAzNjk5MjgyMzE3,night,13,FALSE,Denver,America,PartlyCloudy,18.8,3.5,1007.84,partly-cloudy-night,2431.2341,TRUE,TRUE,TRUE,FALSE,0.25299,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.12857,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTAxMTYxNjM4NjM4NTQ1ODE4MDU=,afternoon,12,TRUE,Hong_Kong,Asia,Clear,27.5,6.99,1006.6,clear-day,4039.2358,TRUE,TRUE,TRUE,FALSE,0.016389,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.166016,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
NzYxMjQ0MDk5MzEyMjc2NjE0MQ==,night,13,TRUE,Singapore,Asia,Clear,32.4,6.92,1010.66,clear-day,0,FALSE,FALSE,FALSE,TRUE,0.562918,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.357922,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTgxODYxMzQ1OTgyNDQyNjcyNzc=,morning,13,FALSE,Rome,Europe,Clear,23.6,4.33,1012.88,clear-day,6471.7783,TRUE,TRUE,TRUE,FALSE,0.166122,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.028176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MTc0Mjc0NzMxNTUyMTAzNTcyNDU=,night,7,FALSE,Los_Angeles,America,Clear,17.3,5,1009.59,clear-night,426.5022,FALSE,TRUE,TRUE,FALSE,0.096056,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.087631,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5
MTA4MjU3MDkwNDE0MjUxNDE3Mw==,night,0,TRUE,Toronto,America,Clear,17.2,4.9,1023.76,clear-night,7215.5215,TRUE,TRUE,TRUE,FALSE,3.628974,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.01294,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MzE5OTI2MzQxMzIyMDQ5NjEz,night,13,TRUE,London,Europe,Breezy,17.7,18.32,1012.91,wind,1886.2122,TRUE,TRUE,TRUE,FALSE,0.164902,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.136765,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NjQ5MDYzNjI4NTY4Nzg1NDE1Nw==,afternoon,8,FALSE,Paris,Europe,Clear,30,1.02,1018.21,clear-day,734.7536,FALSE,TRUE,TRUE,FALSE,1.947398,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.701283,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MzU2MjE1NTgzNzc3MjcxMjc3,night,13,TRUE,London,Europe,Breezy,17.8,21.21,1011.84,wind,1886.2122,TRUE,TRUE,TRUE,FALSE,0.225464,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.114159,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTMyODEwODAzODk4Njg5MDkyNDU=,night,13,FALSE,Chicago,America,PartlyCloudy,26.2,6.26,1012.09,partly-cloudy-day,849.44226,TRUE,TRUE,TRUE,FALSE,1.711586,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.711586,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTExNTM4Nzc0OTI5NDgxNTE2NQ==,morning,13,FALSE,Chicago,America,Clear,26.8,2.99,1013.43,clear-night,849.44226,TRUE,TRUE,TRUE,FALSE,2.043337,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.043337,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NDg5ODQ2ODQ3NzE0ODExMDMwMQ==,evening,13,FALSE,Prague,Europe,Overcast,15.8,6.8,1025.69,cloudy,1463.3706,TRUE,TRUE,TRUE,FALSE,0.335886,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.119268,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTEwNjk2MTg3MDU3MjgwMjI5MjU=,afternoon,13,FALSE,Rome,Europe,MostlyCloudy,26,9.52,1016.5,partly-cloudy-day,1955.8636,TRUE,TRUE,TRUE,FALSE,0.113754,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.116478,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
NTAwMDYyOTkzOTg1NTA5OTY5Mw==,night,13,TRUE,Chicago,America,Clear,27.8,11.6,1015.92,clear-night,5020.9673,TRUE,TRUE,TRUE,FALSE,0.194134,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.150669,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTI4NjU4NTA5MjMxMjM1MTk0MjE=,morning,13,TRUE,Los_Angeles,America,Clear,15.9,2.7,1008.95,clear-night,256.71356,FALSE,FALSE,TRUE,FALSE,0.191875,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.15683,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
OTkzMDQ1OTY0OTQ2NTg2NTUxNw==,evening,13,TRUE,London,Europe,Clear,17.6,16.56,1013.45,clear-day,1886.2122,TRUE,TRUE,TRUE,FALSE,0.195938,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.012931,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
NTY0NDMwNjkzMjY0NDY0Nzg2OQ==,morning,7,FALSE,Phoenix,America,Clear,31.6,2.99,1002.82,clear-night,635.5498,FALSE,TRUE,TRUE,FALSE,0.764458,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.511228,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
MTQ1NzAxMzE3NDM1NTIyMzk3MDk=,night,13,TRUE,Paris,Europe,PartlyCloudy,23.9,2.18,1012.57,partly-cloudy-night,0,FALSE,FALSE,FALSE,TRUE,0.295172,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.135154,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MjQyMzMyMzU1OTk1MzAwMjY2OQ==,night,8,FALSE,New_York,America,PartlyCloudy,25.5,6.68,1021.05,partly-cloudy-night,38.953922,FALSE,FALSE,FALSE,TRUE,0.437713,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.129317,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTIxNjY4NTQ4MjU0ODE2ODk5ODE=,evening,8,FALSE,Chicago,America,PartlyCloudy,31.4,8.68,1020.78,partly-cloudy-day,30.221426,FALSE,FALSE,FALSE,TRUE,4.013721,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.371166,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MTA2NDI1MTg3MDUwNDcwNjcxNjU=,night,7,FALSE,Los_Angeles,America,Clear,32.8,3.28,1008.65,clear-day,591.0899,FALSE,TRUE,TRUE,FALSE,1.291215,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.284584,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTc4ODEyODg4MTMxMjIwNTcyNjE=,evening,13,FALSE,Monterrey,America,Clear,26.5,8.05,1014.05,clear-day,1135.3196,TRUE,TRUE,TRUE,FALSE,5.205215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.233589,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
ODgxODY0NDkwMDgzODE1MDA5Mw==,afternoon,12,FALSE,London,Europe,Clear,18.6,9.8,1018.91,clear-day,160.22284,FALSE,FALSE,FALSE,TRUE,0.378796,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.142999,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTQ1NDUzOTE5Nzc5Nzk5MzU2NjE=,night,0,TRUE,New_York,America,PartlyCloudy,27.3,9.17,1019.16,partly-cloudy-night,1631.5426,TRUE,TRUE,TRUE,FALSE,0.284338,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.018816,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NTk4MjE5NDM0NDUyNzE5NzE5Nw==,night,8,FALSE,Chicago,America,PartlyCloudy,28.9,6.58,1019.2,partly-cloudy-night,30.221426,FALSE,FALSE,FALSE,TRUE,0.508545,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.12293,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MTU4MDYzMDAyMjg1NjYyMzIzOTc=,afternoon,13,TRUE,Amsterdam,Europe,PartlyCloudy,20.7,12.25,1016.07,partly-cloudy-day,6241.3076,TRUE,TRUE,TRUE,FALSE,0.254322,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.156374,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTE4MzUzMzE4NjMzMzY4OTMwMjE=,night,0,TRUE,New_York,America,Clear,30,10.35,1016.53,clear-day,1517.408,TRUE,TRUE,TRUE,FALSE,0.058998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.184817,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTI4Njg2NjkzMTY5ODU2MTE5MTc=,night,14,FALSE,Mexico_City,America,HumidandOvercast,26.2,6,1009.9,cloudy,2431.2341,TRUE,TRUE,TRUE,FALSE,0.723766,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.532406,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
ODMzMTc4MDM5MzMzNTA3MzUwMQ==,morning,12,TRUE,Paris,Europe,Clear,21.3,5.78,1020.96,clear-day,46.697254,FALSE,FALSE,FALSE,TRUE,0.253029,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.219704,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTE3NzI5NzYwODcyMjA0MzUyMjk=,night,13,FALSE,New_York,America,Clear,28.3,14.56,1015.95,clear-day,7758.25,TRUE,TRUE,TRUE,FALSE,0.115092,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.003519,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MTc1MjM3Mzk1MjExODIyNjUwMjE=,night,13,FALSE,New_York,America,PartlyCloudy,32,9.29,1017.2,partly-cloudy-day,330.89105,FALSE,FALSE,TRUE,FALSE,0.474957,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.116618,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MzYxOTM5NDA5MTgzNDg3ODAxMw==,night,12,FALSE,Rome,Europe,MostlyCloudy,18.3,8.45,1019.43,partly-cloudy-night,256.71356,FALSE,FALSE,TRUE,FALSE,0.40325,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.105178,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
MTYxNTA0MTYwMzIwMzUxNzg3MDE=,night,8,TRUE,Rome,Europe,MostlyCloudy,22,6.16,1012.28,partly-cloudy-night,0,FALSE,FALSE,FALSE,TRUE,0.225788,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.256568,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
