description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"網路孔不通(南棟6F,孔號: PE15 B087)",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通南棟6f孔號 pe15 b087,3
"xp 更新至sp3後就無法上網,一直出現guest網頁.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,xp 更新至sp3後就無法上網出現guest網頁,3
無線網路搜尋不到,網管,網路,電腦網路不通,無線網路不通,網路,無線網路搜尋不到,3
用有線網路連公司首頁， 點intra-system十分緩慢。,網管,網路,電腦網路不通,網路不通 (QRDC),網路,用有線網路連公司首頁 點intrasystem十分緩慢,3
無法連外網,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連外網,3
網路孔PG04D124不通    接上無反應,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔pg04d124不通    接上無反應,3
"開機後, 插著網線, 輸入帳號密碼無法登入, 拔掉網線, 輸入帳號密碼則可登入, 希望能解決此問題",網管,網路,電腦網路不通,網路不通 (QRDC),網路,開機後 插著網線 輸入帳號密碼 拔掉網線 輸入帳號密碼則可登入 希望能此問題,3
留職停薪復職後，網路系統停用，電話不通，請幫忙恢復。  92041401 楊孟勳,網管,網路,電腦網路不通,網路不通 (QRDC),網路,留職停薪復職後網路系統停用不通恢復,3
網點 PH19 A163,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網點 ph19 a163,3
Can''t access ''Staff'' AP,網管,網路,電腦網路不通,網路不通 (QRDC),網路,can''t access ''staff'' ap,3
"使用者反應無線網路無法使用, 請協處, Thx! Ext.13220",網管,網路,電腦網路不通,網路不通 (QRDC),網路,無線網路 請協處,3
網孔C261  EXT. 17324,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔c261,3
網路有問題請協助處理  PD13 / A061   Ext:11031,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路有問題  pd13 / a061,3
#218441  port  A170 不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,port  a170 不通,3
無法連入ES無線AP  16157,網管,網路,電腦網路不通,無線網路不通,網路,無法連入es無線ap,3
南棟 203 反應網路速度慢 #15858,網管,網路,電腦網路不通,網路不通 (TH20),網路,南棟 203 反應網路速度慢,3
"部門申請的 Server IP: 10.242.185.21 在今早 公司網路 server reset 後. 網路就不通. 訊息為""網路身分認證不過"". 請盡快幫忙處裡.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,部門申請的 server ip 10.242.185.21 在今早 公司網路 server reset 後. 網路就不通. 訊息為網路身分認證. 請幫忙處裡,3
網孔號碼：PD10  A058    是新人，mvpn尚未通，請撥   #16239  連絡user。,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔號碼pd10  a058    是新人尚未通,3
NB4因為搬遷到4F，有兩台server需要搬遷，要設定網路孔,網管,網路,電腦網路不通,網路不通 (QRDC),網路,nb4搬遷到4f有兩台server需要搬遷要設定網路孔,3
華亞大樓的收料室電腦網路不通  port: PA15/B015  分機: 16159,網管,網路,電腦網路不通,網路不通 (QRDC),網路,華亞大樓的收料室電腦網路不通  port pa15/b015,3
network 不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,network 不通,3
從大陸回來 無法使用網路 分機12829,網管,網路,電腦網路不通,網路不通 (QRDC),網路,從回來 網路,3
wifi 無法連線,網管,網路,電腦網路不通,無線網路不通,網路,wifi 無法連線,3
工作機壞掉 換過硬碟之後 網路不通 顯示網路憑證失敗 連絡分機11156,網管,網路,電腦網路不通,網路不通 (QRDC),網路,工作機壞掉 換過硬碟之後 網路不通 顯示網路憑證失敗,3
分機: 13581  無法連內網,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連內網,3
使用者反應該區域網路接孔無法使用，請協助處理。Ext.13235,網管,網路,電腦網路不通,網路不通 (QRDC),網路,該區域網路接孔,3
電腦拿去開會回來後不能上網,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦拿去開會回來後不能上網,3
"開機後出現提示 ""Windows系統錯誤, 網路上有重複的名稱"" 網路使用狀況正常",網管,網路,電腦網路不通,網路不通 (QRDC),網路,開機後出現提示 windows系統錯誤 網路上有重複的名稱 網路使用狀況正常,3
網路不穩定,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路不穩定,3
有線網路不通，無法使用公司內部網路，亦無法連接外部連結。,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路不通公司內部網路亦無法連接外部連結,3
網孔網路不通    C419/C387    381-13630,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔網路不通    c419/c,3
"port id: PR17-C401, cannot access to internet",網管,網路,電腦網路不通,網路不通 (QRDC),網路,port id pr17c401 cannot access to internet,3
"連上公司網路右下角符號為黃色驚嘆號, 網路頁面顯示: 您可能需要註冊此網路的網際網路服務提供者(ISP)",網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,連上公司網路右下角符號為黃色驚嘆號 網路頁面顯示 您需要註冊此網路的網際網路服務提供者isp,3
南棟5樓 c334,網管,網路,電腦網路不通,網路不通 (QRDC),網路,南棟5樓 c334,3
無法連線無線網路staff網路和RJ45網路,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連線無線網路staff網路和rj45網路,3
會議室S322無線網路訊號不好   由於每週固定會於此開會  故非常不便  該會議室網孔也只有兩組,網管,網路,電腦網路不通,無線網路不通,網路,會議室s322無線網路訊號不好   每週固定會於此開會  故不便  該會議室網孔也兩組,3
"user表示區域連線無法通過驗證,一直拿到guset IP,請協助處理",網管,網路,電腦網路不通,網路不通 (QRDC),網路,表示區域連線無法通過驗證拿到guset ip,3
"網孔 D256 南棟2樓ETBU 分機18921,疑孔被Shut down.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔 d256 南棟2樓etbu 疑孔被shut down,3
"北棟五樓 IDC辦公室, 無法連無線網路。",網管,網路,電腦網路不通,網路不通 (QRDC),網路,北棟五樓 idc辦公室 無法連無線網路,3
"一直出現驗證訊息，已檢查過驗證設定。試過ipconfig /release,renew，也沒效。#12307",網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,出現驗證訊息已檢查過驗證設定試過ipconfig /releaserenew也沒效,3
不小心移除網路設定,網管,網路,電腦網路不通,網路不通 (QRDC),網路,不小心移除網路設定,3
無法連入工司網域,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連入工司網域,3
南樓6樓NB6網路不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,南樓6樓nb6網路不通,3
"欲查詢某台server的對外ip  server name: mus2005  user說之前已經有申請過對外,只是不知道ip是多少.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,欲某台server的對外ip  server name mus  之前已經有申請過對外不知道ip是,3
新進人員加網域  分機: 18140,網管,網路,電腦網路不通,網路不通 (TH20),網路,新進人員加網域,3
接網路孔，但這周皆有線一直異常,網管,網路,電腦網路不通,網路不通 (QRDC),網路,接網路孔但這周皆有線異常,3
網路孔PJ03-A195，經常出現斷線訊息。,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔pj03a195出現斷線訊息,3
電腦偵測不到IP.,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦偵測不到ip,3
有線及無線網路都不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線及無線網路都不通,3
無法顯示網頁，Ext:17343,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法顯示網頁,3
網路ip錯誤,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路ip錯誤,3
有線與無線網路不通  ext:13382,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線與無線網路不通,3
#18978 網孔：PV18B498,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔pv18b498,3
北棟2樓網路不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,北棟2樓網路不通,3
無法取得連線網路位置,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法取得連線網路位置,3
出現驗證失敗的訊息,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,出現驗證失敗的訊息,3
"有線網路不通, 北棟4F(NB5) port: C156  (無線有通)  分機: 17942",網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路不通 北棟4fnb5 port c156  無線有通,3
"使用者反應網路驗證不通過,無法連線公司內部網站首頁,請協助處理。PF05 / A101 (#213119)",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路驗證不通過無法連線公司內部網站首頁pf05 / a101,3
網路孔不通!,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通,3
"內部server(10.240.68.41)無法連線, 由於需要從這台server抓取繪圖license, 因此目前所有RD皆無法工作, 希望能儘快處理.  分機16759",網管,網路,電腦網路不通,網路不通 (QRDC),網路,內部server10.240.68.41無法連線 需要從這台server抓取繪圖license 目前所有rd皆無法工作 希望能.,3
網孔編號 PN17:A305,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,網孔編號 pn17a305,3
無法連上無線網路 #11889,網管,網路,電腦網路不通,無線網路不通,網路,無法連上無線網路,3
網路無法連線,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路無法連線,3
can''t access network,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,can''t access network,3
網路不通，網路孔PU09C465  分機16081,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路不通網路孔pu09c465,3
電腦網路不通，請協助處理，謝謝!,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦網路不通,3
密碼錯誤無法登入  連絡方式:1585-080-0295 或 387-600295,網管,網路,電腦網路不通,網路不通 (QRDC),網路,密碼錯誤  方式5 或,3
電腦放置一段時間，休眠後，就無法上網,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦放置一段時間休眠後就無法上網,3
"試過多台電腦, 只要插在此網路孔上, 則網路不通  網孔編號: PN01 A289",網管,網路,電腦網路不通,網路不通 (QRDC),網路,試過多台電腦 插在此網路孔上 則網路不通  網孔編號 pn01 a289,3
"NB2 南棟4F, 無線網路不通, 找不到基地台.  同事的電腦可以抓到基地台.  wifi公司的設定檔消失了.",網管,網路,電腦網路不通,無線網路不通,網路,nb2 南棟4f 無線網路不通 基地台.  的電腦可以抓到基地台.  wifi公司的設定檔消失了,3
有線網路無法連線，FTP中斷  分機18090,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路無法連線ftp中斷,3
"使用者的網路連線不通, 請協助處理!",網管,網路,電腦網路不通,無線網路不通,網路,的網路連線不通,3
南棟2樓D043、D044網孔不通。,網管,網路,電腦網路不通,網路不通 (QRDC),網路,南棟2樓d043d044網孔不通,3
"user網路出現驗證訊息, 請協助處理",網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,網路出現驗證訊息,3
OCS 無法上線,網管,網路,電腦網路不通,網路不通 (QRDC),網路,ocs 無法上線,3
"Notebook使用變更後的密碼無法登入, 用舊密碼可以, 但mail與網路皆無法使用, 請協助處理",網管,網路,電腦網路不通,網路不通 (QRDC),網路,notebook使用變更後的密碼 用舊密碼可以 但mail與網路皆,3
剛從會議室出來在座位上網路就不會通了。#18840,網管,網路,電腦網路不通,網路不通 (QRDC),網路,剛從會議室出來在座位上網路就通了,3
有線網路不通  ext:12252,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路不通,3
"user 反應網路不穩, IE 開啟有時連不上網路  #11653",網管,網路,電腦網路不通,網路不通 (TH20),網路,網路不穩 ie 開啟有時連不上網路,3
網孔網路不通    編號:PD20-B068  TEL:19994,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔網路不通    編號pd20b068,3
user表示電腦有線無線都抓不到ip (昨晚開始),網管,網路,電腦網路不通,網路不通 (QRDC),網路,表示電腦有線無線都抓不到ip 昨晚,3
有線/無線網路皆不通。  系統有提示需變更密碼，但未變更成功。  網路孔號：PJ07/B199  分機：12381,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線/無線網路皆不通  系統有提示需變更密碼但未變更成功  網路孔號pj07/b199,3
網路驗證失敗,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,網路驗證失敗,3
菁英學校與bom表系統會顯示無法顯示網頁,網管,網路,電腦網路不通,網路不通 (QRDC),網路,菁英學校與bom表系統會顯示無法顯示網頁,3
"人在出差,無法連上Yahoo.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連上yahoo,3
座位移動後，座機連接網路孔無法使用，但網路孔直連接電腦可連線至網路,網管,網路,電腦網路不通,網路不通 (QRDC),網路,座位移動後座機連接網路孔但網路孔直連接電腦可連線至網路,3
使用者出差兩個月回來，無法使用網路,網管,網路,電腦網路不通,網路不通 (QRDC),網路,兩個月回來網路,3
有線網路不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路不通,3
"user網路不通, 網孔編號:pn02g290, 請協助處理 #17048",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路不通 網孔編號pn02g290,3
Desktop 無法連線  ext: 11763,網管,網路,電腦網路不通,網路不通 (QRDC),網路,desktop 無法連線,3
"使用者無法連上有線及無線網路,網路孔號PM19 , A283 ;MVPN18045",網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連上有線及無線網路網路孔號pm19  a283,3
網路孔不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通,3
"使用者反應網路/電話無法使用,請協處, TKS!  (網孔編號：C258)Ext. 217133",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路/請協處 tks  網孔編號c258,3
無線網路斷斷續續,網管,網路,電腦網路不通,無線網路不通,網路,無線網路斷斷續續,3
有線無線網路不通(#12310),網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線無線網路不通,3
IE線上meeting無去使用，請協助確認此網路是否要申請謝謝。  https://join.Lenovo.com/meet/zhaoliang4/9L1D1V7Q,網管,網路,電腦網路不通,網路不通 (QRDC),網路,ie線上meeting無去使用此網路是否要申請,3
"user反應無法取得正確IP,分機13048",網管,網路,電腦網路不通,無法取得 IP,網路,無法取得正確ip,3
無線網路不通,網管,網路,電腦網路不通,無線網路不通,網路,無線網路不通,3
ext:15341  桌機無法使用  網孔:PO24-B336,網管,網路,電腦網路不通,無法取得 IP,網路,網孔po24b336,3
無線網路下午開始不通  分機: 16522,網管,網路,電腦網路不通,無線網路不通,網路,無線網路下午不通,3
更新SP3後就無法上網,網管,網路,電腦網路不通,網路不通 (QRDC),網路,更新sp3後就無法上網,3
"使用者反映網路電話不通, 網孔編號 : PA07/B007 Ext. 11629",網管,網路,電腦網路不通,網路不通 (QRDC),網路,反映網路不通 網孔編號  pa07/b007,3
網路時常斷訊    分機:12902  南棟  網孔:C414,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路時常斷訊      南棟  網孔c414,3
NB1  P07的網路孔不通.,網管,網路,電腦網路不通,網路不通 (QRDC),網路,nb1  p07的網路孔不通,3
出差到QSMC，可連回公司MyQuanta但內部網路(ex. BPM)無法連結    請連VNC處理 172.22.101.37,網管,網路,電腦網路不通,網路不通 (QRDC),網路,可連回公司myquanta但內部網路ex. bpm無法連結    請連vnc 172.22.101.37,3
"桌機接的網路孔, C563  C564  話機 config 不出來 (轉轉轉), 請協助, 謝謝 (11891)",網管,網路,電腦網路不通,網路不通 (QRDC),網路,接的網路孔 c563  c564  話機 config 不出來 轉轉轉,3
無線網路不通,網管,網路,電腦網路不通,無線網路不通,網路,無線網路不通,3
桌機ok.但無法連內外網站,網管,網路,電腦網路不通,網路不通 (QRDC),網路,ok.但無法連內外網站,3
想請教如何設定無線網路，分機:15890,網管,網路,電腦網路不通,網路不通 (QRDC),網路,想請教設定無線網路,3
"無法正常上網,謝謝.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法正常上網,3
無線網路不通,網管,網路,電腦網路不通,無線網路不通,網路,無線網路不通,3
已多次反應有線網路不通問題，無線網路也不穩定，北棟5樓NBC。#10721,網管,網路,電腦網路不通,網路不通 (QRDC),網路,已反應有線網路不通問題無線網路也不穩定北棟5樓nbc,3
Can''t connect to the STAFF network,網管,網路,電腦網路不通,無線網路不通,網路,can''t connect to the staff network,3
最近網路常常斷斷續續  但是IP Phone卻很正常  Ext. 12297,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路斷斷續續  ip phone卻很正常,3
"變更密碼後, 無法以新密碼登入, 網路及mail皆無法使用, 請協助處理",網管,網路,電腦網路不通,網路不通 (QRDC),網路,變更密碼後 無法以新密碼登入 網路及mail皆,3
座位網路孔不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,座位網路孔不通,3
Port:PN06-A294,網管,網路,電腦網路不通,網路不通 (QRDC),網路,portpn06a294,3
"user反映說無法抓到正確的IP,位置在北棟6樓智權組",網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法抓到正確的ip位置在北棟6樓智權組,3
有線無線都不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線無線都不通,3
插有線接頭、無法以工號和密碼登錄。有線接頭須脫離後、才能以工號和密碼登錄。  在重慶宿舍無線上線、也是此現象。須關機再開才能以工號和密碼登錄。每次都出現這提示。(此工作站和主要網域間的信任關係失敗),網管,網路,電腦網路不通,網路不通 (QRDC),網路,插有線接頭無法以和密碼登錄有線接頭須脫離後以和密碼登錄  宿舍無線上線也是此現象須關機再開以和密碼登錄每次都出現這提示此工作站和主要網域間的信任關係失敗,3
網路孔不通 #13025,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通,3
無線網路常常斷線無法使用,網管,網路,電腦網路不通,無線網路不通,網路,無線網路斷線,3
網路孔不通 #16660,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通,3
"網路孔不通,編號:PK11-A227",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通編號pk11a227,3
#18326  進入內部網頁，都會跳出windows安全性驗證視窗要求輸入工號密碼,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,進入內部網頁都會跳出windows安全性驗證視窗要求輸入密碼,3
電腦網路與無線網路都不通. 網孔編號:PH-17-C1-61   分機18997,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦網路與無線網路都不通. 網孔編號ph17c161,3
南棟大廳171會議室網孔不通  #13321,網管,網路,電腦網路不通,網路不通 (QRDC),網路,南棟大廳171會議室網孔不通,3
不在公司網域,網管,網路,電腦網路不通,網路不通 (QRDC),網路,不在公司網域,3
714會議室網孔不通 連絡分機: 15593,網管,網路,電腦網路不通,網路不通 (QRDC),網路,714會議室網孔不通,3
無法連接公司內部網路,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連接公司內部網路,3
北棟4樓SIT，網路突然不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,北棟4樓sit網路突然不通,3
您好，麻煩請檢查A203乙太網路線路，感謝!,網管,網路,電腦網路不通,網路不通 (QRDC),網路,請檢查a203乙太網路線路,3
分機: 17802  問題: NB的無線網路正常，但有線網路的網路孔無法使用，網孔代號 PK22/B238，請予以支援。,網管,網路,電腦網路不通,無法取得 IP,網路,nb的無線網路正常但有線網路的網路孔網孔代號 pk22/b238請予以支援,3
user反應網路孔不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通,3
"使用者登入時出現時間不一致問題導致登入失敗,請協助處理",網管,網路,電腦網路不通,網路不通 (QRDC),網路,登入時出現時間不一致問題導致登入失敗,3
network can''t work,網管,網路,電腦網路不通,網路不通 (QRDC),網路,network can''t work,3
"安全性憑證出問題,一直無法找到正確憑證  Office也2016 跳出變更產品金鑰訊息!  謝謝!",網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,安全性憑證出問題無法找到正確憑證  office也 跳出變更產品金鑰訊息,3
PROXY似乎都會跳掉，連接無線不是很穩定但是可用，但是接有線網路就無法上網,網管,網路,電腦網路不通,網路不通 (QRDC),網路,proxy似乎都會跳掉連接無線很穩定可用接有線網路就無法上網,3
網路不通，分機2+13195,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路不通2,3
"RJ-45網路不通, 網孔號碼 A145",網管,網路,電腦網路不通,網路不通 (QRDC),網路,rj45網路不通 網孔號碼 a145,3
人在B3康達球館的旁的實驗室，一直無法取得IP，重設連線也沒用。#17958,網管,網路,電腦網路不通,無法取得 IP,網路,人在b3康達球館的旁的實驗室無法取得ip重設連線也沒用,3
無法設定iphone手機連線。  分機：11822,網管,網路,電腦網路不通,無線網路不通,網路,無法設定iphone連線,3
"port shutdown,南棟6樓 C258 PL18。#17133",網管,網路,電腦網路不通,網路不通 (QRDC),網路,port shutdown南棟6樓 c258 pl18,3
"會議室171網路不通, 請撥216135",網管,網路,電腦網路不通,網路不通 (QRDC),網路,會議室171網路不通,3
"網孔編號 PA20 A020, 網路電話皆不通",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔編號 pa20 a020 網路皆不通,3
北棟5F，503會議室,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,北棟5f503會議室,3
使用者反應電腦網路不通 請協助處理,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦網路不通,3
網路孔不通 & 無線網路經常不穩,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通  無線網常不穩,3
出差回來 網路抓不到ip 169.254.*.* 請協助處理,網管,網路,電腦網路不通,網路不通 (QRDC),網路,回來 網路抓不到ip 169.254..,3
有線網路可正常存取，無線網路則會出現「驗證錯誤」、「限制存取」之訊息，以致於無法公司相關網頁。,網管,網路,電腦網路不通,無線網路不通,網路,有線網路可正常存取無線網路則會出現「驗證錯誤」「限制存取」之訊息於無法公司相關網頁,3
"一直出現驗證訊息，已檢查過驗證設定。試過ipconfig /release,renew，也沒效。#12532",網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,出現驗證訊息已檢查過驗證設定試過ipconfig /releaserenew也沒效,3
電腦使用RJ45轉USB無法轉上公司網路,網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦使用rj45轉usb無法轉上公司網路,3
無法上網，電腦時間錯誤，無法修改時間,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法上網電腦時間錯誤無法時間,3
網路孔不通，PG10-B130  ext:16793,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔不通pg10b130,3
網路孔d018,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路孔d018,3
"電腦網路不通,謝謝.",網管,網路,電腦網路不通,網路不通 (QRDC),網路,電腦網路不通,3
無線網路不通,網管,網路,電腦網路不通,無線網路不通,網路,無線網路不通,3
無線網路無法連線,網管,網路,電腦網路不通,無線網路不通,網路,無線網路無法連線,3
user反應網路不穩常會自動斷線.請協助檢查. 南棟5樓D233 分機17841,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路不穩常會自動斷線.檢查. 南棟5樓d233,3
PN17 網路孔不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,pn17 網路孔不通,3
無法登入網路，一直在驗證狀態中,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路在驗證狀態中,3
"找不到wifi基地台, 南棟3F, CCBU, 業務",網管,網路,電腦網路不通,無線網路不通,網路,wifi基地台 南棟3f ccbu 業務,3
"南棟6F, 無線網路時常無法連線(找不到staff基地台)",網管,網路,電腦網路不通,無線網路不通,網路,南棟6f 無線網路時常無法連線staff基地台,3
電腦連不到無線網路，已經兩個星期連不上了~~~,網管,網路,電腦網路不通,無線網路不通,網路,電腦連不到無線網路已經兩個星期連不上了,3
有線網路不通 聯絡電話13909,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路不通,3
user反應有線網路很慢 無線網路不通,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線網路很慢 無線網路不通,3
今天開機後網路不通  分機: 16201,網管,網路,電腦網路不通,網路不通 (QRDC),網路,開機後網路不通,3
作業系統無法登入網域,網管,網路,電腦網路不通,網路不通 (QRDC),網路,作業系統網域,3
網孔不通  孔號:a207-dj15,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網孔不通  孔號a207dj15,3
有線無線網路都不通  #12635,網管,網路,電腦網路不通,網路不通 (QRDC),網路,有線無線網路都不通,3
無法連到 NB1 的無線網路 (#11765),網管,網路,電腦網路不通,無線網路不通,網路,無法連到 nb1 的無線網路,3
網路電話網路不通，總務請他聯繫網管,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路網路不通總務網管,3
無線網路不通  分機: 12391,網管,網路,電腦網路不通,無線網路不通,網路,無線網路不通,3
北棟7樓無線網路不通,網管,網路,電腦網路不通,無線網路不通,網路,北棟7樓無線網路不通,3
"無線網路 近日非常不穩定. 常突然斷線 造成會議中斷, 公司課程撥放緩慢. 很多同仁 都遇到同樣問題, 並非單一個案. 請幫忙處理.",網管,網路,電腦網路不通,無線網路不通,網路,無線網路 近日不穩定. 常突然斷線 造成會議中斷 公司課程撥放緩慢.  都遇到同樣問題 單一個案.,3
灌了Windows 7之後，網路今天都連不上,網管,網路,電腦網路不通,網路不通 (QRDC),網路,灌了windows 7之後網路都連不上,3
網路磁碟機無法連線,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路磁碟機無法連線,3
網路proxy問題 造成聯外斷斷續續 根本無法工作 嚴重影響進度!  請協助盡快解決...,網管,網路,電腦網路不通,網路不通 (Taipei),網路,網路proxy問題 造成聯外斷斷續續 根本無法工作 嚴重影響進度  ..,3
QCI倉儲網路不通  分機11141QCI,網管,網路,電腦網路不通,網路不通 (TH20),網路,qci倉儲網路不通  qci,3
"無法連線staff,位置並無網路孔",網管,網路,電腦網路不通,無線網路不通,網路,無法連線staff位置網路孔,3
座位旁連公司網路的網孔  網路不通  位置: QCT Lab5,網管,網路,電腦網路不通,網路不通 (QRDC),網路,座位旁連公司網路的網孔  網路不通  位置 qct lab5,3
can''t access my Quanta,網管,網路,電腦網路不通,網路不通 (QRDC),網路,can''t access my quanta,3
user無線網路今日沒有訊號.,網管,網路,電腦網路不通,無線網路不通,網路,無線網路今日沒有訊號,3
無法通過認証,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法通過認証,3
對內對外網路皆無法連線!,網管,網路,電腦網路不通,網路不通 (QRDC),網路,對內對外網路皆無法連線,3
需重新設定網域和重灌office,網管,網路,電腦網路不通,網路不通 (QRDC),網路,需重新設定網域和重灌office,3
無法連線到公司網路，使用自己手機熱點連線OK  不過公司網域無法使用,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連線到公司網路使用熱點連線ok  公司網域,3
無法連線至nb7 Server 10.241.120.11  #16067,網管,網路,電腦網路不通,網路不通 (QRDC),網路,無法連線至nb7 server 10.241.120.11,3
user抓不到IP,網管,網路,電腦網路不通,網路不通 (QRDC),網路,抓不到ip,3
"網路每天都會有一段時間異常緩慢  已經連續三天出現同樣狀況    今日測速結果:  只連接無線staff: 272kbps.     同時連接無線Staff & 有線網路: 48kbps      需要MIS人員協助, 謝謝!!",網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路每天都會有一段時間異常緩慢  已經連續三天出現同樣狀況    今日測速  只連接無線staff 272kbps.     連接無線staff  有線網路 48kbps      需要mis人員協助,3
"port shutdown : c489,d26,  連絡:#13204",網管,網路,電腦網路不通,網路不通 (QRDC),網路,port shutdown  c489d26,3
網路不通。下ipconfig時，只能取得ip，Getway及dns其他網路資訊皆無法取得。,網管,網路,電腦網路不通,網路不通 (QRDC),網路,網路不通下ipconfig時只能取得ipgetway及dns網路資訊皆無法取得,3
"座位網路孔疑似故障,拔網路線再插回出現驗證訊息,無法連線,需重新登出/登入網域始恢復連線  測試鄰近坐位網路孔有些無此問題,有些有",網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,座位網路孔疑似故障拔網路線再插回出現驗證訊息無法連線需重新登出/登入網域始恢復連線  測試鄰近坐位網路孔無此問題有,3
使用者網路孔號碼為D186，聯絡電話17915,網管,網路,電腦網路不通,網路不斷出現驗證訊息,網路,網路孔號碼為d186,3
