description,category_a,category_b,category_c,category_d,category,description_clean,category_target
領料單無法輸入(sap system batch number error)請將3DS29CB0060的batch number 1B建立TH10廠區,SAP-168(QCI),MM,W/H,問題解決及操作,SAP-168,領料單無法輸入sap system batch number error請將3ds29cb的batch number 1b建立th10廠區,0
user can not access disk V:,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can not access disk v,0
無法登入SAP系統  #17651,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap系統,0
"之前已透過資訊需求申請單申請General Authorization,申請User ID(第二層帳號),單號:app0004475已處理,但user沒有收到帳號及密碼",SAP-168(QCI),Basis,帳號,新申請,SAP-168,之前已透過資訊需求申請單申請general authorization申請 id第二層帳號單號app75但沒有收到帳號及密碼,0
"User表示初次使用SAP印表機,在設定上似乎有誤,無法列印,煩請協助處理.",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,表示初次使用sap印表機在設定上似乎有誤無法列印,0
SAP帳號鎖住,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號鎖住,0
CSAP26 無法login  分機11457,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap26 無法login,0
User 反應Sold to party被block，請MIS人員協助處理。分機3229,SAP-168(QCI),SD,Master Data,其它,SAP-168,sold to party被block請mis人員,0
"ZV29無法download資料,權限不足",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,zv29無法download資料權限不足,0
"user第一次使用SAP, 詢問操作問題",SAP-168(QCI),QM,其它,問題解決及操作,SAP-168,第一次使用sap 詢問,0
使用者無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
question about PO Price,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,question about po price,0
User can''t log in to SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''t log in to sap,0
無法列印資料,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印資料,0
session locked,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,session locked,0
SAP 168無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 168,0
使用者SAP帳號有問題.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號有問題,0
user一張假收假出的單子run不出來 請協助處理,SAP-168(QCI),SD,Project,Quotation,SAP-168,一張假收假出的單子run不出來,0
無法Logon SAP  ....   #12948,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法logon sap  ....,0
#11475 CITRIX 無法連上,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,citrix 無法連上,0
can''t login SAP in QCI,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,can''t login sap in qci,0
#13315  現在SAP進不去,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,現在sap進不去,0
無法登入SAP37,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap37,0
"填單時,key入project ID""PD2"",顯示無此ID",SAP-168(QCI),MM,Purchasing,Project,SAP-168,填單時key入project idpd2顯示無此id,0
168 cost center 錯誤，JS30->JE10  soldto: sag-ear001  SO#:100249629  請幫忙修改,SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,168 cost center 錯誤js30je10  soldto sagear001  so,0
"ZMBR七月份採購資料download 不下來,請求協助處理",SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,zmbr七月份採購資料download 來請求,0
無法在SAP裡直接列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法在sap裡直接列印,0
權限問題 無法登入SPA 輸入帳號密碼,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,權限問題 spa 輸入帳號密碼,0
"無法登入SAP, 出現""檔案下載""訊息, 請協助處理!",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 出現檔案下載訊息,0
maitain price after excute save  . be kick out by system .,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,maitain price after excute save  . be kick out by system,0
SAP帳號被鎖...無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號被鎖..,0
報表無法列印，以及不知如何取消列印。#11475,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,報表無法列印不知取消列印,0
"User操作ZM02要將資料轉Excel表時有問題,請協助處理",SAP-168(QCI),MM,其它,其它,SAP-168,操作zm02要將資料轉excel表時有問題,0
SAP無法登入 uer在大陸 #61617,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap uer,0
權限不足無法登入 //sapfs3vm/ 。麻煩協助處理，謝謝!! #15938,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,權限不足 //sapfs3vm/,0
使用者無法正常登入 SAP 使用，煩請協助處理。 ext 17101,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法正常登入 sap 使用,0
CSAP23無法LOGON,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap23無法logon,0
user登入後當機重新登入時無法登入(顯示已有使用者登入)#66665,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入後當機重新登入時顯示已有登入,0
download fail,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,download fail,0
168連不上，請聯絡382+13908,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,168連不上,0
"User需要手動轉入BOM表,煩請協助處理.",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,需要手動轉入bom表,0
"無法登入SAP, MY QUANTA顯示USER無權限",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap my quanta顯示無權限,0
SO CA03 Schedule line MRP問題想請問你,SAP-168(QCI),HOME,PAL,問題解決及操作詢問,SAP-168,so ca03 schedule line mrp問題想請問你,0
"CSMC user反應倉庫扣帳問題,Candy正協助處理中",SAP-168(QCI),MM,W/H,問題解決及操作,SAP-168,csmc 倉庫扣帳問題candy正中,0
168上開領料單 無法列印 可是同事是可以的 請協助設定,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,168上開領料單 無法列印 是可以的 設定,0
"user跑168領料時,出現錯誤無法進行操作",SAP-168(QCI),MM,其它,領退料問題,SAP-168,跑168領料時無法進行操作,0
無ZMPV的權限,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,無zmpv的權限,0
SAP登入帳號密碼遺失.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap登入帳號密碼遺失,0
"user 想要查詢去年度的領退料情況,但查詢上有問題,需要協助",SAP-168(QCI),MM,其它,領退料問題,SAP-168,想去年度的領退料情況但上有問題需要協助,0
想詢問如何安裝sap   分機：66170,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝sap,0
"sap login不進去,上次登入是上禮拜五",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap login不進去上次登入是五,0
想要詢問SAP 授權的帳號問題。分機：11496,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問sap 授權的帳號問題,0
user跑ZV14開SO 想詢問 ZPAO相關問題,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,跑zv14開so  zpao相關問題,0
"登 入主機 : CTRIX SAP  31  登入QCI  帳號: 97041422  輸入帳號密碼, 連線時出現系統忙線訊息,無法登入  早上還可以,直到下午六七點後才發現錯誤訊息  分機:17125",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登 入主機  ctrix sap  31  登入qci  帳號   輸入帳號密碼 連線時出現系統忙線訊息  早上還可以下午六七點後才發現錯誤訊息,0
"無法使用舊Cost center,",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,舊cost center,0
SAP318無法登入 顯示被lock,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap318 顯示被lock,0
分機12299 CSAP21LOGOIN FAIL,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csap21logoin fail,0
zn93到208的單位帶錯   #5276,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,zn93到208的單位帶錯,0
user需安裝軟體,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,需安裝軟體,0
要設定列印,SAP-168(QCI),Basis,印表機,設定,SAP-168,要設定列印,0
SAP登入有問題,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap登入有問題,0
PO無法刪除，請幫忙處理，使用者電話為0910208276，謝謝!!,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,po無法刪除,0
進入內部應用系統點選csap27無法進入sap使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,進入內部應用系統點選csap27sap使用,0
Account can not login 分機17009,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,account can not login,0
新增citrix帳號,SAP-168(QCI),Basis,帳號,新申請,SAP-168,新增citrix帳號,0
user申請SAP權限,SAP-168(QCI),Basis,帳號,新申請,SAP-168,申請sap權限,0
在VA02中輸入credit memo 時出現錯誤訊息:credit control error 8100 has not been define,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,在va02中輸入credit memo 時訊息credit control error  has not been define,0
user反應無法登入sap系統。#11272,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap系統,0
"使用者欲登入CSAP37, 但連線後就停止不動, 請協助處理!",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,欲登入csap37 但連線後就停止不動,0
"SAP之前登入可以使用的選項,現在不行使用",SAP-168(QCI),QM,其它,問題解決及操作,SAP-168,sap之前登入可以使用的選項現在不行使用,0
user反映說SAP無法登入使用，會斷斷續續的,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap使用會斷斷續續的,0
Citrix有問題無法使用。出現錯誤畫面：Cannot loac the Citrix ICA Client divers.#12318,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,citrix有問題畫面cannot loac the citrix ica client divers,0
無法列印領料單,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印領料單,0
報表列印成亂碼,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,報表列印成亂碼,0
SAP 連線問題#17989,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 連線問題,0
user有ZMPK 建價相關問題 請協助解決,SAP-168(QCI),MM,其它,其它,SAP-168,有zmpk 建價相關問題,0
SAP Logon40無法登入  分機: 17021,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap logon40,0
User Bom操作有問題，Excel無法Download  T code-ZV33,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,bom操作有問題excel無法download  t codezv33,0
密碼輸入錯誤被鎖住  請協助幫忙,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,密碼輸入錯誤被鎖住  幫忙,0
CSAP31無法連線,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap31無法連線,0
"跑完Cost BOM後, 出現無法開啓檔案, 然後出現ERROR的錯誤訊息",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,跑完cost bom後 出現無法開啓檔案 的錯誤訊息,0
在家裡登入vpn之後，無法使用sap   #15362,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在家裡登入vpn之後sap,0
"鍵入sold-tto party(win-amf2)後按新增即出現錯誤無法新增,分機:3220",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,鍵入soldtto partywinamf2後按新增即無法新增,0
"USER操作ZB34,不小先已先轉檔,無法再修改數量,煩請Jim協助處理",SAP-168(QCI),QM,其它,問題解決及操作,SAP-168,操作zb34不小先已先轉檔無法再數量jim,0
Dell   TDS操作有錯誤訊息. User 人在大陸分機 #25693,SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,dell   tds操作有錯誤訊息.,0
"帳號多人共用, 218 密碼使用ok, 相同密碼318 無法登入 (New QCA QCN QCH QCG QCB)  煩請協助重設318 密碼, TKS  共用工號: 10008069 陳國龍",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號多人共用 218 密碼使用ok 相同密碼318  new qca qcn qch qcg qcb  協助重設318 密碼 tks  共用  陳國龍,0
登入SAP 168 輸入rd10/genius之後就進入第二層認證  輸入自己的工號跟密碼之後 出現  E: Entry is too long for the field.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入sap 168 輸入rd10/genius之後就進入第二層認證  輸入的跟密碼之後 出現  e entry is too long for the field,0
Delivery number issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,delivery number,0
無法login server,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法login server,0
詢問設定sap folder 權限的問題  #18231,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,詢問設定sap folder 權限的問題,0
"168權限被lock, 請求解開",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,168權限被lock 請求解開,0
User 反應ZMFW扣帳出現問題.,SAP-168(QCI),SD,Project,Sub PO,SAP-168,zmfw扣帳出現問題,0
user忘記密碼  (緊急),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,忘記密碼  緊急,0
無法login進SAP系統,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法login進sap系統,0
最近使用sap 27 經常無法登入 mvpn : 15412,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,使用sap 27,0
"欲新增SAP帳號, 詢問如何操作, #15732",SAP-168(QCI),Basis,帳號,新申請,SAP-168,欲新增sap帳號 詢問,0
"欲申請318權限, 詢問如何申請, 請協助處理",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,欲申請318權限 詢問,0
#12755 logon SAP時 按下enter鍵或其他鍵都會發出很大聲的嗶嗶警示音，想詢問是否有取消的方法,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,logon sap時 按下enter鍵或鍵都會發出很大聲的嗶嗶警示音是否有取消的方法,0
無法LOGON SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
"user 換新電腦, OS 是 Windows7, 就無法透過網路打開 citrix client (#12904)",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,換新電腦 os 是 windows7 就無法透過網路打開 citrix client,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
can''t find SAP icon on Quanta EIP,SAP-168(QCI),Basis,帳號,新申請,SAP-168,can''t find sap icon on quanta eip,0
user反映無法login SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法login sap,0
one shipment with multiple third party,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,one spment with multiple trd party,0
SAP無法連接 進168,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap無法連接 進168,0
SAP安裝有問題,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,sap安裝有問題,0
"user反應其帳號被lock住了,要請我們MIS協助其處理,分機5477",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,其帳號被lock住了要請mis,0
sap the secord level logon fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap the secord level logon fail,0
"SAP無法選擇下一個畫面,請協助",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap下一個畫面,0
SAP進不去。#11664,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap進不去,0
詢問  CSAP36 權限如何申請,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問  csap36 權限,0
"user反應在操作使用CSAP32時,系統會出現無回應的狀態,無法正常使用~煩請協助處理,謝謝!! #13820",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在操作使用csap32時系統會出現無回應的狀態無法正常使用,0
168   輸入ZBEI時  顯示Err 601  聯絡分機 13346,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,168   輸入zbei時  顯示err 601,0
MBU user(#18263)有狀況需請MIS協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,mbu 有狀況需請mis,0
SAP Print 設定 #15616,SAP-168(QCI),Basis,印表機,設定,SAP-168,sap print 設定,0
SAP更新之後無法登入 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap更新之後,0
安裝SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝sap,0
user 92031703.91072209 無法登入CSAP26    #11457,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,. csap26,0
SAP 168無法連線,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 168無法連線,0
印表機無法列印SAP文件,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,印表機無法列印sap文件,0
SAP Account 申請,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap account 申請,0
請協助增設印表機  聯絡電話: 17613,SAP-168(QCI),Basis,印表機,設定,SAP-168,增設印表機,0
SAP33 無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap33,0
QSA1 印表機無法列印 請協助處理,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,qsa1 印表機無法列印,0
無法登入SAP 168,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap 168,0
新進人員須開通權限,SAP-168(QCI),Basis,帳號,新申請,SAP-168,新進人員須開通權限,0
無法登入168系統,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,168系統,0
"舊部門原先使用 sap 34,  新部門使用sap35, 但法登入sap35  若用 sap 34 則無法登入 新部門所給的帳號,",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,舊部門原先使用 sap 34  新部門使用sap35 但法登入sap35  若用 sap 34 則 新部門所給的帳號,0
權限不足，尋求協助。　#16222,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,權限不足尋求協助,0
申請SAP帳號 #18865,SAP-168(QCI),Basis,帳號,新申請,SAP-168,申請sap帳號,0
進myquanta 點內部應用系統要進sap 出現無法顯示網頁 今天早上都還可以上的 請協助檢查設定,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,進myquanta 點內部應用系統要進sap 出現無法顯示網頁 早上都還可以上的 檢查設定,0
"USER反應說有一個料號被MISPP給LOCK住,料號是ejm2zzzwiw4,請幫忙其處理,分機1130",SAP-168(QCI),MM,其它,領退料問題,SAP-168,有一個料號被mispp給lock住料號是ejm2zzzwiw4,0
#12988  幫新人申請帳號,SAP-168(QCI),Basis,帳號,新申請,SAP-168,幫新人申請帳號,0
該user反應執行ZMD5很慢...v,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,該執行zmd5很慢...v,0
會計單位 USER反應CSAP26無法登入使用#11407,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,會計單位 csap26使用,0
#11411  SAP帳號忘記登出，再登入結果被鎖住，無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號忘記登出再登入被鎖住,0
user 反應無法login SAP 分機#11665,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法login sap,0
"user 勾BOM Process詢問,請與user連繫.",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,勾bom process詢問,0
分機：(381)11421 問題 無法登入SAP系統，請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,問題 sap系統,0
"QSMC 產銷User(#382 13551)想請教關於放量的問題,煩請協助處理",SAP-168(QCI),MM,其它,其它,SAP-168,產銷 想請教的問題,0
sap 無法login  分機:15248,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 無法login,0
User想申請VNC線上教學SD Module.,SAP-168(QCI),SD,其它,教育訓練,SAP-168,想申請vnc線上教學sd module,0
sap logon issue,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap logon,0
使用共同帳號95072403無法登入SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用共同帳號sap,0
wonder if can transfer the account of previous user to another user. please reply to this person.,SAP-168(QCI),Basis,帳號,新申請,SAP-168,wonder if can transfer the account of previous  to another . please reply to ts person,0
無法login SAP.  分機11415,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法login sap.,0
二層式帳號登入有問題,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,二層式帳號登入有問題,0
User反應無法登入168.268.318，請幫忙處理，謝謝！,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,168.268.318,0
csap23無法login 分機18495,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap23無法login,0
詢問SAP 印表機代碼,SAP-168(QCI),Basis,印表機,設定,SAP-168,詢問sap 印表機代碼,0
"使用者無法登入SAP系統, 請協助處理!",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap系統,0
"USER反應有個JOB程式有問題,煩請Charles協助處理.#26077",SAP-168(QCI),PP,其它,SCITS,SAP-168,有個job程式有問題charles,0
"資料透過FTP上傳,但是沒有寫到Home",SAP-168(QCI),HOME,KEN,問題解決及操作詢問,SAP-168,資料透過ftp上傳沒有寫到home,0
無法安裝sap。18636,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,無法安裝sap,0
User想問關於權限的問題,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,想問權限的問題,0
"CSAP22 太慢,要開Delivery 急件",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,csap22 太慢要開delivery,0
SAP無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印,0
PLM系統問題,SAP-168(QCI),PP,其它,問題詢問及操作,SAP-168,plm系統問題,0
po裡的zapr有問題 #13624,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,po裡的zapr有問題,0
SAP舊系統無法進入查資料,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap舊系統查資料,0
無法連線CSAP21 #18281,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法連線csap21,0
"USER反應說無法LOGIN SAP 168,分機15810",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法login sap 168,0
sap 帳號無法登入 #11475,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap 帳號,0
諮詢如何安裝SAP軟體  #15927,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,諮詢安裝sap軟體,0
無法登入SAP，顯示”若要連線到遠端電腦必須要有使用者權限”,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,sap顯示”若要連線到遠端電腦要有權限”,0
PC09-B033,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,pc09b033,0
因調部門在myquanta網頁登入要從原來的csap23-->csap21,SAP-168(QCI),Basis,帳號,新申請,SAP-168,因調部門在myquanta網頁登入要從原來的csap23csap21,0
"SAP Key上Password會登出 ,   無法使用, 請協助處理  Ext:12651",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap key上password會登出,0
SAP無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印,0
CSP21帳號無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csp21帳號,0
"無法logon SAP-168,分機:38226059",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap168,0
無使用CSAP22的權限   #18910,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,無使用csap22的權限,0
ecn問題,SAP-168(QCI),PP,ECN,ECN 未同步QSMC,SAP-168,ecn問題,0
"SAP25,  帳號:BY-TWB1  密碼 :12345678  #12026",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap25  帳號bytwb1  密碼,0
"離職人員的帳號已停用, 想要移轉再使用  #11532",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,離職人員的帳號已停用 移轉再使用,0
PO被luck,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,po被luck,0
Zv17 fail to print out,SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,zv17 fail to print out,0
MyQuanta 中無Sap Login icon,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,myquanta 中無sap login icon,0
登入時出現錯誤訊息 (#15899),SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入時訊息,0
USER CAN''T LOGON SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''t logon sap,0
"sap無法列印,user非常緊急請優先處理 分機:66665",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印緊急請優,0
citrix畫面沒有登入SAP的選項（第一次登入設定）,SAP-168(QCI),Basis,帳號,新申請,SAP-168,citrix畫面沒有登入sap的選項第一次登入設定,0
分機17571(CSAP36),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap36,0
"We need to create CR in 168, please help advise w/c billing document # we need to put on the blank space",SAP-168(QCI),SD,Master Data,Return/Reverse order type,SAP-168,we need to create cr in 168 please help advise w/c billing document  we need to put on the blank space,0
需開放sap34權限  EXT:17831,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,需開放sap34權限,0
can''''t logon SAP EXT 218028,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''''t logon sap,0
使用97062317登入會發生閃退的情況,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用登入會發生閃退的情況,0
"ET BU的USER需要一個Invoice&Packing list的巨集安裝的SOP,煩請與USER聯絡協助處理.",SAP-168(QCI),SD,其它,Install 巨集,SAP-168,et bu的需要一個invoicepacking list的巨集安裝的sop與,0
CSAP33連不上,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap33連不上,0
user說cost center 12/1已經修改了  但sap cost cnter 並未更新,SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,cost center 12/1已經了  但sap cost cnter 並未更新,0
分機11670 SAP 第二層帳號無法Logon,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap 第二層帳號無法logon,0
執行程式很慢,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,執行程式很慢,0
"無法登入CSAP21, 請協助處理",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csap21,0
使用者反應要將所需SAP庫存報表upload上QRDCFS02時發生權限不足請協助處理聯絡電話#13622,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,要將所需sap庫存報表upload上qrdcfs02時發生權限不足,0
"Login SAP 時下方出現多icon,且無法Login 一般",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,login sap 時下方出現多icon且無法login,0
"citrix執行時無法完成,請打216566",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,citrix執行時無法完成6,0
詢問開sap帳號事宜。分機：16727,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問開sap帳號事宜,0
安裝SAP有問題，分機12777,SAP-168(QCI),Basis,帳號,新申請,SAP-168,安裝sap有問題,0
"user反應使用BPM系統裡的Customer Data 有表單資料與原始資料不符情形,需要做修改,煩請相關同仁協助處理.",SAP-168(QCI),SD,Master Data,Customer Code Create,SAP-168,使用bpm系統裡的customer data 有表單資料與原始資料不符情形需要做相關,0
"SAP帳號登入出現1/30到期的提示,請問該如何解決 (帳號94120512)  分機18961",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號登入出現1/30到期的提示 帳號,0
"無法登入SAP帳號,沒法工作",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號沒法工作,0
尋問SAP 34Account 相關問題. 因新人剛報到但登不進去想尋問一下.   EXT:13432,SAP-168(QCI),Basis,帳號,新申請,SAP-168,尋問sap 34account 相關問題. 因新人剛報到但登不進去想尋問一下.,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
user重新upload後就無法登入SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,重新upload後就sap,0
ex:7138 無法連線,SAP-168(QCI),HOME,KEN,問題解決及操作詢問,SAP-168,ex 無法連線,0
SAP進不去(出現Error88),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap進不去88,0
BOM表(ZV29I)跑不出來請協助處理.  Ext:15987,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,bom表zv29i跑不出來.,0
