description,category_a,category_b,category_c,category_d,category,description_clean,category_target
#15623  電腦有裝了office scan 想移除,網管,作業系統與印表機,軟體問題,軟體移除問題,其他,電腦有裝了office scan 想移除,2
電腦密碼過期，由於當事人今天請假，委託同事處理，請聯絡分機15685,網管,作業系統與印表機,作業系統問題,密碼過期,其他,電腦密碼過期 當事人請假 委託同事 請,2
MVPN 有問題 888不work,網管,作業系統與印表機,其它,其他事項,其他,有問題 888不work,2
電腦中的Windows Update無法自動Update.,網管,作業系統與印表機,其它,其他事項,其他,電腦中的Windows Update無法自動Update,2
"Dear Sir,    目前在大陸QSMC 出差, 出差時已有勾選, Lync 升級成桌機使用, 但目前OCS無法使用電話功能, 還請協助,感謝~",網管,商務用Skype,無法打電話,無法打電話,其他,Sir      出差  出差時已有勾選  Lync 升級成使用  但目前OCS無法使用功能  還請協助,2
電腦換了主機板，跳出要認證金鑰。,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,電腦換了主機板 跳出要認證金鑰,2
"印表機檔案卡住無法打印,需要協助刪除印表機中的檔案(ES_Annier)   #381-12988",網管,作業系統與印表機,印表機問題,印表機故障,其他,印表機檔案卡住無法打印 需要協助刪除印表機中的檔案 ES_Annier,2
微軟office認證一直無法通過，請協助處理,網管,作業系統與印表機,其它,其他事項,其他,微軟office認證無法,2
開啟IE之後一直在等待的狀態 無法瀏覽網頁 請協助檢查是否需要重新安裝IE #11590,網管,作業系統與印表機,其它,其他事項,其他,開啟IE之後在等待的狀態 無法瀏覽網頁 請協助檢查是否需要重新安裝IE,2
"需要連到外部FTP, 申請使用FTP",網管,檔案共用或FTP,FTP連線與上下載,無法連到外部FTP,其他,需要連到外部FTP  申請使用FTP,2
"QCO裡的商務Skype無法回覆訊息給海外(QSMC, CSMC)同事",網管,商務用Skype,其他問題,其他問題,其他,QCO裡的商務Skype無法回覆訊息給海外   CSMC 同事,2
想安裝Windows 10 需請MIS協助,網管,作業系統與印表機,其它,其他事項,其他,想安裝Windows 10 需協助,2
Pro/Engineer軟體異常無法解決，想要透過重新安裝作業系統檢查是否可以修正。,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,Pro/Engineer軟體異常無法 透過重新安裝作業系統檢查是否可以修正,2
安裝Win 7 64bit後無法使用 D Base 軟體  分機：15649,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,安裝Win64bit後無法使用 D Base 軟體,2
"無法在本機端編輯部門文件，且顯示"" ''Edit Document'' requires a Windows SharePoint Services-compatible application and Microsoft Internet Explorer 6.0 or greater."" 訊息。 IE版本為IE9 (9.0.8.112.16421 64位元版本)",網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,無法在本機端編輯部門文件 且顯示  ''Edit Document'' requires a Windows SharePoint Services compatible application and Microsoft Internet Explorer 6.0 or greater.  訊息  IE版本為IE9  9.0.8.112. 64位元版本,2
"電腦密碼過期無法登入,其本人出差大陸,其聯絡電話:18580111810",網管,作業系統與印表機,作業系統問題,密碼過期,其他,電腦密碼過期無法登入 其出差 其,2
使用者反映BPM網站被防毒軟體阻擋，顯示惡意的網站,網管,電腦防毒,電腦病毒,電腦中毒,其他,反映BPM網站被防毒軟體阻擋 顯示惡意的網站,2
想要升級LYNC最新版本，15488,網管,商務用Skype,其他問題,其他問題,其他,升級LYNC最新版本,2
office 2010 Project 需要使用英文版，該如何修改? 需重新安裝或是有Package可更新?,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,office 2010 Project 需要使用英文版 該修改  需重新安裝有Package可更新,2
無法開啟BPM系統網頁,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,無法開啟BPM系統網頁,2
#12373  工作機一直出現Proxy要輸入帳號密碼,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,工作機出現Proxy要輸入帳號密碼,2
公司教育訓練影片沒辦法觀看,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,公司教育訓練影片沒辦法觀看,2
借用NB1的部門印表機，須設定與檢查權限。（印表機名稱：NB1-HP 8150）分機：16520,網管,作業系統與印表機,印表機問題,印表機無法列印,其他,借用NB1的部門印表機 須設定與檢查權限  印表機名稱 NB1 HP 8150,2
"該部門印表機, 列印時出現異常訊息, 無法列印 ( MID2-5200 )  分機: 16180",網管,作業系統與印表機,印表機問題,印表機無法列印,其他,該部門印表機  列印時出現異常訊息  無法列印   MID2 5200,2
"windows update時有錯誤, 無法進行更新  分機:13079",網管,作業系統與印表機,其它,其他事項,其他,windows update時有錯誤  無法進行更新,2
MRO系統操作上有問題,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,MRO系統操作上有問題,2
user 電腦約每隔一兩天就會與網域失去信任關係~,網管,作業系統與印表機,其它,其他事項,其他,電腦約每隔一兩天就會與網域失去信任關係,2
office一直出現漏斗讀取的狀況，並且整個像當機一樣。需要重開安裝office。分機：15131,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,office出現漏斗讀取的狀況 整個像當機 需要重開安裝office,2
user反應第二台電腦需新增帳號,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,第二台電腦需新增帳號,2
"分機18827，開機出現""未安裝TCP/IP網路傳輸""，登安全模式才能上網",網管,作業系統與印表機,作業系統問題,電腦無法登入,其他,開機出現 未安裝TCP/IP網路傳輸  登安全模式上網,2
"電腦要重灌, 人在新竹的廣達研究院, 電腦在桃園龜山同事那邊, 同事的聯絡電話#15397 ,工號97011415",網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,電腦要重灌  人在新竹的廣達研究院  電腦在桃園龜山同事  同事的,2
"名下桌機原系統為正常安裝及使用,移至實驗室再取回使用後,目前系統顯示為盜版軟體,請協助處理.",網管,作業系統與印表機,軟體問題,軟體授權問題,其他,名下原系統為正常安裝及使用 移至實驗室再取回使用後 目前系統顯示為盜版軟體,2
AGILE  無法上傳文件,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,AGILE  無法上傳文件,2
安裝proE後無法正常開啟。  分機：18766,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,安裝proE後無法正常開啟,2
客人FTP無法做連線  ext:16194,網管,檔案共用或FTP,FTP連線與上下載,無法連到公司內部FTP,其他,客人FTP無法做連線,2
您好~我這幾天一直收到(Web_Notice@quantatw.com)win10x64的這封mail，但我的作業系統是win7的  請幫忙協助處理  謝謝,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,我這幾天收到  win10x64的這封mail 但我的作業系統是win7的  請幫忙,2
"工作電腦的時間會越來越慢, 請幫忙是否可以確認是甚麼問題造成, 謝謝",網管,作業系統與印表機,其它,其他事項,其他,工作電腦的時間會越來越慢  請幫忙是否可以是問題造成,2
客人網頁無法登入，出現錯誤訊息,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,客人網頁無法登入 出現錯誤訊息,2
OCS無法自動存取對話記錄,網管,商務用Skype,其他問題,其他問題,其他,OCS無法自動存取對話記錄,2
想申請使用office軟體,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,想申請使用office軟體,2
"OfficeScan 頻出現發現病毒的訊息, 但無法描述得知為何造成, 請協助處理, 謝謝",網管,電腦防毒,電腦病毒,電腦中毒,其他,OfficeScan 頻出現發現病毒的訊息  但無法描述得知造成,2
"因為工作業務需求...麻煩幫我把""PT06 C438""孔位的設定更改至""PF07 C103""...謝謝~~",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,工作業務需求...幫我把 PT06 C438 孔位的設定更改至 PF07 C103 ...,2
電腦軟體更新停滯 其他軟體 (如 outlook) 變得極慢 CPU 一直吃 100%,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,電腦軟體更新停滯 軟體  如 outlook  變得極慢 CPU 吃 100%,2
"開關機速度變很慢, 新增資料夾很久才會有反應  分機: 17930",網管,電腦防毒,電腦病毒,電腦中毒,其他,開關機速度變很慢  新增資料夾很久才會有反應,2
"有搜尋到辦公室列表機,但無法連線列印",網管,作業系統與印表機,印表機問題,印表機無法列印,其他,有搜尋到辦公室列表機 但無法連線列印,2
EXCEL 跑函數、關檔案速度越來越慢，卡很久,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,EXCEL 跑函數 關檔案速度越來越慢 卡很久,2
自行透過公司網域內安裝Win10，詢問IT同仁作業系統版本為RS3 OR RS4，好選擇正確驅動程式安裝。,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,自行透過公司網域內安裝Win10 詢問IT同仁作業系統版本為RS3 OR RS4 好選擇正確驅動程式安裝,2
公司新出貨nb 沒有音效設定  聯絡人#11630,網管,作業系統與印表機,其它,其他事項,其他,公司新出貨nb 沒有音效設定  人,2
office 2010無法安裝於XP SP2上。#12780,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,office 2010無法安裝於XP SP2上,2
"加入線上會議時無法看到分享方的共用螢幕資訊，並顯示字樣 (發生網路問題,共用無法連線，請稍後再試)  請幫忙確認及解決是否為Lync本身問題或是網路問題",網管,商務用Skype,其他問題,其他問題,其他,加入線上會議時無法看到分享方的共用螢幕資訊 並顯示字樣  發生網路問題 共用無法連線 請稍後再試   及是否為Lync問題網路問題,2
OfficeScan無法更新。,網管,電腦防毒,防毒軟體操作,其他防毒相關,其他,OfficeScan無法更新,2
問題: 密碼遺忘，需要幫忙重設  聯絡方式:213671,網管,作業系統與印表機,作業系統問題,密碼遺忘,其他,密碼遺忘 需要幫忙重設,2
連絡電話:16425  問題描述:位於 //QRDCssf01/ 內的msn離線安裝版 無法使用，請協助處理。,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,問題描述 位於 //QRDCssf01/ 內的msn離線安裝版 無法使用,2
OCS交談記錄在10/24之後 就都沒有自動儲存到outlook 的 [交談記錄]  OS: WIN10,網管,商務用Skype,其他問題,其他問題,其他,OCS交談記錄在10/24之後 就都沒有自動儲存到outlook 的  交談記錄   OS  WIN10,2
EXT:15436  新進同仁無法登入OCS,網管,商務用Skype,無法登入,無法登入,其他,新進同仁無法登入OCS,2
"啟動outlook, 檔案總管, email, ocs等程式整個畫面會 往右 跑出螢慕外, 導致看不見無法操作  但開啟PRO/E IE等程式則不會  滑塊鼠標always可以移出螢慕右邊界  上星期發生過, 按過Fn+F4 (功能Zzz)再Ctrl+Alt+Del 可回復正常,  昨天還OK, 今早就不行了  重新開機也不行, 請幫忙解決問題, 謝謝  outlook and email現在可透過將鼠標移到機器螢慕右邊外側拉回來螢慕中",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,啟動outlook  檔案總管    ocs等程式整個畫面會 往右 跑出螢慕外  導致看不見無法操作  但開啟PRO/E IE等程式則  滑塊鼠標always可以移出螢慕右邊界  發生過  按過Fn F4  功能Zzz 再Ctrl Alt Del 可回復正常   還OK  今早就不行了  重新開機也不行      outlook and 現在可透過將鼠標移到機器螢慕右邊外側拉回來螢慕中,2
分機16767，有加客人Lync，但是最近無法顯示客人的Lync狀態，公司內部同仁的有顯示,網管,商務用Skype,其他問題,其他問題,其他,有加客人Lync 無法顯示客人的Lync狀態 公司內部同仁的有顯示,2
無法從供應商那裡下載軟體,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,無法從供應商下載軟體,2
無法登入Web Mail  分機：17867,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,無法登入Web Mail,2
欲安裝 linux ，光碟機似乎無法正常讀取安裝。 ext 12316,網管,作業系統與印表機,其它,其他事項,其他,欲安裝 linux  光碟機似乎無法正常讀取安裝,2
"user反應已於 1月5日送出軟體申請單,想了解目前申請狀況, #17303",網管,作業系統與印表機,軟體問題,軟體授權問題,其他,已於 1月5日送出軟體申請單 想瞭解目前申請狀況,2
"作業系统與Office衝突,想重灌OS",網管,作業系統與印表機,其它,其他事項,其他,作業系統與Office衝突 想重灌OS,2
無法上傳檔案到外部主機13.251.56.190，連接埠990，此主機是ZT公司所有，用來傳輸new released BIOS。,網管,檔案共用或FTP,FTP連線與上下載,無法連到外部FTP,其他,無法上傳檔案到外部主機13.251.56.190 連接埠990 此主機是ZT公司所有 用來傳輸new released BIOS,2
1. svchost.exe發生錯誤 or 造成記憶體無法讀取寫入 or 嚴重佔用記憶體資源100%  2. 無法開啟Excel2003  3. 無法偵測188號生產大樓無線網路  4. 在有線上網情況下，如果網路線重插或登出再登入就無法上網,網管,作業系統與印表機,作業系統問題,系統出現錯誤碼,其他,1. svchost.exe發生錯誤 or 造成記憶體無法讀取寫入 or 嚴重佔用記憶體資源100%  2. 無法開啟Excel2003  3. 無法偵測188號生產大樓無線網路  4. 在有線上網情況下 網路線重插或登出再登入就無法上網,2
換新的印表機，要申請IP位址  分機：15248,網管,作業系統與印表機,印表機問題,印表機故障,其他,換新的印表機 要申請IP位址,2
Lync 2015之前可以設定CON-CALL，但現在找不到選項可以設定。分機：15090,網管,商務用Skype,58000會議問題,無法加入會議,其他,Lync 2015之前可以設定CON CALL 但現在找不到選項可以設定,2
"SIT FTP Server, 供HP存取資料, 上週開始HP突然無法連入FTP.(由內部連入正常)  外部IP 是 210.61.111.215，廣達內部IP是 10.241.144.7",網管,檔案共用或FTP,FTP連線與上下載,無法連到公司內部FTP,其他,SIT FTP Server  供HP存取資料  上週HP突然無法連入FTP. 由內部連入正常   外部IP 是 210.61.111.215 廣達內部IP是 10.241.144.7,2
在廠商或家裡無法連結lync  #12384,網管,商務用Skype,無法登入,無法登入,其他,在廠商或家裡無法連結lync,2
硬碟損毀，是否能救回硬碟內之重要資料 #13728,網管,作業系統與印表機,其它,其他事項,其他,硬碟損毀 是否能救回硬碟內之重要資料,2
"從11/7開始，Lync(OCS) 交談記錄無法被儲存下來。在Lync的交談和Outlook的交談記錄資料表裡都找不到交談記錄。  在Lync\交談下點選""在outlook中檢視更多""，會有一訊息視窗跳出，寫著：""您的Outlook設定未正確設定。請與支援小組連絡，並提供這項資訊。""    請協助處理。謝謝！",網管,商務用Skype,其他問題,其他問題,其他,從11/7 Lync OCS  交談記錄無法被儲存下來 在Lync的交談和Outlook的交談記錄資料表裡都找不到交談記錄   在Lync\交談下點選 在outlook中檢視更多  會有一訊息視窗跳出 寫著  您的Outlook設定未正確設定 支援小組 並提供這項資訊,2
"skype無法正常連線,謝謝.",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,skype無法正常連線,2
這星期電腦更新以後，我的lync對話紀錄同步到outlook裡面就晚了七天。 亦即我現在進去outlook看對話紀錄，最新的項目就只有11月初，然後每天慢慢的放出來。  我去控制台看同步作業，卻發現被鎖住，需要公司才能動作。 還請幫忙看一下。 我這系統是Win 8 謝謝。,網管,商務用Skype,其他問題,其他問題,其他,這星期電腦更新以後 我的lync對話紀錄同步到outlook裡面就晚了七天  亦即我現在進去outlook看對話紀錄 最新的項目就11月初 每天慢慢的放出來   我去控制台看同步作業 卻發現被鎖住 需要公司動作  還請幫忙看一下  我這系統是Win,2
win10 auto pcc 每次開機時都會跳出錯誤，煩請協助處理，感謝。,網管,電腦防毒,電腦病毒,電腦中毒,其他,win10 auto pcc 每次開機時都會跳出錯誤,2
SKYPE 會議 always 建立失敗 !!,網管,商務用Skype,會議與PIN碼,無法加入會議,其他,SKYPE 會議 always 建立失敗,2
"密碼到期,請幫忙變更",網管,作業系統與印表機,作業系統問題,密碼過期,其他,密碼到期 請幫忙變更,2
"Pro-E (有申請)   使用到一半  忽然 License Lost  , 許多同事也是如此, 請幫忙",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,Pro E  有申請    使用到一半   License Lost    許多同事也是  請幫忙,2
"工作用機acer 5739G 電池損壞 ,查詢是否有備料更新",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,工作用機acer 5739G 電池損壞  是否有備料更新,2
1. 因為adb某些需求，bind到相同的12345 listen port，我到服務那先把他停用後，之後就起不來了。  按啟動會跳出一些錯誤。  2. 然後google chrome也出問題了，在google chrome如果嘗試去連gmail，甚至是google search都會有問題  連不上,網管,電腦防毒,防毒軟體操作,防毒軟體變離線,其他,1. adb需求 bind到相同的 listen port 我到服務那先把他停用後 之後就起不來了   按啟動會跳出一些錯誤   2. google chrome也出問題了 在google chrome嘗試去連gmail 是google search都會有問題  連不上,2
#11143  想在電腦中安裝正式的軟體Dr.eye,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,想在電腦中安裝正式的軟體Dr.eye,2
電腦無法登入staff網路，mail無法收信，電子表單無法登入和skype無法登入狀態等等的情況，曾經操作兩次重新設定密碼無效。,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,電腦無法登入staff網路 mail無法收信 電子表單無法登入和skype無法登入狀態的情況 曾經操作兩次重新設定密碼無效,2
詢問印表機如何設定，抓不到印表機,網管,作業系統與印表機,印表機問題,印表機無法列印,其他,詢問印表機設定 抓不到印表機,2
電腦休眠後  出現此工作站和主要網域的信任關係失敗. 都需要強制關機才能進入 WIN7 畫面.,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,電腦休眠後  出現此工作站和主要網域的信任關係失敗. 都需要強制關機進入 WIN7 畫面,2
請問要如何用outlook 2016建立concall bridge?   還請協助，感恩。,網管,視訊會議設備,操作與使用問題,不會使用或操作問題,其他,請問要用outlook 2016建立concall bridge    還請協助,2
出差密碼過期，電腦無法使用,網管,作業系統與印表機,作業系統問題,密碼過期,其他,出差密碼過期 電腦無法使用,2
"上週五, 這週一及今天下午都無法用座機透過38200-撥通大陸電話號碼和華為con-call.  華為提供的電話號碼如:+8675528560388  請協助解決, 謝謝!",網管,商務用Skype,無法打電話,無法打電話,其他,上週五  這週一及下午都無法用座機透過 撥通號碼和華為con call.  華為提供的號碼如,2
live meeting 一直跳出輸入帳密  輸入後也無法使用  #11146,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,live meeting 跳出輸入帳密  輸入後也無法使用,2
"Windows安裝上有問題,他無法從BIOS設定IP網路開機(電話中跟她說明過,他BIOS說沒有這個optaion)  #17041",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,Windows安裝上有問題 他無法從BIOS設定IP網路開機 中跟她說明過 他BIOS說沒有optaion,2
"user反應,Microsft系列的軟體都會異常終止而影響作業,e.g. Microsoft Powerpoint / Outlook .etc., #17621...",網管,作業系統與印表機,其它,其他事項,其他,Microsft系列的軟體都會異常終止而影響作業 e.g. Microsoft Powerpoint / Outlook .etc.   ..,2
無法撥放廣達菁英學校課程影片，分機：16420,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,無法撥放廣達菁英學校課程影片,2
一人一機電腦使用宣導通知: 帳戶移出 AP950101590,網管,作業系統與印表機,作業系統問題,電腦帳戶移除,其他,一人一機電腦使用宣導通知  帳戶移出 AP,2
#12385  S331等附近幾間會議室，筆電都無法投影,網管,視訊會議設備,操作與使用問題,不會使用或操作問題,其他,S331等附近幾間會議室 筆電都無法投影,2
"無法安裝政府機關的軟體, 工作上會用到",網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,無法安裝政府機關的軟體  工作上會用到,2
#12998  連結Orcad license失敗，會出現「User post display not ...」,網管,作業系統與印表機,軟體問題,軟體授權問題,其他,連結Orcad license失敗 會出現「 post display not ...」,2
於outlook口找不到線上會議選單,網管,商務用Skype,58000會議問題,無法加入會議,其他,於outlook口找不到線上會議選單,2
IE打開以後頻頻跳出來安全性問題警訊。,網管,作業系統與印表機,其它,其他事項,其他,IE打開以後頻頻跳出來安全性問題警訊,2
"NB出現磁碟錯誤的訊息,目前無法開機中 #12162",網管,作業系統與印表機,其它,其他事項,其他,NB出現磁碟錯誤的訊息 目前無法開機中,2
1.OUTLOOK反應很慢 2.SKYPE一直在RUN，無法登入,網管,商務用Skype,無法登入,無法登入,其他,1.OUTLOOK反應很慢 2.SKYPE在RUN 無法登入,2
"無法從LYNC進入查詢歷史訊息紀錄，出現需要不同的登入才能連線到OUTLOOK, 但登入對話方塊已經被取消或是關閉, 昨天早上才開始不行的",網管,商務用Skype,其他問題,其他問題,其他,無法從LYNC進入歷史訊息紀錄 出現需同的登入連線到OUTLOOK  但登入對話方塊已經被取消關閉  早上才不行的,2
"目前在大陸出差而電腦密碼過期,所以無法使用電腦內許多程式  大陸聯絡手機:13681608544",網管,作業系統與印表機,作業系統問題,密碼過期,其他,而電腦密碼過期 無法使用電腦內許多程式,2
Excel使用時會出現保護無法使用,網管,作業系統與印表機,軟體問題,軟體授權問題,其他,Excel使用時會出現保護無法使用,2
#17935  Lync無法傳訊息給外部公司，但卻收的到對方傳遞的訊息。  註:  1.使用公司內網LAN。  2.昨天開始有這個情況。  3.其他同仁沒有這個問題。,網管,商務用Skype,其他問題,其他問題,其他,Lync無法傳訊息給外部公司 但卻收的到對方傳遞的訊息   註   1.使用公司內網LAN   2.有情況   3.同仁沒有問題,2
防毒軟體近來每天接近中午12點都會問要不要掃描，就算選擇要掃描，隔天還是一樣問要不要掃描。  今天查看記錄檔，發現掃描的狀態都是意外中斷，請幫忙解決，謝謝。,網管,電腦防毒,防毒軟體操作,其他防毒相關,其他,防毒軟體每天接近中午12點都會問要掃描 選擇要掃描 隔天問要掃描   查看記錄檔 發現掃描的狀態都是意外中斷,2
windows 7 32位元   無法更新作業系統,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,windows32位元   無法更新作業系統,2
變更密碼後，設定檔遺失   #16201,網管,作業系統與印表機,作業系統問題,Profiles(桌面東西)不見,其他,變更密碼後 設定檔遺失,2
電腦無法登入，昨天改過密碼，但是今天使用相同密碼後無法登入。#12128,網管,作業系統與印表機,其它,其他事項,其他,電腦無法登入 改過密碼 使用相同密碼後無法登入,2
"要透過 PXE LAN boot 安裝Windows作業系統到新的工作機時, 一開始的選項有 Win10 跟 Win7, 但當選擇要安裝Win10 後, 在輸入完 AD 後的下一個畫面卻只能選擇 Win7 SP1的選項, 所以無法安裝Win10.",網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,要透過 PXE LAN boot 安裝Windows作業系統到新的工作機時  一的選項有 Win10 跟 Win7  但當選擇要安裝Win10 後  在輸入完 AD 後的下一個畫面卻只能選擇 Win7 SP1的選項  無法安裝Win10,2
"電腦畫面出現錯誤視窗內容如下:  無法升級OfficeScan代理程式。安裝套件是從OfficeScan 伺服器建立的, 而該伺服器並不管理安裝在部電腦上的用戶端。請向您的OfficeScan 管理員報告此問題。",網管,電腦防毒,防毒軟體操作,其他防毒相關,其他,電腦畫面出現錯誤視窗內容   無法升級OfficeScan代理程式 安裝套件是從OfficeScan 伺服器建立的  而該伺服器並理安裝在部電腦上的用戶端 請向您的OfficeScan 管理員報告此問題,2
某些客戶在專案上的檔案共用需求，一直以來都要求使用Dropbox分享空間，但近日公司網路似乎限制了dropbox網域的連線，形成諸多同仁在工作需求上的困擾，這問題要如何排除呢?,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,客戶在專案上的檔案共用需求 以來都要求使用Dropbox分享空間 但近日公司網路似乎限制了dropbox網域的連線 形成諸多同仁在工作需求上的困擾 這問題要排除呢,2
"因工作需求有時需要連線redhat ftp下載測試images, 目前無法連線  ftp://partners.redhat.com/  ftp://partners.redhat.com/a166eabc5cf5df158922f9b06e5e7b21/hwcert/RHEL7/fv-images/  另因工作需求需連上redhat網站, 今天發現有連線不穩或連不上的現象, 例如底下幾個網址  https://bugzilla.redhat.com/show_bug.cgi?id=1303218  https://bugzilla.redhat.com/show_bug.cgi?id=1192823  https://access.redhat.com/management/",網管,檔案共用或FTP,FTP連線與上下載,無法連到外部FTP,其他,因工作需求有時需要連線redhat ftp下載測試images  目前無法連線  ftp //partners.redhat.com/  ftp //partners.redhat.com/a166eabc5cf5df2f9b06e5e7b21/hwcert/RHEL7/fv images/  另因工作需求需連上redhat網站  發現有連線不穩或連不上的現象  底下網址,2
"電腦重灌 Window 7 以後，不能使用投影功能, 電腦是 HP pavilion dv6000",網管,作業系統與印表機,其它,其他事項,其他,電腦重灌 Window以後 使用投影功能  電腦是 HP pavilion dv6000,2
電腦無法開機  藍底白字,網管,作業系統與印表機,其它,其他事項,其他,電腦無法開機  藍底白字,2
啟動creo3.0 後會出現藍屏  作業系統：win10  分機：18747,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,啟動creo3.0 後會出現藍屏  作業系統 win10,2
"前幾天有收到密碼變更提示, 但忘了更新, 現在無法登入",網管,作業系統與印表機,作業系統問題,密碼過期,其他,前幾天有收到密碼變更提示  但忘了更新  現在無法登入,2
分機: 19882  網路 PC12 B036無法電話功能,網管,商務用Skype,無法打電話,無法打電話,其他,網路 PC12 B036無法功能,2
PDM系統無法開啟登入,網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,PDM系統無法開啟登入,2
"需要Access 客戶端 的Seriver ,  客戶端MIS  要求我們要提供外部IP讓他們先加入信任網域.   10/17 MIS  MIS/IT Resen.Tuan 段睿森 已提供一些IP網段了  , 我們也交給客戶端去加入信任網域了,   但我這邊在Access 客戶端Server還是會出現問題   1.假如不勾選IE proxy,   login 客戶端的Server時  , 出現""您的帳號在外網訪問, 且IP要符合用戶IP綁定規則或通過專線訪問, 您的IP是 60.251.234.2 ""     我Check 是有包含在Resen 所提供的網段裡.     2. 假如把Proxy勾選起來的話 ,  則無法訪問客戶端的Server 首頁.     請問我是要請MIS幫忙看或是請客戶端看這問題呢? THANKS.     customer server:  https://gdp2.huawei.com/Windchill/ext/huawei/gdp/login/login.jsp",網管,其他,非硬體問題諮詢(硬體須改填NB檢測單),非硬體問題諮詢(硬體須改填NB檢測單),其他,需要Access 客戶端 的Seriver    客戶端MIS  要求要提供外部IP讓先加入信任網域.   10/17 MIS  MIS/IT Resen.Tuan 段睿森 已提供一些IP網段了    也交給客戶端去加入信任網域了    但我在Access 客戶端Server會出現問題   1.不勾選IE proxy    login 客戶端的Server時    出現 您的帳號在外網訪問  且IP要符合用戶IP綁定規則或專線訪問  您的IP是 60.251.234.2       我Check 是有包含在Resen 所提供的網段裡.     2. 把Proxy勾選    則無法訪問客戶端的Server 首頁.     請問我是要幫忙看請客戶端看這問題呢  .     customer server,2
PDF軟體預設用Edge開啟，無法看到備註 #12038,網管,作業系統與印表機,軟體問題,軟體安裝問題,其他,PDF軟體預設用Edge開啟 無法看到備註,2
"幫新人申請conf call 號碼  由 outlook 行事曆新增線上會議, 會有會議ID 號, 想知道如何幫新人申請會議ID",網管,商務用Skype,會議與PIN碼,無法加入會議,其他,幫新人申請conf call 號碼  由 outlook 行事曆新增線上會議  會有會議ID 號  想知道幫新人申請會議ID,2
無法遠端登入作業系統,網管,作業系統與印表機,其它,其他事項,其他,無法遠端登入作業系統,2
