description,category_a,category_b,category_c,category_d,category,description_clean,category_target
请帮忙转request no：TMPK968022--ttp--238。谢谢！,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,請幫忙轉request no TMPK2  ttp  238,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
"User(#11420)反應已有30分鐘無法logon SAP,請相關人員儘速處理. 謝謝",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,反應已有30分鐘無法logon SAP 請相關人員.,0
logon fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,logon fail,0
user帳號95091804無法logon in,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,帳號無法logon in,0
user反應登入SAP時有些功能無法使用 #11653,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,登入SAP時功能無法使用,0
user反應無法登入CSAP33.煩請協助處理 #11653,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入CSAP33.,0
想要詢問SAP 授權的帳號問題。分機：11496,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問SAP 授權的帳號問題,0
SAP 168無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 168無法登入,0
sap168 profile被lock住 請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap168 profile被lock住,0
使用共同帳號95072403無法登入SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用共同帳號無法登入SAP,0
"該user欲申請SAP帳號, 168及128都要",SAP-168(QCI),Basis,帳號,新申請,SAP-168,該欲申請SAP帳號  168及128都要,0
NB3業務用   帳號 92060219  (Sunny Yu 游采驊)   在輸入密碼後按enter視窗會自動關閉  帳號無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,NB3業務用   帳號    Sunny Yu 游採驊    在輸入密碼後按enter視窗會自動關閉  帳號無法使用,0
SAP 扣帳功能沒辦法，帳號沒辦法登入  #11147,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 扣帳功能沒辦法 帳號沒辦法登入,0
要查SIBU的SAP第一層帳號。,SAP-168(QCI),Basis,帳號,新申請,SAP-168,要查SIBU的SAP第一層帳號,0
user account無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,account無法使用,0
無法進舊268 download 資料,SAP-168(QCI),Basis,帳號,新申請,SAP-168,無法進舊268 download 資料,0
Citrix內部應用系統詢問密碼,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,Citrix內部應用系統詢問密碼,0
"會計部門,無法登入帳號,分機1141,請幫忙,謝謝!!",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,會計部門 無法登入帳號 1141 請幫忙,0
在家裡登入vpn之後，無法使用sap   #15362,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在家裡登入vpn之後 無法使用sap,0
sap168 218皆無法列印 請協助設定,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap168 218皆無法列印 請協助設定,0
zv97 can not upload ;zn34 download file 格式不符,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,zv97 can not upload  zn34 download file 格式不符,0
SAP印出空白文件，需要重新設定,SAP-168(QCI),Basis,印表機,設定,SAP-168,SAP印出空白文件 需要重新設定,0
"NB6 USER反應sap系統列印時會出現NB3的印表機,請協助修正處理 #12992",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,NB6 sap系統列印時會出現NB3的印表機 請協助修正,0
can not upload,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,can not upload,0
"想查詢2003年的客戶資料,要如何查詢?",SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,想2003年的客戶資料 要,0
User has question about retrieving price with VN26,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,has question about retrieving price with VN26,0
download BOM issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,download BOM,0
User 無法透過 Thin Client 列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法透過 Tn Client 列印,0
user 欲查詢以前QCI的delivery and SO的資料,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,欲以前QCI的delivery and SO的資料,0
sap168 298都進不去 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap168 298都進不去,0
"User反應無法經由Myquanta進入內部應用系統,系統會要求輸入登入帳密,但輸入後依然無法使用,煩請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法經由Myquanta進入內部應用系統 系統會要求輸入登入帳密 但輸入後依然無法使用,0
無法連線CSAP21 #18281,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法連線CSAP21,0
user can not access disk V:,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can not access disk V,0
"USER 無法LOGON SAP 出現ERROR. (會計部門都進不出)QCIAP4,請儘速解決.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法LOGON SAP 出現ERROR.  會計部門都進不出 QCIAP4,0
"USER無法LOGON SAP,為MSN7.5設定衝突問題,修改登錄檔後已解決",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法LOGON SAP 為MSN7.5設定衝突問題 修改登錄檔後已,0
myquanta頁面沒有可以logon的圖示與安裝cirtix的連結,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,myquanta頁面沒有可以logon的圖示與安裝cirtix的連結,0
SAP無法進入(已重開機),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP無法進入 已重開機,0
無法logon SAP  分機:18995,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
"USER無法LOGON SAP,發現為MSN7.5衝突問題,已協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法LOGON SAP 發現為MSN7.5衝突問題 已,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
執行到特定階段卡住~無法關閉,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,執行到特定階段卡住 無法關閉,0
無法登入SAP 168,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入SAP 168,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
使用者無法登入SAP系統，登入時會一直卡在正在建立連線的畫面。,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入SAP系統 登入時會卡在建立連線的畫面,0
"user反應SAP 168 跑SE16 速度很慢,其它同事也是如此,煩請相關人員協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP 168 跑SE16 速度很慢 同事也是 相關人員,0
background job 被 cancel  ----報表,SAP-168(QCI),Basis,其它,刪除Job,SAP-168,background job 被 cancel      報表,0
"user表示目前他是用ACC16的帳號去使用SAP,但是不知為何每次使用時都會去run一支報表的程式,請協助處理",SAP-168(QCI),Basis,其它,刪除Job,SAP-168,表示目前他是用ACC16的帳號去使用SAP 不知每次使用時都會去run一支報表的程式,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
Critix找部道路由...吳法login,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,Critix找部道路由...吳法login,0
"無法使用CSAP3x, 請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法使用CSAP3x,0
無法進入sap system,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法進入sap system,0
"該user反應庫存資料不正確,想請你跟他連繫,分機:1273",SAP-2X8(QSMC),MM,W/H,Authorization,SAP-2X8,該庫存資料不正確 想請你跟他連繫  1273,1
"在查詢ZM03,按確認時出現錯誤訊息,錯誤訊息為亂碼",SAP-2X8(QSMC),MM,W/H,問題解決及操作,SAP-2X8,在ZM03 出現錯誤訊息 錯誤訊息為亂碼,1
268系統warehouse無法扣帳 請協助處理,SAP-2X8(QSMC),MM,W/H,無法扣帳原因,SAP-2X8,268系統warehouse無法扣帳,1
61577 208扣到168的扣帳問題,SAP-2X8(QSMC),MM,W/H,扣帳方式,SAP-2X8,208扣到168的扣帳問題,1
user反應登入久置後，就無法登入，請幫忙處理，謝謝!,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,登入久置後 就無法登入,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
無法登入168 但是可以登入2x8 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入168 可以登入2x8,0
SAP CSAP23無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP CSAP23無法登入,0
csap23無法login 分機18495,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap23無法login,0
user 反應無法log in SAP  #18495,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法log in SAP,0
error message :無法連上Server(新進人員分機請打15950),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,error message  無法連上Server 新進人員,0
"user 換新電腦, OS 是 Windows7, 就無法透過網路打開 citrix client (#12904)",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,換新電腦  OS 是 Windows7  就無法透過網路打開 citrix client,0
"User反應CASP37無法登入,煩請協助處理 #17240",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,CASP37無法登入,0
請協助使用者安裝SAP Client,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,請協助安裝SAP Client,0
網路正常但卻無法LOGON SAP伺服器,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,網路正常但卻無法LOGON SAP伺服器,0
SAP is down,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP is down,0
SAP logon password issue forgot secord level password,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP logon password  forgot secord level password,0
SAP Citrix 無法登入  EXT:17123,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP Citrix 無法登入,0
SAP Logon40無法登入  分機: 17021,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP Logon40無法登入,0
the second level logon fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,the second level logon fail,0
User cannot log in to SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,cannot log in to SAP,0
sap無法logon 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap無法logon,0
upload後就無法登入SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,upload後就無法登入SAP,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
ZN26操作有問題，造成無法出貨，請協助處理。,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,ZN26操作有問題 造成無法出貨,0
"Printer change , How to set up",SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,Printer change   How to set up,0
"生產大樓, b1 ,  TMQ1 無法列印   ,  分機#3104",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,生產大樓  b1    TMQ1 無法列印       3104,0
down BOM down不下來,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,down BOM down來,0
T-Code : ZMMIH 無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,T Code   ZMMIH 無法列印,0
Two issue  1.SI:2006611089 couldn''t be processed Delivery & GI & Billing in 168.  2.SI:2006611043 couldn''t be processed Billing in 168.,SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,Two   1.SI  couldn''t be processed Delivery   GI   Billing in 168.  2.SI  couldn''t be processed Billing in 168,0
因工作需求必須將sap印表機設定為AS-4050,SAP-168(QCI),Basis,印表機,設定,SAP-168,因工作需求將sap印表機設定為AS 4050,0
User今天搬進QRDC，印表機PSA1 IP已改變，IP-->NB1-Sales5M，請幫忙處理，謝謝！,SAP-168(QCI),Basis,印表機,設定,SAP-168,搬進QRDC 印表機PSA1 IP已改變 IP   NB1 Sales5M,0
"印表機無法列印SAP報表,請幫忙,謝謝!  P.S.分機13216",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,印表機無法列印SAP報表 請幫忙    P.S,0
user沒辦法create delivery 請協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,沒辦法create delivery,0
"填寫退料單,有操作上的問題",SAP-168(QCI),MM,其它,領退料問題,SAP-168,填寫退料單 有操作上的問題,0
"達丰USER反應使用SAP168 ZKD9勾BOM時應該出現3個料號,但只出現一個,且是錯誤的少了一碼,先前已有類似的情形發生,煩請Charles盡快協助處理.#42650",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,達豐使用SAP168 ZKD9勾BOM時應該出現3個料號 但只出現一個 且是錯誤的少了一碼 先前已有類情形發生 Charles.,0
"user 勾BOM process 詢問,請與user連繫",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,勾BOM process 詢問 連繫,0
需要在PDM中增加BOM表資料,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,需要在PDM中增加BOM表資料,0
"USER想要了解在ZMD5下的BOM COST 裡的Current month net price這個欄位的資料是從哪裡來的,煩請相關同仁協助處理.",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,瞭解在ZMD5下的BOM COST 裡的Current month net price欄位的資料是從來的 相關同仁,0
要修改description,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,要修改description,0
"同仁反應PDM已經通過BOM的建立, 但尚未在SAP找到此BOM, 理當會自動更新, 煩請協助處理  聯絡方式: 18951",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,同仁反應PDM已經BOM的建立  但尚未在SAP找到此BOM  會自動更新,0
印表機無法列印SAP文件,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,印表機無法列印SAP文件,0
payment issue. user contact #:  11671,SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,payment .  contact,0
南棟1樓採購部SAP印表機無法列印以及SAP系統速度慢,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,南棟1樓採購部SAP印表機無法列印SAP系統速度慢,0
cost center 8100/00a0 locked for primary postings.,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,cost center 8100/00a0 locked for primary postings,0
"user反應 ZV17 列印有問題,請協助處理. #18916",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,ZV17 列印有問題 .,0
使用者在SO(已出delivery)重新更改價格後，系統出現該SO警訊訊息。,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,在SO 已出delivery 重新更改價格後 系統出現該SO警訊訊息,0
sap-32 印表機不知如何設定。分機：17729,SAP-168(QCI),Basis,印表機,設定,SAP-168,sap 32 印表機不知設定,0
"im18100-1, qrdcprt01, 11611",SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,im qrdcprt01,0
SAP 168 delivery  issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SAP 168 delivery,0
畫面一直停在remote app登不進去,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,畫面停在remote app登不進去,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
sap client setting issue,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap client setting,0
無法LOGON SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法LOGON SAP,0
"user無法登入,qsmcctclient28",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入 ctclient28,0
無法正常Logon SAP，請協助處理，謝謝～,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法正常Logon SAP,0
無法登入SAP  (急單),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入SAP   急單,0
"分機號碼:6170,sap連線設定有問題",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,號碼 6170 sap連線設定有問題,0
早上人很多時，SAP無法登入；下班時段就ok,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,早上人時 SAP無法登入 下班時段就ok,0
Cost bom 資料有誤,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,Cost bom 資料有誤,0
"跑完Cost BOM後, 出現無法開啓檔案, 然後出現ERROR的錯誤訊息",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,跑完Cost BOM後  出現無法開啓檔案  出現ERROR的錯誤訊息,0
"使用者於星期五,在168建BOM之後,無法在268顯示",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,於 在168建BOM之後 無法在268顯示,0
"成倉的user反應使用SAP168 ZV36時有兩個Shipment Number:2005605090,2005605091無法扣帳,煩請相關同仁協助處理.",SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,成倉的使用SAP168 ZV36時有兩個Spment Number  無法扣帳 相關同仁,0
Shipment 2005605090/2005605091 扣帳時發生無法扣帳issue。,SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,Spment / 扣帳時發生無法扣帳,0
168要做當月的銷退動作詢問相關問題 請協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,168要做當月的銷退動作詢問相關問題,0
不能 Key Delivery,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,Key Delivery,0
"無法設定印表機,顯示沒有權限",SAP-168(QCI),Basis,印表機,設定,SAP-168,無法設定印表機 顯示沒有權限,0
可否協助變更開立SO時部門代碼的選擇?,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,可否協助變更開立SO時部門代碼的選擇,0
ssle order 100204401在 create delivery時顯示未完成,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,ssle order 在 create delivery時顯示未完成,0
"GOB申請料號,一般申請完後半小時內就可在user的系統資料匣中看到資料,但今天上午申請的到目前都未收到任何訊息",SAP-168(QCI),MM,其它,其它,SAP-168,GOB申請料號 申請完後半小時內就可在的系統資料匣中看到資料 但上午申請的到目前都未收到訊息,0
"QSMC 產銷User(#382 13551)想請教關於放量的問題,煩請協助處理",SAP-168(QCI),MM,其它,其它,SAP-168,產銷    想請教的問題,0
SAP程式改過導致無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,SAP程式改過導致無法列印,0
sap系統資料無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap系統資料無法列印,0
Can''''t delete SO item. message:EOL material can''t create SO.,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,Can''''t delete SO item. message EOL material can''t create SO,0
printer QAC4 印到一半就不再印了,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,printer QAC4 印到一半就印了,0
"User操作ZM02要將資料轉Excel表時有問題,請協助處理",SAP-168(QCI),MM,其它,其它,SAP-168,操作ZM02要將資料轉Excel表時有問題,0
"User(#17527)反應列印領料單時,列印結果格式出現異常(昨天還可正常使用),煩請協助調整設定~",SAP-168(QCI),Basis,印表機,設定,SAP-168,反應列印領料單時 列印格式出現異常 還可正常使用  協助調整設定,0
使用者詢問是否有替代料的T-Code可查詢,SAP-168(QCI),MM,其它,其它,SAP-168,詢問是否有替代料的T Code可,0
user有ZMPK 建價相關問題 請協助解決,SAP-168(QCI),MM,其它,其它,SAP-168,有ZMPK 建價相關問題,0
"User反應""寄售""的部份有問題，請MIS人員協助解決。分機#1408",SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,寄售 的部份有問題   1408,0
SAP出貨，Batch版本無法maintain  分機:3246,SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,SAP出貨 Batch版本無法maintain   3246,0
在VA02中輸入credit memo 時出現錯誤訊息:credit control error 8100 has not been define,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,在VA02中輸入credit memo 時出現錯誤訊息 credit control error 8100 has not been define,0
"user反應做Credit memo時出現已做過的訊息,user用Delivery號碼:451911018去查詢,顯示是沒開過Credit memo,煩請相關同仁協助處理.",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,做Credit memo時出現已做過的訊息 用Delivery號碼 去 顯示是沒開過Credit memo 相關同仁,0
"USER反應使用SAP 168 ZN95,兩個Delivery Number 代不出PO,分別為:550417377,550420635,煩請相關同仁協助處理.",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,使用SAP 168 ZN95 兩個Delivery Number 代不出PO 分別為   相關同仁,0
MBU user(#18263)有狀況需請MIS協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,MBU    有狀況,0
無法列印NB4的發票,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印NB4的發票,0
ZV17 and ZV17i無法print,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,ZV17 and ZV17i無法print,0
"user反應說7月份的採購資料無法download,請協助其處理,分機3445",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,7月份的採購資料無法download  3445,0
因為該部門搬遷，印表機變更需重新設定,SAP-168(QCI),Basis,印表機,設定,SAP-168,該部門搬遷 印表機變更需重新設定,0
SO No. 0096156279 無法created Delivery ..error message:Copying is not poss.because an entry is missing in Table TVCPL: LV...請速與user 連繫.,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SO No.  無法created Delivery ..error message Copying is not poss.because an entry is missing in Table TVCPL  LV...請速與 連繫,0
"NB3業務Credit Note Form問題,使用SAP168,但是不知該用哪一個T-code,煩請相關同仁協助處理. #7136",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,NB3業務Credit Note Form問題 使用SAP168 不知該用哪一個T code 相關同仁.  7136,0
vendor code找不到,SAP-168(QCI),MM,其它,其它,SAP-168,vendor code找不到,0
"輸入sold tto party 會帶出ship party,但是現在沒有",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,輸入sold tto party 會帶出sp party 現在沒有,0
ZCR 可以開SO 但執行其他動作卻出現錯誤訊息 想詢問是否有權限限制 請協助處理,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,ZCR 可以開SO 但執行動作卻出現錯誤訊息 是否有權限限制,0
"user反應處理信用狀作業時,退料單號969在欲列印輸出時,顯示的資料為968的資料,煩請相關同仁協助處理",SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,信用狀作業時 退料單號969在欲列印輸出時 顯示的資料為968的資料 相關同仁,0
"user無法列印SAP資料,請協助其處理,位置在台北財務部,分機66675",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印SAP資料  位置在臺北財務部,0
"sap無法列印,user非常緊急請優先處理 分機:66665",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印 緊急請優,0
開SO錯誤訊息 cost center8100-bs402 locked for primary posting at this time.  Client:168,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,開SO錯誤訊息 cost center8100 bs402 locked for primary posting at ts time.  Client 168,0
"無法使用舊Cost center,",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,無法使用舊Cost center,0
ZMFW issue  Please help to handle it.,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,ZMFW   Please help to handle it,0
"Critrix 點選之後 出現 alert""csp27 - mapping client error""分機: 15922",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,Critrix 點選之後 出現 alert csp27   mapping client error,0
"User反應無法登入使用CSAP24,經詢問發現錯誤訊息為遠端連線數已達上限,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入使用CSAP24 經詢問發現錯誤訊息為遠端連線數已達上限,0
SAP 168無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP 168無法登入,0
登入sap 要由p25改為p23 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,登入sap 要由p25改為p23,0
"SAP 168 目前系統無法登入,請速處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP 168 目前系統無法登入 請速,0
MD04、ZV29查尋資料與其它人下載出來的資料不符，請協助處理謝謝。,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,MD04 ZV29查尋資料它人下載出來的資料不符,0
"無法logon SAP-168,分機:38226059",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP 168,0
"user要使用ctrix登入sap,但30/31/32無法登入  user以前沒有登入過sap  分機13062",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,要使用ctrix登入sap 但30/31/32無法登入  以前沒有登入過sap,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
user不知道如何操作SAP存檔,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,不知道操作SAP存檔,0
"User反應使用Citrix登入CSAP17時會跳出Windows登入視窗,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,使用Citrix登入CSAP17時會跳出Windows登入視窗,0
"SAP無ServerList,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP無ServerList,0
"可以logon,但是perfomance不好.",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,可以logon perfomance不好,0
SAP SO 帶不出價錢  分機12631,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,SAP SO 帶不出價錢,0
"User反應在168 Creat 單號:100816662,在使用ZN93做218 SO轉換時~系統會發生ERROR~無法完成作業~煩請協助處理.",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,在168 Creat 單號  在使用ZN93做218 SO轉換時 系統會發生ERROR 無法完成作業,0
292無法退料--採購無建價,SAP-168(QCI),MM,其它,領退料問題,SAP-168,292無法退料  採購無建價,0
QAC3 內的資料for 帳號ACC02的資料要刪除.,SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,QAC3 內的資料for 帳號ACC02的資料要刪除,0
"user 想要查詢去年度的領退料情況,但查詢上有問題,需要協助",SAP-168(QCI),MM,其它,領退料問題,SAP-168,想去年度的領退料情況 但上有問題 需要協助,0
"QCA MIS提出SAP168 Printing有問題,無法列印,分機:1301",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,QCA MIS提出SAP168 Printing有問題 無法列印  1301,0
想由SAP系統中查出誰亂印資料,SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,想由SAP系統中查出誰亂印資料,0
T-code:JV29  系統顯示沒有被授權,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,T code JV29  系統顯示沒有被授權,0
SO下完整後 cannot create delivery 請協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SO下完整後 cannot create delivery,0
印表機設定跑掉無法列印,SAP-168(QCI),Basis,印表機,設定,SAP-168,印表機設定跑掉無法列印,0
"User(#13497)反應run ZV17時有問題,請協助處理.",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,反應run ZV17時有問題,0
"SAP-ZWPD需將訂單轉出成pdf檔,麻煩協助,謝謝!!  #13529",SAP-168(QCI),Basis,印表機,設定,SAP-168,SAP ZWPD需將訂單轉出成pdf檔 協助,0
希望SAP print 功能 可以直接印成PDF檔案儲存在本機中  ext:13529,SAP-168(QCI),Basis,印表機,設定,SAP-168,希望SAP print 功能 可以直接印成PDF檔案儲存在本機中,0
無法在SAP裡直接列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法在SAP裡直接列印,0
sap printer issue,SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,sap printer,0
無法列印invoice,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印invoice,0
列印發票的印表機無法列印 疑似主機被關閉 聯絡電話11475,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,列印發票的印表機無法列印 疑似主機被關閉,0
報表無法列印，以及不知如何取消列印。#11475,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,報表無法列印 不知取消列印,0
自從星期二當機後  速度很慢  user反應過很多次,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,當機後  速度很慢  過次,0
"點選 SAP超連結圖示,出現 error88, can''t contact server RC=9 的錯誤訊息.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,點選 SAP超連結圖示 出現 error88  can''t contact server RC的錯誤訊息,0
