,1_sentence,2_sentence,3_y_predict,4_y_predict_name,5_answer,6_answer,7_y_predict_probability
6720,"網路,安裝,安裝OS,顯示,缺少,硬體,driver,無法安裝",,3,網路,2,其他,"['Outlook與郵件:0.00023578771', 'SAP:0.00016932854', '其他:0.007324201', '網路:0.9921124', '資訊系統:0.00015840065']"
6126,"前,一陣子,設備,歸還,時,收到,系統發出,MAIL,借出,時才,收到,系統發出,MAIL",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9982778', 'SAP:0.00000021841109', '其他:0.000001720041', '網路:0.000000022948987', '資訊系統:0.001720225']"
7003,"請問,下,Sales,Order,裡面,一筆,1KALZZU0024,KZ1,K,B,50pcs,使用,VA02,看到,系統,裡面,這一,筆,使用,ZV14,下載資料,卻,到,這筆,不知道,原因,ZV14,下載,參數,ZV14,Order,Balance,Plant,CQ2A,Sales,Org,S7Q1,V,Including,Balance,只查,未,出貨,不選,V,Sort,by,Material,V,Created,by,EDI,V,SO,TYPE",,2,其他,1,SAP,"['Outlook與郵件:0.00510411', 'SAP:0.0038081927', '其他:0.9507403', '網路:0.01086234', '資訊系統:0.029485123']"
4472,"無法連線,MyQuanta,導致,quanat,com,網頁",,3,網路,2,其他,"['Outlook與郵件:0.000012471225', 'SAP:0.0000031967177', '其他:0.00013179159', '網路:0.9998466', '資訊系統:0.0000059845356']"
1041,"這已,經是,第二次,上傳,pro,e,3D,檔案,到,客人,server,嚴重,lag,30min,1hr,都還,無法上傳,公司網路,到,接近,5,點的,變得,緩慢,不知道,原因,造成,是否,解決",,2,其他,3,網路,"['Outlook與郵件:0.0024677136', 'SAP:0.0010958943', '其他:0.82888484', '網路:0.16366102', '資訊系統:0.003890583']"
3181,"硬碟,故障,已經,新,硬碟,透過,網路線,重灌,win7,完成,未,安裝,安裝office,加入,公司網域,加入,灌,軟體",,3,網路,2,其他,"['Outlook與郵件:0.00004223831', 'SAP:0.000020595404', '其他:0.0031373112', '網路:0.99677974', '資訊系統:0.000020078596']"
4881,"修改,事務性,vendor,data,送出,時會,跳出,下,錯誤視窗,BPM,Portal,應用程式,中,發生,伺服器錯誤,找不到,資料表,描述,執行,目前,Web,要求,過程,中,發生,未,例外,情形,請,檢閱,堆疊,追蹤,取得,錯誤,詳細,資訊,程式碼,中,產生,位置,例外,詳細,資訊,System,IndexOutOfRangeException,找不到,資料表",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.52492', 'SAP:0.091172785', '其他:0.2257024', '網路:0.063026346', '資訊系統:0.09517854']"
4241,"開啟,表單,時速,度,過慢,時會,出現,打不開,現象",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.95843333', 'SAP:0.011084253', '其他:0.0047634877', '網路:0.0017952294', '資訊系統:0.023923706']"
4641,"無法,無法OCS,找到,人",,3,網路,2,其他,"['Outlook與郵件:0.10873609', 'SAP:0.13282447', '其他:0.24363373', '網路:0.39010128', '資訊系統:0.124704376']"
7017,"新,進,人員,需,安裝,安裝Sap,軟體,操作問題",,2,其他,1,SAP,"['Outlook與郵件:0.029627107', 'SAP:0.05778036', '其他:0.76776105', '網路:0.028069457', '資訊系統:0.11676194']"
877,"薪資,明細,郵件,無法開啟",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.60327387', 'SAP:0.00721595', '其他:0.01640027', '網路:0.0024814142', '資訊系統:0.37062854']"
5250,"加入,主管,簽核,後,系統,發,mail,提醒,需要,重新,簽核",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.6876173', 'SAP:0.0011779444', '其他:0.0015399605', '網路:0.00018453416', '資訊系統:0.30948025']"
592,"myQuick,quality,manager,IQC,禁藥,檢驗,料號,訊息,空白",,1,SAP,4,資訊系統,"['Outlook與郵件:0.054248776', 'SAP:0.8017035', '其他:0.07205468', '網路:0.02572693', '資訊系統:0.046266038']"
3064,"來台,出差,Email,無法收發,台聯,繫",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.3544121', 'SAP:0.06223507', '其他:0.08941461', '網路:0.42756224', '資訊系統:0.06637606']"
5151,"無法,無法正常,printing",,2,其他,1,SAP,"['Outlook與郵件:0.09975138', 'SAP:0.17000325', '其他:0.37303245', '網路:0.22603399', '資訊系統:0.13117902']"
8125,"輸入,完,資料,後,上傳,出現錯誤,GAMS,RS,應用程式,中,發生,伺服器錯誤",,1,SAP,4,資訊系統,"['Outlook與郵件:0.021850625', 'SAP:0.75029075', '其他:0.028360657', '網路:0.0026578244', '資訊系統:0.19684018']"
7674,"My,Quanta,無法進入,查看,原因",,3,網路,4,資訊系統,"['Outlook與郵件:0.00019246068', 'SAP:0.00008089342', '其他:0.001436744', '網路:0.99816257', '資訊系統:0.00012747128']"
4529,"網頁,無法開啟,顯示,瀏覽器,過舊,安裝,安裝Chrome,後,部分,網頁,無法使用",,3,網路,4,資訊系統,"['Outlook與郵件:0.072042644', 'SAP:0.11426526', '其他:0.15532464', '網路:0.59923196', '資訊系統:0.059135497']"
847,"電腦,解壓縮軟體,zip,or,winara,能否,安裝,安裝提供,合法,下載,途徑",,2,其他,4,資訊系統,"['Outlook與郵件:0.00034673067', 'SAP:0.00014618997', '其他:0.99338067', '網路:0.0044265217', '資訊系統:0.0016999285']"
2348,"export,功能",,1,SAP,4,資訊系統,"['Outlook與郵件:0.1204854', 'SAP:0.45702565', '其他:0.19074781', '網路:0.10176699', '資訊系統:0.12997414']"
3656,"電腦,顯示,Window,啟用,時限,僅限,23,天",,1,SAP,2,其他,"['Outlook與郵件:0.088729054', 'SAP:0.69128543', '其他:0.105912805', '網路:0.038009133', '資訊系統:0.076063596']"
5694,"線,無線網路,穩,上傳,FTP,速度,同仁,慢",,2,其他,3,網路,"['Outlook與郵件:0.000010347585', 'SAP:0.0000014905078', '其他:0.97045374', '網路:0.029484982', '資訊系統:0.00004950937']"
7770,"尋問,合約,申請書",,1,SAP,4,資訊系統,"['Outlook與郵件:0.097764626', 'SAP:0.6035601', '其他:0.13337162', '網路:0.06369644', '資訊系統:0.10160716']"
3393,"電腦桌面,outlook,設定,消失,文件夾,資料",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.99948835', 'SAP:0.000052529023', '其他:0.0000983034', '網路:0.000028082057', '資訊系統:0.00033271505']"
4962,"印表機,設定,跑掉,無法,無法列印",,2,其他,1,SAP,"['Outlook與郵件:0.005884422', 'SAP:0.0062757735', '其他:0.9431661', '網路:0.030639546', '資訊系統:0.014034101']"
4269,"電腦,touch,pad,無法,無法做動,型號,ACER,ZRH,B,TEST,拆卸,touch,pad,電池,膨脹,造成,故障",,2,其他,4,資訊系統,"['Outlook與郵件:0.007577959', 'SAP:0.0019294994', '其他:0.92859006', '網路:0.012225505', '資訊系統:0.049676806']"
1024,"重設密碼,後,無法正常操作",,1,SAP,3,網路,"['Outlook與郵件:0.09793766', 'SAP:0.43036613', '其他:0.26030648', '網路:0.10418685', '資訊系統:0.10720281']"
2576,"FTP,內部,ip,連線,外部,連線,行,內部,ip,10.241,120.21,外部,ip,220.128,79.206",,3,網路,2,其他,"['Outlook與郵件:0.000018575915', 'SAP:0.000006760649', '其他:0.0012099921', '網路:0.99875975', '資訊系統:0.0000048987836']"
7106,"本機,outlook,打開,產業,綜覽,超連結,無法,無法成功,連到,目,網頁,出現錯誤,訊息",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.99996805', 'SAP:0.0000011732558', '其他:0.0000053502195', '網路:0.000010605079', '資訊系統:0.000014806154']"
8113,"無法,無法公司,外部,廠商,FTP",,3,網路,2,其他,"['Outlook與郵件:0.0068914425', 'SAP:0.0077282833', '其他:0.18496974', '網路:0.7928353', '資訊系統:0.007575286']"
3615,"早上,Officescan,彈出,錯誤訊息,視窗,內容,無法,無法升級,新,Officescan,代理,程式,至少,一個,檔案,無法,無法取代,請,卸載,OfficeScan,用戶端,OfficeScan,代理,程式,再試,一次,",,4,資訊系統,2,其他,"['Outlook與郵件:0.1474482', 'SAP:0.012206581', '其他:0.21837407', '網路:0.0108116595', '資訊系統:0.6111595']"
3571,"我人,QSMC,使用,domain,quanta,1,登入,win,時都須,先,網路,拔掉,2,前往,89.1,40.179,ftp,無法連線,ping,ping,不到,3,欲,連結,ccbu01,無法連結,4,欲,連結,qsmcfs4,無法連結,需,加入,QCI,staff",,3,網路,2,其他,"['Outlook與郵件:0.0001422162', 'SAP:0.000017006245', '其他:0.0020052993', '網路:0.99782217', '資訊系統:0.000013357536']"
7710,"權限,安裝,安裝軟體,禮拜,前有,填單,還沒有,相關人,員,解決,目前",,3,網路,2,其他,"['Outlook與郵件:0.12118776', 'SAP:0.039291274', '其他:0.062138766', '網路:0.75567126', '資訊系統:0.021710925']"
1047,"同仁,無法登錄,系統,可否,原",,2,其他,4,資訊系統,"['Outlook與郵件:0.06689265', 'SAP:0.2610444', '其他:0.4742684', '網路:0.09882414', '資訊系統:0.09897035']"
2515,"NB,鍵盤,面,Number,Lock,鍵,已,使用,fn,Number,Lock,取消,Lock,無法,無法打出,英文字,母",,1,SAP,2,其他,"['Outlook與郵件:0.09130508', 'SAP:0.8196548', '其他:0.047100954', '網路:0.008297679', '資訊系統:0.03364152']"
6837,"無法,無法正確,設定,cis,資料庫",,1,SAP,4,資訊系統,"['Outlook與郵件:0.12487023', 'SAP:0.43525916', '其他:0.1783695', '網路:0.08501924', '資訊系統:0.17648192']"
6261,"資產編號,輸入,後,顯示,找不到,資產",,2,其他,4,資訊系統,"['Outlook與郵件:0.060057912', 'SAP:0.1331085', '其他:0.65229964', '網路:0.07057905', '資訊系統:0.083954945']"
4907,"先前,已經,請,MIS,設定,臺,無線AP,測試,機器,QCI,成功,連到,外網,目前,需要,機器,遷移到,面,建築物,進行,測試,測試,地點,地下室,無法,無法藉由,AP,連上,網,希望,MIS,AP,移到,對面,建築物,QCI,牽一條,約,40m,網路線,使,測試,機器,使用,Staff,網路,上網",,3,網路,2,其他,"['Outlook與郵件:0.00633426', 'SAP:0.00068597967', '其他:0.01196809', '網路:0.9797763', '資訊系統:0.0012353087']"
7986,"8,16,出勤,發生,異常,8,16,公出,確定,客人,議和,時,結束,先請,公出,假,0900,1800,天,會議,結束,後,回到,公司,3,點,早,8,點,4,分進,公司,5,點,38,分已,經達,到,正常,班,時數,去,康達館,系統,認定,公出,期間,去,康達館,出勤,異常,8,18,早上,後,恢復,正常,下午,異常,8,16,有加,班,主管,須在,統整,加班,時數,刷卡,紀錄,工作日,進,0804,北右,2,進,PCM,2FB,02,班,工作日,0822,1F,訪客,S,區,自動,GATE,G,會客區,公出,工作日,進,1508,1F,訪客,N,區,自動,GATE,會議室,R,公出,結束,回,到,公司,工作日,1738,北右,3,PCM,2FB,05,進,康達館,工作日,進,1939,南,左,2,進,PCM,2FC,01,回,加班,工作日,2055,北右,3,PCM,2FB,05,下班",,2,其他,4,資訊系統,"['Outlook與郵件:0.00095461885', 'SAP:0.00012951798', '其他:0.9693681', '網路:0.0021250197', '資訊系統:0.027422816']"
8072,"無法,無法Quanta,首頁,and,Intenet,Web",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.34064317', 'SAP:0.09169292', '其他:0.13357083', '網路:0.26490158', '資訊系統:0.1691915']"
1507,"內外,網會出,COM,Surrogate,已經,停止,運作,目前,1",,2,其他,3,網路,"['Outlook與郵件:0.09018348', 'SAP:0.22976491', '其他:0.33274776', '網路:0.25146955', '資訊系統:0.09583427']"
3964,"無法進入,HR,系統網,頁",,3,網路,4,資訊系統,"['Outlook與郵件:0.0033342617', 'SAP:0.0021061257', '其他:0.015338818', '網路:0.97659147', '資訊系統:0.002629345']"
3939,"skype,無法,無法認證,成功,error,msg,Exchange,需要,認證,無法,無法同步,outlook,2016",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9874358', 'SAP:0.0010720057', '其他:0.0041423435', '網路:0.0004973036', '資訊系統:0.006852597']"
3026,"操作,ZB34,不小先,已,先,轉檔,無法,無法再,修改,數量,Jim",,2,其他,1,SAP,"['Outlook與郵件:0.0030713638', 'SAP:0.00039628745', '其他:0.580594', '網路:0.0015323223', '資訊系統:0.41440606']"
6224,"到,寄件,備份,outlook,掉,回應,重開,outlook,不一定,好,重開,電腦,但用,一段,時間,到,寄件,備份,再,掉,以下,Widows,錯誤訊息,事件,名稱,APPCRASH,應用程式,名,稱,OUTLOOK,EXE,應用程式,版本,14.0,6025.1000,應用程式,時間,戳記,4d1,錯誤,模組,名,稱,mspst32,dll,錯誤,模組,版本,14.0,6025.1000,錯誤,模組,時間,戳記,4d9497d2,例外,狀況,代碼,c05,例外,狀況,位移,03decb,作業系統,版本,6.1,7601.2,1.0,256.4,區,設定,識別碼,1028,資訊,LCID,1028,skulcid,1028",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.0018214313', 'SAP:0.00067146996', '其他:0.9857972', '網路:0.00516653', '資訊系統:0.006543423']"
2522,"Outlook,人,無法,無法OCS,連結,丟,訊息",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9997787', 'SAP:0.000019950217', '其他:0.000037596994', '網路:0.000045824563', '資訊系統:0.00011799013']"
4054,"網路,孔,PL12,C252,C479,C478,無,作用,測試",,3,網路,2,其他,"['Outlook與郵件:0.0000068791073', 'SAP:0.0000012903143', '其他:0.000059024213', '網路:0.9999298', '資訊系統:0.0000029596042']"
7761,"需,整理,invoice,packing,list,files",,4,資訊系統,1,SAP,"['Outlook與郵件:0.086064495', 'SAP:0.07570584', '其他:0.114736214', '網路:0.03494353', '資訊系統:0.68854994']"
5022,"南棟,北棟,2F,門禁,系統,發生錯誤,訊息",,3,網路,4,資訊系統,"['Outlook與郵件:0.0048966208', 'SAP:0.0029529796', '其他:0.014850567', '網路:0.9742037', '資訊系統:0.0030961884']"
1561,"通訊錄,無法,無法搜尋到,去,CSMC,報到,同事",,1,SAP,2,其他,"['Outlook與郵件:0.08791664', 'SAP:0.3854785', '其他:0.2876017', '網路:0.12614056', '資訊系統:0.11286258']"
1175,"box,軟體,丟,檔案,廠商,連不上",,3,網路,2,其他,"['Outlook與郵件:0.008921724', 'SAP:0.007740472', '其他:0.4063172', '網路:0.5657561', '資訊系統:0.011264431']"
6326,"跳出,新,無法使用",,4,資訊系統,2,其他,"['Outlook與郵件:0.11229297', 'SAP:0.15380996', '其他:0.28813216', '網路:0.11769898', '資訊系統:0.32806596']"
1978,"人,QCMC,internet,畫面,出現,access,denial,過去,曾,經有,發生,密碼過期,之前,IIS,上改,但現,無法修改,再,請教,解決,方式",,2,其他,3,網路,"['Outlook與郵件:0.0050622495', 'SAP:0.001842542', '其他:0.93492883', '網路:0.039866105', '資訊系統:0.018300205']"
5362,"服務,專區,網頁,顯示,X,無法,無法資訊",,3,網路,4,資訊系統,"['Outlook與郵件:0.06134664', 'SAP:0.059907608', '其他:0.22927377', '網路:0.5860179', '資訊系統:0.06345405']"
6857,"公司,發,薪資單,郵件,無法開啟,點選,後,OUTLOOK,卡住,無法開啟,OUTLOOK",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9999994', 'SAP:0.000000008021009', '其他:0.000000052236555', '網路:0.0000000114550796', '資訊系統:0.0000005268595']"
5180,"無法連線,到,Apple,bug,tracking,系統,同事,正常,Daily,Apple,review,tracker,希望,成,盡速,處哩,網頁,出現錯誤,訊息,網頁,無法,無法正常,運作,bugreport,apple,com,將您重,新,導向,次數,試試看,清除,Cookie,ERR,TOO,MANY,REDIRECTS",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.43466547', 'SAP:0.056698713', '其他:0.18275464', '網路:0.2649482', '資訊系統:0.060933016']"
7700,"卡鐘,刷卡,時間,1713,系統,面,顯示,0813,1712",,1,SAP,4,資訊系統,"['Outlook與郵件:0.12452977', 'SAP:0.33694533', '其他:0.15095411', '網路:0.05765377', '資訊系統:0.32991704']"
3182,"無法使用,自動,回復,功能,每次,跳出,目前,伺服器,無法使用,無法顯示,自動,回覆,設定,請,稍後,再試",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.014739359', 'SAP:0.012341874', '其他:0.807029', '網路:0.142516', '資訊系統:0.02337379']"
7165,"加入,下列,人員,SIT4,人力資源,名單,Steel,Yang",,3,網路,4,資訊系統,"['Outlook與郵件:0.042057294', 'SAP:0.036356602', '其他:0.0838739', '網路:0.801477', '資訊系統:0.036235128']"
7094,"can,t,access,qrdcfs01",,3,網路,2,其他,"['Outlook與郵件:0.0016777938', 'SAP:0.0011924077', '其他:0.007918519', '網路:0.9879683', '資訊系統:0.0012429974']"
4377,"無法上網,google",,3,網路,2,其他,"['Outlook與郵件:0.005440595', 'SAP:0.004922385', '其他:0.078122735', '網路:0.9061983', '資訊系統:0.005316074']"
2191,"想將,WINDOWS,系統,設定,點,滑鼠,下,開啟,檔案,改為,預設,點,兩下,開啟,檔案",,4,資訊系統,2,其他,"['Outlook與郵件:0.043838818', 'SAP:0.010470586', '其他:0.044881996', '網路:0.0023199168', '資訊系統:0.89848864']"
4343,"電腦,疑似,中毒,疑似,綁架,訊息,顯示,資料,加密,連到,位置,付錢,以解",,3,網路,2,其他,"['Outlook與郵件:0.0032387502', 'SAP:0.002963186', '其他:0.15256011', '網路:0.83874387', '資訊系統:0.00249405']"
4342,"福委會,網頁,無法進入,連線,逾時,報錯,頁面",,3,網路,4,資訊系統,"['Outlook與郵件:0.0018329149', 'SAP:0.0007234963', '其他:0.005253125', '網路:0.99117357', '資訊系統:0.001016874']"
2859,"郵件,無法收發,記得,新,人,訓練,無法登入,QEx,學習,互動,平臺,出現,需,登入帳號,密碼,小,視窗,公司,網頁,說,修改,本機,安全性,原,LAN,Manager,驗證,級,後,無法收發,公司,許多,網路,選項,無法登入",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.07328672', 'SAP:0.0039176014', '其他:0.12987013', '網路:0.78693175', '資訊系統:0.005993741']"
7162,"新,進,人員,第二曾,無法進入,建立",,2,其他,1,SAP,"['Outlook與郵件:0.033721678', 'SAP:0.023158815', '其他:0.54970014', '網路:0.08761541', '資訊系統:0.30580404']"
4367,"printer,server,後,QCI,研發,B2,印表機,使用",,3,網路,2,其他,"['Outlook與郵件:0.04395428', 'SAP:0.09241766', '其他:0.10615413', '網路:0.7228796', '資訊系統:0.034594372']"
747,"副總,VPN,系統連不上",,3,網路,2,其他,"['Outlook與郵件:0.00039368207', 'SAP:0.00017884241', '其他:0.002602652', '網路:0.9965497', '資訊系統:0.00027514828']"
5739,"有六組,客人,IPs,需要,加至,防火牆,Server,ofap02,外部,IP,210.61,111.139,內部,IP,10.243,28.102,service,port,80,Direction,雙向,17.34,150.166,to,17.34,150.169,IPs,17.170,17.55,and,17.170,17.56,IPs",,3,網路,2,其他,"['Outlook與郵件:0.12600826', 'SAP:0.014609414', '其他:0.04877928', '網路:0.7998512', '資訊系統:0.010751945']"
798,"無法使用,有線,網路連線",,3,網路,2,其他,"['Outlook與郵件:0.0017400624', 'SAP:0.0010343781', '其他:0.009835934', '網路:0.9859724', '資訊系統:0.0014171966']"
734,"密碼過期,目前,號碼,聯繫,不上,請,聯繫,聯繫",,3,網路,2,其他,"['Outlook與郵件:0.017296325', 'SAP:0.03597756', '其他:0.4067777', '網路:0.5201443', '資訊系統:0.019804075']"
1174,"公司,人,一機,電腦,使用,政策,移除,電腦帳戶,AP,台電,腦是,桌上型電腦",,3,網路,2,其他,"['Outlook與郵件:0.0001810856', 'SAP:0.000106990585', '其他:0.0058536706', '網路:0.9937598', '資訊系統:0.000098473596']"
7001,"OFFICE,變回,2010",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.0055310805', 'SAP:0.004491846', '其他:0.63585716', '網路:0.34383553', '資訊系統:0.010284429']"
1153,"採購單,號,APP06,PO,已經,生成,但查,不到,PO,資料,to,your,help,in,advance",,1,SAP,4,資訊系統,"['Outlook與郵件:0.02381691', 'SAP:0.9656353', '其他:0.004990016', '網路:0.0009112745', '資訊系統:0.0046465136']"
198,"當時,將收料,作業,數量,打錯,存檔,使,重新,做,收料,作業,10,月,發票,不好意思",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9663293', 'SAP:0.0075242687', '其他:0.004956493', '網路:0.0013418103', '資訊系統:0.019848151']"
3624,"無法連結,公司內部,系統,Myquanta,Myehr,Outlook,收信",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.9999167', 'SAP:0.0000035816', '其他:0.000010248162', '網路:0.0000028801783', '資訊系統:0.00006668291']"
1321,"三保,一退,pdf,word,doc,檔案,皆,無法正常顯示,下載",,2,其他,4,資訊系統,"['Outlook與郵件:0.0076472494', 'SAP:0.006131876', '其他:0.9030362', '網路:0.064851984', '資訊系統:0.018332707']"
4743,"無,法開,機,Windows,出現錯誤",,3,網路,2,其他,"['Outlook與郵件:0.013513359', 'SAP:0.012366089', '其他:0.084037855', '網路:0.8783585', '資訊系統:0.011724218']"
5602,"剛從,回來,無法收信",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.011572252', 'SAP:0.0007347637', '其他:0.00394457', '網路:0.9823027', '資訊系統:0.0014455928']"
4534,"firewall,setup",,1,SAP,3,網路,"['Outlook與郵件:0.120827325', 'SAP:0.38241747', '其他:0.21632557', '網路:0.15170896', '資訊系統:0.12872066']"
6984,"無法觀看,PIS,訓練課,程",,1,SAP,4,資訊系統,"['Outlook與郵件:0.10850105', 'SAP:0.3449248', '其他:0.27064225', '網路:0.14669733', '資訊系統:0.12923455']"
2264,"帳號密碼,過期,無法登入,電腦",,3,網路,2,其他,"['Outlook與郵件:0.028114423', 'SAP:0.04566345', '其他:0.18578212', '網路:0.7149743', '資訊系統:0.02546566']"
1862,"上午,還可以,登入,下午,登入,出現錯誤,訊息",,3,網路,1,SAP,"['Outlook與郵件:0.0025228937', 'SAP:0.0017509891', '其他:0.007437489', '網路:0.98695546', '資訊系統:0.0013331091']"
2061,"failed,to,change,password,She,doesn,t,know,what,it,is,and,cannot,login,Quanta,domain,now",,3,網路,2,其他,"['Outlook與郵件:0.13364911', 'SAP:0.04675263', '其他:0.064077474', '網路:0.7289161', '資訊系統:0.026604604']"
2995,"Agile,PDF,檔,不開,詢問,聯繫,窗口",,2,其他,4,資訊系統,"['Outlook與郵件:0.0006735035', 'SAP:0.0002949908', '其他:0.98696727', '網路:0.009385903', '資訊系統:0.002678372']"
5576,"系統,出現,500,錯誤,重試,IE,重開,無效",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.8781375', 'SAP:0.056389827', '其他:0.022430247', '網路:0.012137183', '資訊系統:0.030905213']"
7156,"新增,新增mail,出現,亂碼",,1,SAP,0,Outlook與郵件,"['Outlook與郵件:0.099840455', 'SAP:0.6733408', '其他:0.061553944', '網路:0.023844682', '資訊系統:0.14142011']"
7283,"flash,安裝,安裝失敗",,1,SAP,2,其他,"['Outlook與郵件:0.025914473', 'SAP:0.9063725', '其他:0.035234973', '網路:0.008264168', '資訊系統:0.02421388']"
7464,"有部份,檔案,副檔名,出現,hqyfesfu,致使,檔案,無法,無法打開",,1,SAP,2,其他,"['Outlook與郵件:0.054447588', 'SAP:0.7057045', '其他:0.12603562', '網路:0.04120561', '資訊系統:0.0726067']"
1569,"出差旅費申報單,按鈕,可用",,2,其他,4,資訊系統,"['Outlook與郵件:0.09785639', 'SAP:0.12931255', '其他:0.45332634', '網路:0.12293098', '資訊系統:0.19657367']"
2124,"出現,認證,輸入,帳號密碼,訊息",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.04339912', 'SAP:0.105609685', '其他:0.13010235', '網路:0.68508965', '資訊系統:0.035799187']"
5246,"崑山,出差,收到,使用,盜版,軟體,通知,email,再次,確認,outlook,使用,時,收發,email,很慢",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.99999356', 'SAP:0.00000037193595', '其他:0.0000015818173', '網路:0.00000028843675', '資訊系統:0.0000042193537']"
7120,"PLM,捷徑遺失,無法移除,PLM,人現,位,廠商,無可",,4,資訊系統,2,其他,"['Outlook與郵件:0.051586904', 'SAP:0.036341757', '其他:0.045725282', '網路:0.012713389', '資訊系統:0.8536326']"
6199,"協理,遇到,認證,訊息",,1,SAP,3,網路,"['Outlook與郵件:0.11191914', 'SAP:0.565155', '其他:0.1505231', '網路:0.075245626', '資訊系統:0.09715711']"
8148,"內部網路,使用,唯獨,BPM,無法顯示網頁,OCS,尚可,使用,",,4,資訊系統,3,網路,"['Outlook與郵件:0.04156966', 'SAP:0.034899674', '其他:0.32273665', '網路:0.09775788', '資訊系統:0.50303614']"
701,"新增,新增退料,系統,顯示,無此,機種,名,稱,T,Code,ZMI1H",,4,資訊系統,1,SAP,"['Outlook與郵件:0.048733797', 'SAP:0.17732532', '其他:0.031340297', '網路:0.0034570906', '資訊系統:0.7391435']"
1554,"CAMP,系統,同事,搜尋到,名字,mail,無法,無法找到",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.96552616', 'SAP:0.00013267212', '其他:0.00024819578', '網路:0.000022680992', '資訊系統:0.0340703']"
7905,"打開,office,時會,跑出,副本,尚未,啟動,只剩,16,天,警告視窗",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.90023255', 'SAP:0.013422632', '其他:0.03519672', '網路:0.02732574', '資訊系統:0.023822322']"
7512,"密碼,到期,QCO,修改密碼,後,筆電,QCO,使用,新舊,密碼,無法登入",,3,網路,2,其他,"['Outlook與郵件:0.053976633', 'SAP:0.033626556', '其他:0.21254985', '網路:0.67334783', '資訊系統:0.026499117']"
3095,"無法取得,ProE,授權",,2,其他,4,資訊系統,"['Outlook與郵件:0.11022868', 'SAP:0.15111832', '其他:0.31811875', '網路:0.11992707', '資訊系統:0.30060717']"
7202,"1,部門,內部,進行,設備,整合,動作,需要將,部分,設備,約,400,項,ODSM,device,ID,變更,目前,系統,device,ID,變更,請問,MIS,可否,變更,圖檔,資料,匯出,目前,需重,新,編碼,device,ID,屬,NB3,RD1,分類為,AUD,CAM,CAR,DIS,FC,KM,LAN,M,OP,SIM,TOOL,WI,2,目前,QDSM,系統,新增,新增Device,設備,資訊,中,OS,欄位,目前,僅有,Win7,Vista,XP,Linux,WinCE,Others,希望,新增,新增Win8,Win8.1,選項,維護,設備,資訊",,2,其他,4,資訊系統,"['Outlook與郵件:0.0038721967', 'SAP:0.00068357616', '其他:0.9389978', '網路:0.008053448', '資訊系統:0.048393007']"
8347,"download,Dr,eye,後,使用",,1,SAP,2,其他,"['Outlook與郵件:0.054061715', 'SAP:0.53584397', '其他:0.29672772', '網路:0.054701224', '資訊系統:0.058665346']"
57,"生產,大樓,外帶證",,1,SAP,4,資訊系統,"['Outlook與郵件:0.12719828', 'SAP:0.39074847', '其他:0.2094567', '網路:0.12997265', '資訊系統:0.14262384']"
2973,"無法使用,網路芳鄰,XP,SP2,升級,SP3,後,發生",,2,其他,3,網路,"['Outlook與郵件:0.004543006', 'SAP:0.0037535082', '其他:0.6416571', '網路:0.34309384', '資訊系統:0.0069525056']"
6095,"刪除,刪除window,系統",,1,SAP,4,資訊系統,"['Outlook與郵件:0.08585115', 'SAP:0.6627608', '其他:0.11421562', '網路:0.05009123', '資訊系統:0.08708117']"
8298,"已經,更換,新,pst,檔案,無法,無法信件,收下",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.20378312', 'SAP:0.16037571', '其他:0.19505233', '網路:0.34847245', '資訊系統:0.092316374']"
6661,"遠端桌面,設定,無法開啟,設定,→,系統,→,遠端桌面,目前,無法,無法啟用,遠端桌面,面,顯示,部分,設定,組織,管理",,3,網路,2,其他,"['Outlook與郵件:0.24287528', 'SAP:0.009214983', '其他:0.028317418', '網路:0.70726645', '資訊系統:0.012325878']"
